월(Monthly),LEVEL1,LEVEL2,LEVEL3,값,증감,증감율,구성비,누계,누계구성비
2009-01,연면적별,용도별,공업용,693990,693990,693990,0,0,0
2009-01,연면적별,용도별,교육및사회,682275,682275,682275,0,0,0
2009-01,연면적별,용도별,기타,757151,757151,757151,0,0,0
2009-02,동수별,합계,합계,9152,9152,9152,0,0,0
2009-02,동수별,구조별,철근및철골조,7731,7731,7731,0,0,0
2009-02,동수별,구조별,조적조,903,903,903,0,0,0
2009-02,동수별,구조별,목조,503,503,503,0,0,0
2009-02,동수별,구조별,기타,15,15,15,0,0,0
2009-02,동수별,용도별,주거용,2893,2893,2893,0,0,0
2009-02,동수별,용도별,상업용,2604,2604,2604,0,0,0
2009-02,동수별,용도별,공업용,909,909,909,0,0,0
2009-02,동수별,용도별,교육및사회,528,528,528,0,0,0
2009-02,동수별,용도별,기타,2218,2218,2218,0,0,0
2009-02,연면적별,합계,합계,3048633,3048633,3048633,0,0,0
2009-02,연면적별,구조별,철근및철골조,2941552,2941552,2941552,0,0,0
2009-02,연면적별,구조별,조적조,65820,65820,65820,0,0,0
2009-02,연면적별,구조별,목조,40426,40426,40426,0,0,0
2009-02,연면적별,구조별,기타,835,835,835,0,0,0
2009-02,연면적별,용도별,주거용,650093,650093,650093,0,0,0
2009-02,연면적별,용도별,상업용,960706,960706,960706,0,0,0
2009-02,연면적별,용도별,공업용,512778,512778,512778,0,0,0
2009-02,연면적별,용도별,교육및사회,395872,395872,395872,0,0,0
2009-02,연면적별,용도별,기타,529184,529184,529184,0,0,0
2009-03,동수별,합계,합계,14520,14520,14520,0,0,0
2009-03,동수별,구조별,철근및철골조,12073,12073,12073,0,0,0
2009-03,동수별,구조별,조적조,1627,1627,1627,0,0,0
2009-03,동수별,구조별,목조,801,801,801,0,0,0
2009-03,동수별,구조별,기타,19,19,19,0,0,0
2009-03,동수별,용도별,주거용,5515,5515,5515,0,0,0
2009-03,동수별,용도별,상업용,3610,3610,3610,0,0,0
2009-03,동수별,용도별,공업용,1309,1309,1309,0,0,0
2009-03,동수별,용도별,교육및사회,850,850,850,0,0,0
2009-03,동수별,용도별,기타,3236,3236,3236,0,0,0
2009-03,연면적별,합계,합계,6048153,6048153,6048153,0,0,0
2009-03,연면적별,구조별,철근및철골조,5863895,5863895,5863895,0,0,0
2009-03,연면적별,구조별,조적조,123777,123777,123777,0,0,0
2009-03,연면적별,구조별,목조,59497,59497,59497,0,0,0
2009-03,연면적별,구조별,기타,984,984,984,0,0,0
2009-03,연면적별,용도별,주거용,2243237,2243237,2243237,0,0,0
2009-03,연면적별,용도별,상업용,1328550,1328550,1328550,0,0,0
2009-03,연면적별,용도별,공업용,508022,508022,508022,0,0,0
2009-03,연면적별,용도별,교육및사회,715452,715452,715452,0,0,0
2009-03,연면적별,용도별,기타,1252892,1252892,1252892,0,0,0
2009-04,동수별,합계,합계,16916,16916,16916,0,0,0
2009-04,동수별,구조별,철근및철골조,13832,13832,13832,0,0,0
2009-04,동수별,구조별,조적조,2180,2180,2180,0,0,0
2009-04,동수별,구조별,목조,870,870,870,0,0,0
2009-04,동수별,구조별,기타,34,34,34,0,0,0
2009-04,동수별,용도별,주거용,6388,6388,6388,0,0,0
2009-04,동수별,용도별,상업용,4245,4245,4245,0,0,0
2009-04,동수별,용도별,공업용,1487,1487,1487,0,0,0
2009-04,동수별,용도별,교육및사회,871,871,871,0,0,0
2009-04,동수별,용도별,기타,3925,3925,3925,0,0,0
2009-04,연면적별,합계,합계,5461374,5461374,5461374,0,0,0
2009-04,연면적별,구조별,철근및철골조,5230699,5230699,5230699,0,0,0
2009-04,연면적별,구조별,조적조,161965,161965,161965,0,0,0
2009-04,연면적별,구조별,목조,66121,66121,66121,0,0,0
2009-04,연면적별,구조별,기타,2589,2589,2589,0,0,0
2009-04,연면적별,용도별,주거용,1456441,1456441,1456441,0,0,0
2009-04,연면적별,용도별,상업용,1294657,1294657,1294657,0,0,0
2009-04,연면적별,용도별,공업용,804708,804708,804708,0,0,0
2009-04,연면적별,용도별,교육및사회,785183,785183,785183,0,0,0
2009-04,연면적별,용도별,기타,1120385,1120385,1120385,0,0,0
2009-05,동수별,합계,합계,15003,15003,15003,0,0,0
2009-05,동수별,구조별,철근및철골조,12468,12468,12468,0,0,0
2009-05,동수별,구조별,조적조,1647,1647,1647,0,0,0
2009-05,동수별,구조별,목조,859,859,859,0,0,0
2009-05,동수별,구조별,기타,29,29,29,0,0,0
2009-05,동수별,용도별,주거용,5510,5510,5510,0,0,0
2009-05,동수별,용도별,상업용,3786,3786,3786,0,0,0
2009-05,동수별,용도별,공업용,1476,1476,1476,0,0,0
2009-05,동수별,용도별,교육및사회,729,729,729,0,0,0
2009-05,동수별,용도별,기타,3502,3502,3502,0,0,0
2009-05,연면적별,합계,합계,5442571,5442571,5442571,0,0,0
2009-05,연면적별,구조별,철근및철골조,5243569,5243569,5243569,0,0,0
2009-05,연면적별,구조별,조적조,129405,129405,129405,0,0,0
2009-05,연면적별,구조별,목조,67150,67150,67150,0,0,0
2009-05,연면적별,구조별,기타,2447,2447,2447,0,0,0
2009-05,연면적별,용도별,주거용,1321052,1321052,1321052,0,0,0
2009-05,연면적별,용도별,상업용,1601949,1601949,1601949,0,0,0
2009-05,연면적별,용도별,공업용,1026894,1026894,1026894,0,0,0
2009-05,연면적별,용도별,교육및사회,513890,513890,513890,0,0,0
2009-05,연면적별,용도별,기타,978786,978786,978786,0,0,0
2009-06,동수별,합계,합계,16252,16252,16252,0,0,0
2009-06,동수별,구조별,철근및철골조,13564,13564,13564,0,0,0
2009-06,동수별,구조별,조적조,1699,1699,1699,0,0,0
2009-06,동수별,구조별,목조,943,943,943,0,0,0
2009-06,동수별,구조별,기타,46,46,46,0,0,0
2009-06,동수별,용도별,주거용,5950,5950,5950,0,0,0
2009-06,동수별,용도별,상업용,4210,4210,4210,0,0,0
2009-06,동수별,용도별,공업용,1565,1565,1565,0,0,0
2009-06,동수별,용도별,교육및사회,862,862,862,0,0,0
2009-06,동수별,용도별,기타,3665,3665,3665,0,0,0
2009-06,연면적별,합계,합계,5945312,5945312,5945312,0,0,0
2009-06,연면적별,구조별,철근및철골조,5744601,5744601,5744601,0,0,0
2009-06,연면적별,구조별,조적조,123733,123733,123733,0,0,0
2009-06,연면적별,구조별,목조,70383,70383,70383,0,0,0
2009-06,연면적별,구조별,기타,6595,6595,6595,0,0,0
2009-06,연면적별,용도별,주거용,1427111,1427111,1427111,0,0,0
2009-06,연면적별,용도별,상업용,1837999,1837999,1837999,0,0,0
2009-06,연면적별,용도별,공업용,900942,900942,900942,0,0,0
2009-06,연면적별,용도별,교육및사회,763797,763797,763797,0,0,0
2009-06,연면적별,용도별,기타,1015463,1015463,1015463,0,0,0
2009-07,동수별,합계,합계,14773,14773,14773,0,0,0
2009-07,동수별,구조별,철근및철골조,12184,12184,12184,0,0,0
2009-07,동수별,구조별,조적조,1452,1452,1452,0,0,0
2009-07,동수별,구조별,목조,992,992,992,0,0,0
2009-07,동수별,구조별,기타,145,145,145,0,0,0
2009-07,동수별,용도별,주거용,5598,5598,5598,0,0,0
2009-07,동수별,용도별,상업용,3808,3808,3808,0,0,0
2009-07,동수별,용도별,공업용,1447,1447,1447,0,0,0
2009-07,동수별,용도별,교육및사회,878,878,878,0,0,0
2009-07,동수별,용도별,기타,3042,3042,3042,0,0,0
2009-07,연면적별,합계,합계,5501993,5501993,5501993,0,0,0
2009-07,연면적별,구조별,철근및철골조,5316342,5316342,5316342,0,0,0
2009-07,연면적별,구조별,조적조,107161,107161,107161,0,0,0
2009-07,연면적별,구조별,목조,70889,70889,70889,0,0,0
2009-07,연면적별,구조별,기타,7601,7601,7601,0,0,0
2009-07,연면적별,용도별,주거용,1249677,1249677,1249677,0,0,0
2009-07,연면적별,용도별,상업용,1742728,1742728,1742728,0,0,0
2009-07,연면적별,용도별,공업용,732385,732385,732385,0,0,0
2009-07,연면적별,용도별,교육및사회,923638,923638,923638,0,0,0
2009-07,연면적별,용도별,기타,853565,853565,853565,0,0,0
2009-08,동수별,합계,합계,13512,13512,13512,0,0,0
2009-08,동수별,구조별,철근및철골조,11450,11450,11450,0,0,0
2009-08,동수별,구조별,조적조,1149,1149,1149,0,0,0
2009-08,동수별,구조별,목조,834,834,834,0,0,0
2009-08,동수별,구조별,기타,79,79,79,0,0,0
2009-08,동수별,용도별,주거용,5302,5302,5302,0,0,0
2009-08,동수별,용도별,상업용,3501,3501,3501,0,0,0
2009-08,동수별,용도별,공업용,1486,1486,1486,0,0,0
2009-08,동수별,용도별,교육및사회,748,748,748,0,0,0
2009-08,동수별,용도별,기타,2475,2475,2475,0,0,0
2009-08,연면적별,합계,합계,6451749,6451749,6451749,0,0,0
2009-08,연면적별,구조별,철근및철골조,6286854,6286854,6286854,0,0,0
2009-08,연면적별,구조별,조적조,90862,90862,90862,0,0,0
2009-08,연면적별,구조별,목조,68390,68390,68390,0,0,0
2009-08,연면적별,구조별,기타,5643,5643,5643,0,0,0
2009-08,연면적별,용도별,주거용,2816968,2816968,2816968,0,0,0
2009-08,연면적별,용도별,상업용,1174209,1174209,1174209,0,0,0
2009-08,연면적별,용도별,공업용,773859,773859,773859,0,0,0
2009-08,연면적별,용도별,교육및사회,625356,625356,625356,0,0,0
2009-08,연면적별,용도별,기타,1061357,1061357,1061357,0,0,0
2009-09,동수별,합계,합계,15998,15998,15998,0,0,0
2009-09,동수별,구조별,철근및철골조,13557,13557,13557,0,0,0
2009-09,동수별,구조별,조적조,1519,1519,1519,0,0,0
2009-09,동수별,구조별,목조,836,836,836,0,0,0
2009-09,동수별,구조별,기타,86,86,86,0,0,0
2009-09,동수별,용도별,주거용,6506,6506,6506,0,0,0
2009-09,동수별,용도별,상업용,4075,4075,4075,0,0,0
2009-09,동수별,용도별,공업용,1670,1670,1670,0,0,0
2009-09,동수별,용도별,교육및사회,763,763,763,0,0,0
2009-09,동수별,용도별,기타,2984,2984,2984,0,0,0
2009-09,연면적별,합계,합계,6500555,6500555,6500555,0,0,0
2009-09,연면적별,구조별,철근및철골조,6316017,6316017,6316017,0,0,0
2009-09,연면적별,구조별,조적조,115220,115220,115220,0,0,0
2009-09,연면적별,구조별,목조,65862,65862,65862,0,0,0
2009-09,연면적별,구조별,기타,3456,3456,3456,0,0,0
2009-09,연면적별,용도별,주거용,1689373,1689373,1689373,0,0,0
2009-09,연면적별,용도별,상업용,1982459,1982459,1982459,0,0,0
2009-09,연면적별,용도별,공업용,1209034,1209034,1209034,0,0,0
2009-09,연면적별,용도별,교육및사회,628524,628524,628524,0,0,0
2009-09,연면적별,용도별,기타,991165,991165,991165,0,0,0
2009-10,동수별,합계,합계,15874,15874,15874,0,0,0
2009-10,동수별,구조별,철근및철골조,13740,13740,13740,0,0,0
2009-10,동수별,구조별,조적조,1350,1350,1350,0,0,0
2009-10,동수별,구조별,목조,691,691,691,0,0,0
2009-10,동수별,구조별,기타,93,93,93,0,0,0
2009-10,동수별,용도별,주거용,6375,6375,6375,0,0,0
2009-10,동수별,용도별,상업용,3898,3898,3898,0,0,0
2009-10,동수별,용도별,공업용,1626,1626,1626,0,0,0
2009-10,동수별,용도별,교육및사회,689,689,689,0,0,0
2009-10,동수별,용도별,기타,3286,3286,3286,0,0,0
2009-10,연면적별,합계,합계,7871448,7871448,7871448,0,0,0
2009-10,연면적별,구조별,철근및철골조,7710111,7710111,7710111,0,0,0
2009-10,연면적별,구조별,조적조,98969,98969,98969,0,0,0
2009-10,연면적별,구조별,목조,57311,57311,57311,0,0,0
2009-10,연면적별,구조별,기타,5057,5057,5057,0,0,0
2009-10,연면적별,용도별,주거용,3132671,3132671,3132671,0,0,0
2009-10,연면적별,용도별,상업용,1679978,1679978,1679978,0,0,0
2009-10,연면적별,용도별,공업용,1081813,1081813,1081813,0,0,0
2009-10,연면적별,용도별,교육및사회,556220,556220,556220,0,0,0
2009-10,연면적별,용도별,기타,1420766,1420766,1420766,0,0,0
2009-12,동수별,합계,합계,14948,14948,14948,0,0,0
2009-12,동수별,구조별,철근및철골조,12958,12958,12958,0,0,0
2009-12,동수별,구조별,조적조,1009,1009,1009,0,0,0
2009-12,동수별,구조별,목조,880,880,880,0,0,0
2009-12,동수별,구조별,기타,101,101,101,0,0,0
2009-12,동수별,용도별,주거용,5071,5071,5071,0,0,0
2009-12,동수별,용도별,상업용,3812,3812,3812,0,0,0
2009-12,동수별,용도별,공업용,1853,1853,1853,0,0,0
2009-12,동수별,용도별,교육및사회,957,957,957,0,0,0
2009-12,동수별,용도별,기타,3255,3255,3255,0,0,0
2009-12,연면적별,합계,합계,8368726,8368726,8368726,0,0,0
2009-12,연면적별,구조별,철근및철골조,8226061,8226061,8226061,0,0,0
2009-12,연면적별,구조별,조적조,73418,73418,73418,0,0,0
2009-12,연면적별,구조별,목조,63374,63374,63374,0,0,0
2009-12,연면적별,구조별,기타,5873,5873,5873,0,0,0
2009-12,연면적별,용도별,주거용,3452191,3452191,3452191,0,0,0
2009-12,연면적별,용도별,상업용,1753740,1753740,1753740,0,0,0
2009-12,연면적별,용도별,공업용,1189857,1189857,1189857,0,0,0
2009-12,연면적별,용도별,교육및사회,588398,588398,588398,0,0,0
2009-12,연면적별,용도별,기타,1384540,1384540,1384540,0,0,0
2010-01,동수별,합계,합계,9528,9528,9528,0,0,0
2010-01,동수별,구조별,철근및철골조,8363,8363,8363,0,0,0
2010-01,동수별,구조별,조적조,627,627,627,0,0,0
2010-01,동수별,구조별,목조,468,468,468,0,0,0
2010-01,동수별,구조별,기타,70,70,70,0,0,0
2010-01,동수별,용도별,주거용,3361,3361,3361,0,0,0
2010-01,동수별,용도별,상업용,2411,2411,2411,0,0,0
2010-01,동수별,용도별,공업용,1290,1290,1290,0,0,0
2010-01,동수별,용도별,교육및사회,502,502,502,0,0,0
2010-01,동수별,용도별,기타,1964,1964,1964,0,0,0
2010-01,연면적별,합계,합계,5466700,5466700,5466700,0,0,0
2010-01,연면적별,구조별,철근및철골조,5274654,5274654,5274654,0,0,0
2010-01,연면적별,구조별,조적조,147323,147323,147323,0,0,0
2010-01,연면적별,구조별,목조,39123,39123,39123,0,0,0
2010-01,연면적별,구조별,기타,5600,5600,5600,0,0,0
2010-01,연면적별,용도별,주거용,2354565,2354565,2354565,0,0,0
2010-01,연면적별,용도별,상업용,995752,995752,995752,0,0,0
2010-01,연면적별,용도별,공업용,825310,825310,825310,0,0,0
2010-01,연면적별,용도별,교육및사회,454100,454100,454100,0,0,0
2010-01,연면적별,용도별,기타,836973,836973,836973,0,0,0
2006-06,동수별,합계,합계,13806,13806,13806,0,0,0
2006-06,동수별,구조별,철근및철골조,11875,11875,11875,0,0,0
2006-06,동수별,구조별,조적조,1532,1532,1532,0,0,0
2006-06,동수별,구조별,목조,397,397,397,0,0,0
2006-06,동수별,구조별,기타,2,2,2,0,0,0
2006-06,동수별,용도별,주거용,4179,4179,4179,0,0,0
2006-06,동수별,용도별,상업용,3407,3407,3407,0,0,0
2006-06,동수별,용도별,공업용,2245,2245,2245,0,0,0
2006-06,동수별,용도별,교육및사회,751,751,751,0,0,0
2006-06,동수별,용도별,기타,3224,3224,3224,0,0,0
2006-06,연면적별,합계,합계,8878992,8878992,8878992,0,0,0
2006-06,연면적별,구조별,철근및철골조,8731963,8731963,8731963,0,0,0
2006-06,연면적별,구조별,조적조,113230,113230,113230,0,0,0
2006-06,연면적별,구조별,목조,33781,33781,33781,0,0,0
2006-06,연면적별,구조별,기타,18,18,18,0,0,0
2006-06,연면적별,용도별,주거용,3462348,3462348,3462348,0,0,0
2006-06,연면적별,용도별,상업용,1958421,1958421,1958421,0,0,0
2006-06,연면적별,용도별,공업용,1377719,1377719,1377719,0,0,0
2006-06,연면적별,용도별,교육및사회,564583,564583,564583,0,0,0
2006-06,연면적별,용도별,기타,1515921,1515921,1515921,0,0,0
2007-05,동수별,합계,합계,18687,18687,18687,0,0,0
2007-05,동수별,구조별,철근및철골조,16030,16030,16030,0,0,0
2007-05,동수별,구조별,조적조,1781,1781,1781,0,0,0
2007-05,동수별,구조별,목조,740,740,740,0,0,0
2007-05,동수별,구조별,기타,136,136,136,0,0,0
2007-05,동수별,용도별,주거용,6523,6523,6523,0,0,0
2007-05,동수별,용도별,상업용,5131,5131,5131,0,0,0
2007-05,동수별,용도별,공업용,2402,2402,2402,0,0,0
2007-05,동수별,용도별,교육및사회,858,858,858,0,0,0
2007-05,동수별,용도별,기타,3773,3773,3773,0,0,0
2007-05,연면적별,합계,합계,9820033,9820033,9820033,0,0,0
2007-05,연면적별,구조별,철근및철골조,9600639,9600639,9600639,0,0,0
2007-05,연면적별,구조별,조적조,139684,139684,139684,0,0,0
2007-05,연면적별,구조별,목조,71530,71530,71530,0,0,0
2007-05,연면적별,구조별,기타,8180,8180,8180,0,0,0
2007-05,연면적별,용도별,주거용,3132459,3132459,3132459,0,0,0
2007-05,연면적별,용도별,상업용,2135344,2135344,2135344,0,0,0
2007-05,연면적별,용도별,공업용,2149255,2149255,2149255,0,0,0
2007-05,연면적별,용도별,교육및사회,851832,851832,851832,0,0,0
2007-05,연면적별,용도별,기타,1551143,1551143,1551143,0,0,0
2007-09,동수별,합계,합계,12110,12110,12110,0,0,0
2007-09,동수별,구조별,철근및철골조,10312,10312,10312,0,0,0
2007-09,동수별,구조별,조적조,1210,1210,1210,0,0,0
2007-09,동수별,구조별,목조,484,484,484,0,0,0
2007-09,동수별,구조별,기타,104,104,104,0,0,0
2007-09,동수별,용도별,주거용,4285,4285,4285,0,0,0
2007-09,동수별,용도별,상업용,3357,3357,3357,0,0,0
2007-09,동수별,용도별,공업용,1420,1420,1420,0,0,0
2007-09,동수별,용도별,교육및사회,633,633,633,0,0,0
2007-09,동수별,용도별,기타,2415,2415,2415,0,0,0
2007-09,연면적별,합계,합계,6003537,6003537,6003537,0,0,0
2007-09,연면적별,구조별,철근및철골조,5867247,5867247,5867247,0,0,0
2007-09,연면적별,구조별,조적조,90146,90146,90146,0,0,0
2007-09,연면적별,구조별,목조,39929,39929,39929,0,0,0
2007-09,연면적별,구조별,기타,6215,6215,6215,0,0,0
2007-09,연면적별,용도별,주거용,2358728,2358728,2358728,0,0,0
2007-09,연면적별,용도별,상업용,1383082,1383082,1383082,0,0,0
2007-09,연면적별,용도별,공업용,786738,786738,786738,0,0,0
2007-09,연면적별,용도별,교육및사회,467887,467887,467887,0,0,0
2007-09,연면적별,용도별,기타,1007102,1007102,1007102,0,0,0
2008-01,동수별,합계,합계,11902,11902,11902,0,0,0
2008-01,동수별,구조별,철근및철골조,10351,10351,10351,0,0,0
2008-01,동수별,구조별,조적조,867,867,867,0,0,0
2008-01,동수별,구조별,목조,609,609,609,0,0,0
2008-01,동수별,구조별,기타,75,75,75,0,0,0
2008-01,동수별,용도별,주거용,3454,3454,3454,0,0,0
2008-01,동수별,용도별,상업용,3531,3531,3531,0,0,0
2008-01,동수별,용도별,공업용,1814,1814,1814,0,0,0
2008-01,동수별,용도별,교육및사회,653,653,653,0,0,0
2008-01,동수별,용도별,기타,2450,2450,2450,0,0,0
