기간	자치구	동	구분	구분	구분	구분	구분	구분	구분	구분
2009	동작구	신대방2동	3,927	4,644	917	1,129	1,776	2,104	1,234	1,411
2009	동작구	흑석동	4,410	5,768	470	906	1,923	2,603	2,017	2,259
2009	동작구	노량진1동	5,596	6,159	1,188	1,267	2,022	2,472	2,386	2,420
2009	동작구	사당2동	5,636	6,332	699	723	3,027	3,415	1,910	2,194
2009	관악구	소계	104,469	113,071	29,163	29,163	33,594	40,932	41,712	42,976
2009	관악구	보라매동	4,985	5,296	1,638	1,362	1,753	2,018	1,594	1,916
2009	관악구	청림동	2,988	3,386	773	644	1,320	1,594	895	1,148
2009	관악구	행운동	7,065	7,433	1,764	1,902	2,329	2,841	2,972	2,690
2009	관악구	낙성대동	4,744	5,106	1,379	1,539	1,272	1,782	2,093	1,785
2009	관악구	중앙동	3,103	3,425	1,076	1,215	799	994	1,228	1,216
2009	관악구	인헌동	5,840	6,253	1,368	1,340	1,862	2,417	2,610	2,496
2009	관악구	남현동	4,219	4,379	413	361	1,965	2,135	1,841	1,883
2009	관악구	서원동	5,855	6,349	1,771	1,906	1,628	2,132	2,456	2,311
2009	관악구	신원동	3,833	4,379	1,301	1,344	1,108	1,413	1,424	1,622
2009	관악구	서림동	5,883	6,385	1,639	1,833	1,651	1,978	2,593	2,574
2009	관악구	신사동	5,079	5,583	1,358	1,467	1,644	2,080	2,077	2,036
2009	관악구	신림동	6,076	5,928	1,365	1,414	1,620	2,191	3,091	2,323
2009	관악구	난향동	3,062	3,262	998	685	1,108	1,242	956	1,335
2009	관악구	조원동	3,602	3,633	805	742	1,406	1,539	1,391	1,352
2009	관악구	대학동	6,181	6,266	1,125	1,367	1,748	1,973	3,308	2,926
2009	관악구	은천동	6,394	6,955	2,146	1,831	2,257	2,745	1,991	2,379
2009	관악구	성현동	5,013	5,623	1,470	1,327	2,088	2,294	1,455	2,002
2009	관악구	청룡동	7,590	8,289	1,969	2,459	2,147	2,774	3,474	3,056
2009	관악구	난곡동	4,403	5,281	1,702	1,650	1,231	1,521	1,470	2,110
2009	관악구	삼성동	3,539	4,314	1,176	1,124	1,141	1,387	1,222	1,803
2009	관악구	미성동	5,015	5,546	1,927	1,651	1,517	1,882	1,571	2,013
2009	서초구	소계	102,723	86,024	25,493	25,493	46,746	33,198	30,484	27,333
2009	서초구	서초1동	4,631	4,812	1,097	1,464	1,848	1,678	1,686	1,670
2009	서초구	서초2동	4,662	4,732	950	1,197	2,064	1,887	1,648	1,648
2009	서초구	서초3동	6,639	6,304	1,336	1,572	2,704	2,440	2,599	2,292
2009	서초구	서초4동	6,257	4,921	1,587	1,675	2,807	1,723	1,863	1,523
2009	서초구	잠원동	7,573	8,005	1,354	2,721	3,738	3,164	2,481	2,120
2009	서초구	반포본동	3,078	3,133	853	1,550	1,501	1,028	724	555
2009	서초구	반포1동	15,791	5,762	4,731	1,081	7,528	2,642	3,532	2,039
2009	서초구	반포2동	10,083	2,458	3,500	958	4,880	898	1,703	602
2009	서초구	반포3동	5,151	5,461	1,401	2,644	2,267	1,571	1,483	1,246
2009	서초구	반포4동	3,996	4,226	1,063	1,667	1,661	1,356	1,272	1,203
2009	서초구	방배본동	4,411	4,221	1,186	1,541	2,050	1,676	1,175	1,004
2009	서초구	방배1동	3,399	3,767	1,067	1,321	1,358	1,363	974	1,083
2009	서초구	방배2동	5,631	6,180	1,118	1,360	2,730	2,845	1,783	1,975
2009	서초구	방배3동	4,747	4,711	1,223	1,416	2,072	1,837	1,452	1,458
2009	서초구	방배4동	5,960	5,701	1,568	1,729	2,752	2,355	1,640	1,617
2009	서초구	양재1동	4,827	5,214	649	718	2,217	2,274	1,961	2,222
2009	서초구	양재2동	4,770	5,132	609	591	2,192	2,060	1,969	2,481
2009	서초구	내곡동	1,117	1,284	201	288	377	401	539	595
2009	강남구	소계	124,656	122,434	33,686	33,686	48,071	48,186	42,899	40,562
2009	강남구	신사동	4,361	4,456	868	1,025	2,098	2,153	1,395	1,278
2009	강남구	논현1동	8,183	8,169	1,593	1,760	3,304	3,540	3,286	2,869
2009	강남구	논현2동	6,106	6,438	1,922	2,042	2,239	2,446	1,945	1,950
2009	강남구	삼성1동	3,375	3,255	1,019	1,024	1,307	1,327	1,049	904
2009	강남구	삼성2동	11,614	6,837	3,707	2,090	4,739	2,584	3,168	2,163
2009	강남구	대치1동	5,169	5,012	1,511	1,978	1,889	1,773	1,769	1,261
2009	강남구	대치4동	6,878	6,913	1,826	2,025	2,298	2,476	2,754	2,412
2009	강남구	역삼1동	11,212	11,673	2,291	2,527	4,328	4,706	4,593	4,440
2009	강남구	역삼2동	8,142	7,822	2,620	2,274	2,754	3,047	2,768	2,501
2009	강남구	도곡1동	3,954	4,204	1,065	1,042	1,587	1,818	1,302	1,344
2009	강남구	도곡2동	6,171	6,314	2,082	2,032	2,058	2,367	2,031	1,915
2009	강남구	개포1동	4,125	4,323	1,447	1,351	1,244	1,444	1,434	1,528
2009	강남구	개포4동	4,891	5,047	1,033	981	2,104	1,974	1,754	2,092
2009	강남구	일원본동	3,597	3,613	898	821	1,473	1,570	1,226	1,222
2009	강남구	일원1동	2,973	3,323	733	760	1,018	1,263	1,222	1,300
2009	강남구	일원2동	3,146	3,388	1,077	1,113	1,135	1,186	934	1,089
2009	강남구	수서동	2,522	2,866	576	521	1,089	1,260	857	1,085
2009	강남구	세곡동	957	796	148	131	329	268	480	397
2009	강남구	압구정동	4,809	5,132	1,235	1,367	2,208	2,377	1,366	1,388
2009	강남구	청담동	6,090	6,249	1,877	2,074	2,410	2,324	1,803	1,851
2009	강남구	대치2동	8,845	8,639	1,961	2,493	3,707	3,594	3,177	2,552
2009	강남구	개포2동	7,536	7,965	2,197	2,255	2,753	2,689	2,586	3,021
2009	송파구	소계	138,810	130,617	46,009	46,009	49,158	40,945	43,643	43,663
2009	송파구	풍납1동	3,265	3,840	723	845	1,459	1,713	1,083	1,282
2009	송파구	풍납2동	5,096	5,748	1,152	1,435	2,088	2,278	1,856	2,035
2009	송파구	거여1동	2,780	3,087	1,407	1,422	559	632	814	1,033
2009	송파구	거여2동	4,334	5,401	1,512	2,005	1,195	1,443	1,627	1,953
2009	송파구	마천1동	2,869	3,215	1,324	1,327	672	792	873	1,096
2009	송파구	마천2동	3,572	3,961	1,612	1,729	832	881	1,128	1,351
2009	송파구	방이1동	3,323	3,445	1,435	1,417	978	1,004	910	1,024
2009	송파구	방이2동	5,510	5,913	1,894	2,159	1,726	1,737	1,890	2,017
2009	송파구	오륜동	3,164	3,493	796	1,096	1,477	1,488	891	909
2009	송파구	오금동	6,872	6,814	2,894	2,586	1,987	1,860	1,991	2,368
2009	송파구	송파1동	5,657	6,353	1,985	2,346	1,727	1,797	1,945	2,210
2009	송파구	송파2동	3,252	3,994	1,322	1,828	894	1,017	1,036	1,149
2009	송파구	석촌동	7,700	8,389	2,607	2,942	2,460	2,477	2,633	2,970
2009	송파구	삼전동	7,681	8,131	2,407	2,464	2,643	2,545	2,631	3,122
2009	송파구	가락본동	5,479	6,043	1,885	2,264	1,732	1,704	1,862	2,075
2009	송파구	가락1동	3,099	3,701	1,156	1,406	969	1,110	974	1,185
2009	송파구	가락2동	6,302	6,338	2,681	2,623	1,735	1,727	1,886	1,988
2009	송파구	문정1동	4,455	4,727	1,822	1,904	1,195	1,349	1,438	1,474
2009	송파구	문정2동	2,217	2,505	586	769	919	876	712	860
2009	송파구	장지동	8,432	5,991	3,106	1,931	2,691	1,660	2,635	2,400
2009	송파구	잠실본동	6,858	7,482	1,693	2,215	2,636	2,625	2,529	2,642
2009	송파구	잠실4동	9,366	4,630	2,992	1,415	3,996	1,791	2,378	1,424
2009	송파구	잠실6동	3,828	3,385	1,153	1,319	1,632	1,098	1,043	968
2009	송파구	잠실7동	1,602	1,574	406	563	774	603	422	408
2009	송파구	잠실2동	14,212	4,354	3,419	976	6,832	1,888	3,961	1,490
2009	송파구	잠실3동	7,885	8,103	2,040	3,023	3,350	2,850	2,495	2,230
2009	강동구	소계	111,704	98,730	45,645	45,645	36,698	23,255	29,361	29,830
2009	강동구	강일동	20,280	1,381	10,429	540	7,898	433	1,953	408
2009	강동구	상일동	5,114	6,186	1,839	3,094	1,425	1,116	1,850	1,976
2009	강동구	명일1동	5,590	6,183	2,638	3,395	1,410	1,198	1,542	1,590
2009	강동구	명일2동	3,497	3,557	1,709	1,878	812	774	976	905
2009	강동구	고덕1동	5,983	4,715	2,487	2,431	1,924	880	1,572	1,404
2009	강동구	고덕2동	3,684	5,035	1,459	2,974	991	778	1,234	1,283
2009	강동구	암사2동	3,412	3,463	1,306	1,629	1,237	944	869	890
2009	강동구	암사3동	5,678	2,935	2,478	1,439	1,868	648	1,332	848
2009	강동구	천호1동	6,066	7,003	2,926	3,776	1,482	1,165	1,658	2,062
2009	강동구	천호3동	5,345	6,883	1,866	3,148	1,654	1,665	1,825	2,070
2009	강동구	성내1동	3,984	4,258	1,290	1,505	1,544	1,491	1,150	1,262
2009	강동구	성내2동	5,458	6,149	1,594	2,297	2,052	1,784	1,812	2,068
2009	강동구	성내3동	5,405	5,710	1,923	2,418	1,932	1,491	1,550	1,801
2009	강동구	둔촌1동	3,242	3,776	801	1,103	1,364	1,509	1,077	1,164
2009	강동구	둔촌2동	4,640	4,749	1,773	1,793	1,359	1,202	1,508	1,754
2009	강동구	암사1동	7,832	8,566	3,191	4,357	2,427	1,720	2,214	2,489
2009	강동구	천호2동	7,672	8,038	2,681	3,401	2,598	2,002	2,393	2,635
2009	강동구	길동	8,822	10,143	3,255	4,467	2,721	2,455	2,846	3,221
