기간	자치구	동	구분	구분	구분	구분	구분	구분	구분	구분
2012	관악구	남현동	3,954	3,956	336	334	1,759	1,830	1,859	1,792
2012	관악구	서원동	5,174	5,664	1,638	1,678	1,321	1,802	2,215	2,184
2012	관악구	신원동	3,415	3,776	1,177	1,238	962	1,180	1,276	1,358
2012	관악구	서림동	5,513	5,778	1,515	1,548	1,475	1,787	2,523	2,443
2012	관악구	신사동	4,617	4,927	1,366	1,383	1,453	1,685	1,798	1,859
2012	관악구	신림동	6,074	5,842	1,225	1,319	1,578	2,120	3,271	2,403
2012	관악구	난향동	2,185	2,514	813	648	733	855	639	1,011
2012	관악구	조원동	3,503	3,653	800	829	1,347	1,479	1,356	1,345
2012	관악구	대학동	5,740	5,602	1,022	1,137	1,518	1,669	3,200	2,796
2012	관악구	은천동	5,157	5,575	1,798	1,534	1,710	1,891	1,649	2,150
2012	관악구	성현동	4,199	4,522	1,387	1,018	1,605	1,911	1,207	1,593
2012	관악구	청룡동	7,124	7,621	1,802	2,307	2,048	2,493	3,274	2,821
2012	관악구	난곡동	3,664	4,210	1,526	1,408	1,011	1,213	1,127	1,589
2012	관악구	삼성동	3,000	3,477	964	973	975	1,009	1,061	1,495
2012	관악구	미성동	4,453	4,759	1,667	1,425	1,326	1,478	1,460	1,856
2012	서초구	소계	73,029	74,371	18,307	18,307	32,630	30,716	22,092	25,348
2012	서초구	서초1동	4,141	4,244	1,085	1,102	1,443	1,533	1,613	1,609
2012	서초구	서초2동	3,626	3,872	903	896	1,543	1,571	1,180	1,405
2012	서초구	서초3동	5,130	5,547	1,210	1,243	1,963	2,093	1,957	2,211
2012	서초구	서초4동	4,008	4,416	1,075	1,199	1,775	1,748	1,158	1,469
2012	서초구	잠원동	5,004	6,672	1,026	1,436	2,398	3,243	1,580	1,993
2012	서초구	반포본동	1,925	1,883	683	565	873	873	369	445
2012	서초구	반포1동	6,175	6,026	1,405	1,084	2,678	2,750	2,092	2,192
2012	서초구	반포2동	2,984	3,867	1,013	1,501	1,208	1,494	763	872
2012	서초구	반포3동	3,257	3,567	1,204	1,060	1,274	1,370	779	1,137
2012	서초구	반포4동	2,973	3,364	870	1,109	1,305	1,226	798	1,029
2012	서초구	방배본동	3,414	3,635	1,188	1,059	1,449	1,506	777	1,070
2012	서초구	방배1동	3,214	3,211	1,113	974	1,207	1,265	894	972
2012	서초구	방배2동	4,657	4,838	1,022	1,040	2,173	2,181	1,462	1,617
2012	서초구	방배3동	3,726	4,253	1,069	1,156	1,512	1,770	1,145	1,327
2012	서초구	방배4동	4,595	4,825	1,287	1,411	2,107	2,024	1,201	1,390
2012	서초구	양재1동	9,100	4,427	1,501	553	5,501	1,907	2,098	1,967
2012	서초구	양재2동	4,256	4,696	509	691	1,953	1,846	1,794	2,159
2012	서초구	내곡동	844	1,028	144	228	268	316	432	484
2012	강남구	소계	97,038	101,358	27,231	27,231	37,568	38,156	32,239	35,971
2012	강남구	신사동	3,113	3,633	682	795	1,427	1,714	1,004	1,124
2012	강남구	논현1동	5,951	6,884	1,259	1,391	2,304	2,901	2,388	2,592
2012	강남구	논현2동	4,437	5,242	1,439	1,599	1,476	1,969	1,522	1,674
2012	강남구	삼성1동	2,612	2,805	864	867	994	998	754	940
2012	강남구	삼성2동	6,018	6,465	2,077	1,986	2,111	2,377	1,830	2,102
2012	강남구	대치1동	2,773	3,234	931	1,474	1,037	1,063	805	697
2012	강남구	대치4동	5,339	5,650	1,501	1,489	1,676	1,960	2,162	2,201
2012	강남구	역삼1동	9,250	9,740	2,025	1,977	3,346	3,891	3,879	3,872
2012	강남구	역삼2동	7,132	7,014	2,288	2,114	2,526	2,512	2,318	2,388
2012	강남구	도곡1동	3,341	3,685	806	863	1,361	1,544	1,174	1,278
2012	강남구	도곡2동	4,745	5,088	1,643	1,760	1,719	1,748	1,383	1,580
2012	강남구	개포1동	3,157	3,527	1,142	1,068	1,024	1,129	991	1,330
2012	강남구	개포4동	3,487	3,989	727	744	1,537	1,624	1,223	1,621
2012	강남구	일원본동	2,866	3,102	801	821	1,116	1,175	949	1,106
2012	강남구	일원1동	2,529	2,705	632	635	935	961	962	1,109
2012	강남구	일원2동	2,348	2,835	726	921	895	884	727	1,030
2012	강남구	수서동	1,960	2,474	494	496	873	992	593	986
2012	강남구	세곡동	5,415	1,454	937	256	3,219	510	1,259	688
2012	강남구	압구정동	3,720	3,944	1,003	1,022	1,607	1,672	1,110	1,250
2012	강남구	청담동	5,507	5,358	1,979	1,722	2,016	1,946	1,512	1,690
2012	강남구	대치2동	6,044	6,641	1,743	1,773	2,334	2,622	1,967	2,246
2012	강남구	개포2동	5,294	5,889	1,532	1,458	2,035	1,964	1,727	2,467
2012	송파구	소계	106,747	120,232	42,815	42,815	33,215	35,531	30,717	41,886
2012	송파구	풍납1동	2,494	2,911	560	639	1,187	1,262	747	1,010
2012	송파구	풍납2동	3,926	4,274	1,010	969	1,478	1,619	1,438	1,686
2012	송파구	거여1동	2,433	2,512	1,270	1,056	445	493	718	963
2012	송파구	거여2동	3,532	4,239	1,531	1,519	813	981	1,188	1,739
2012	송파구	마천1동	3,212	3,377	1,605	1,354	772	787	835	1,236
2012	송파구	마천2동	2,876	3,517	1,576	1,644	614	720	686	1,153
2012	송파구	방이1동	2,616	2,631	1,231	1,158	718	666	667	807
2012	송파구	방이2동	5,069	5,218	1,965	1,692	1,450	1,491	1,654	2,035
2012	송파구	오륜동	2,255	2,479	710	818	996	1,028	549	633
2012	송파구	오금동	5,095	5,503	2,258	2,089	1,424	1,521	1,413	1,893
2012	송파구	송파1동	5,526	5,511	2,367	2,137	1,553	1,485	1,606	1,889
2012	송파구	송파2동	5,123	3,010	2,653	1,252	1,380	686	1,090	1,072
2012	송파구	석촌동	7,224	7,213	3,208	2,541	1,873	1,964	2,143	2,708
2012	송파구	삼전동	6,483	6,873	2,532	2,109	1,946	2,041	2,005	2,723
2012	송파구	가락본동	4,933	5,112	2,106	1,912	1,354	1,305	1,473	1,895
2012	송파구	가락1동	1,365	10,368	534	5,795	347	2,427	484	2,146
2012	송파구	가락2동	4,937	5,251	2,428	2,164	1,171	1,263	1,338	1,824
2012	송파구	문정1동	3,760	3,935	1,719	1,536	903	926	1,138	1,473
2012	송파구	문정2동	1,726	1,923	507	486	718	745	501	692
2012	송파구	장지동	6,148	6,524	2,637	1,855	1,735	1,936	1,776	2,733
2012	송파구	잠실본동	5,889	5,955	1,818	1,623	2,005	1,980	2,066	2,352
2012	송파구	잠실4동	4,844	5,422	1,678	1,628	1,930	1,967	1,236	1,827
2012	송파구	잠실6동	2,276	2,535	901	898	726	839	649	798
2012	송파구	잠실7동	1,060	1,107	306	273	489	519	265	315
2012	송파구	잠실2동	6,536	6,987	1,714	1,808	3,081	2,817	1,741	2,362
2012	송파구	잠실3동	5,409	5,845	1,991	1,860	2,107	2,063	1,311	1,922
2012	강동구	소계	73,218	82,966	32,096	32,096	20,554	22,036	20,568	28,834
2012	강동구	강일동	3,461	3,135	1,457	741	1,023	1,101	981	1,293
2012	강동구	상일동	3,973	4,279	1,871	1,454	766	1,053	1,336	1,772
2012	강동구	명일1동	4,086	4,422	2,292	2,018	846	1,052	948	1,352
2012	강동구	명일2동	2,658	2,513	1,453	1,142	554	652	651	719
2012	강동구	고덕1동	2,465	8,260	862	4,601	852	1,734	751	1,925
2012	강동구	고덕2동	2,908	3,208	1,624	1,176	552	702	732	1,330
2012	강동구	암사2동	2,695	2,693	1,090	1,100	822	722	783	871
2012	강동구	암사3동	2,880	3,113	1,428	1,273	790	866	662	974
2012	강동구	천호1동	5,167	5,447	2,739	2,412	1,025	1,151	1,403	1,884
2012	강동구	천호3동	4,437	4,930	1,868	1,902	1,222	1,292	1,347	1,736
2012	강동구	성내1동	2,854	3,292	931	1,101	1,086	1,047	837	1,144
2012	강동구	성내2동	4,874	5,105	1,601	1,584	1,826	1,706	1,447	1,815
2012	강동구	성내3동	4,403	4,556	1,789	1,639	1,427	1,314	1,187	1,603
2012	강동구	둔촌1동	2,849	3,050	830	814	1,268	1,186	751	1,050
2012	강동구	둔촌2동	4,076	4,385	1,636	1,541	1,192	1,224	1,248	1,620
2012	강동구	암사1동	6,099	6,374	3,102	2,552	1,450	1,521	1,547	2,301
2012	강동구	천호2동	5,960	6,265	2,482	2,303	1,718	1,729	1,760	2,233
2012	강동구	길동	7,373	7,939	3,041	2,743	2,135	1,984	2,197	3,212
