기간	자치구	행정동	세대	인구	인구	인구	인구	인구	인구	인구	인구	인구	세대당인구	65세이상고령자
기간	자치구	행정동	세대	합계	합계	합계	한국인	한국인	한국인	외국인	외국인	외국인	세대당인구	65세이상고령자
기간	자치구	행정동	세대	계	남자	여자	계	남자	여자	계	남자	여자	세대당인구	65세이상고령자
2018.4/4	합계	합계	4,263,868	10,049,607	4,910,849	5,138,758	9,765,623	4,773,899	4,991,724	283,984	136,950	147,034	2.29	1,416,131
2018.4/4	종로구	소계	73,735	163,026	79,156	83,870	153,065	74,825	78,240	9,961	4,331	5,630	2.08	26,742
2018.4/4	종로구	사직동	4,528	9,818	4,448	5,370	9,546	4,295	5,251	272	153	119	2.11	1,763
2018.4/4	종로구	삼청동	1,408	3,073	1,455	1,618	2,836	1,333	1,503	237	122	115	2.01	634
2018.4/4	종로구	부암동	4,315	10,537	5,054	5,483	10,149	4,879	5,270	388	175	213	2.35	1,742
2018.4/4	종로구	평창동	7,592	19,105	8,970	10,135	18,951	8,895	10,056	154	75	79	2.5	3,154
2018.4/4	종로구	무악동	3,002	8,260	3,865	4,395	8,215	3,849	4,366	45	16	29	2.74	1,307
2018.4/4	종로구	교남동	4,576	10,846	5,060	5,786	10,701	4,993	5,708	145	67	78	2.34	1,483
2018.4/4	종로구	가회동	2,058	4,546	2,126	2,420	4,429	2,062	2,367	117	64	53	2.15	902
2018.4/4	종로구	종로1.2.3.4가동	5,291	8,462	4,943	3,519	7,420	4,407	3,013	1,042	536	506	1.4	1,872
2018.4/4	종로구	종로5·6가동	3,139	5,597	3,046	2,551	5,225	2,862	2,363	372	184	188	1.66	1,091
2018.4/4	종로구	이화동	4,485	8,621	4,020	4,601	8,083	3,818	4,265	538	202	336	1.8	1,342
2018.4/4	종로구	창신1동	2,996	6,237	3,366	2,871	5,364	2,913	2,451	873	453	420	1.79	1,169
2018.4/4	종로구	창신2동	4,167	10,015	5,072	4,943	8,780	4,485	4,295	1,235	587	648	2.11	1,673
2018.4/4	종로구	창신3동	2,889	7,439	3,667	3,772	7,254	3,571	3,683	185	96	89	2.51	1,135
2018.4/4	종로구	숭인1동	2,996	6,723	3,310	3,413	6,376	3,155	3,221	347	155	192	2.13	1,148
2018.4/4	종로구	숭인2동	5,716	10,088	5,074	5,014	9,608	4,895	4,713	480	179	301	1.68	1,603
2018.4/4	종로구	청운효자동	5,413	13,293	6,260	7,033	13,045	6,122	6,923	248	138	110	2.41	2,172
2018.4/4	종로구	혜화동	9,164	20,366	9,420	10,946	17,083	8,291	8,792	3,283	1,129	2,154	1.86	2,552
2018.4/4	중구	소계	61,502	135,633	66,674	68,959	125,725	61,947	63,778	9,908	4,727	5,181	2.04	22,005
2018.4/4	중구	소공동	1,072	2,936	1,516	1,420	2,033	1,001	1,032	903	515	388	1.9	260
2018.4/4	중구	회현동	3,273	5,952	3,239	2,713	5,337	2,908	2,429	615	331	284	1.63	1,393
2018.4/4	중구	명동	1,400	3,470	1,538	1,932	2,839	1,202	1,637	631	336	295	2.03	701
2018.4/4	중구	필동	2,291	5,045	2,552	2,493	4,003	2,105	1,898	1,042	447	595	1.75	787
2018.4/4	중구	장충동	2,662	5,653	2,782	2,871	4,722	2,408	2,314	931	374	557	1.77	774
2018.4/4	중구	광희동	2,906	6,057	3,165	2,892	4,929	2,610	2,319	1,128	555	573	1.7	1,115
2018.4/4	중구	을지로동	1,269	1,901	1,143	758	1,716	1,051	665	185	92	93	1.35	458
2018.4/4	중구	신당5동	4,500	9,691	4,802	4,889	9,358	4,648	4,710	333	154	179	2.08	1,525
2018.4/4	중구	황학동	6,525	13,380	6,524	6,856	12,373	6,061	6,312	1,007	463	544	1.9	1,794
2018.4/4	중구	중림동	5,808	12,980	6,523	6,457	12,648	6,336	6,312	332	187	145	2.18	1,887
2018.4/4	중구	신당동	4,430	9,419	4,639	4,780	7,716	3,865	3,851	1,703	774	929	1.74	1,304
2018.4/4	중구	다산동	6,922	15,113	7,317	7,796	14,600	7,097	7,503	513	220	293	2.11	2,427
2018.4/4	중구	약수동	7,768	17,973	8,503	9,470	17,756	8,389	9,367	217	114	103	2.29	3,398
2018.4/4	중구	청구동	6,448	14,844	7,040	7,804	14,652	6,949	7,703	192	91	101	2.27	2,506
2018.4/4	중구	동화동	4,228	11,219	5,391	5,828	11,043	5,317	5,726	176	74	102	2.61	1,676
2018.4/4	용산구	소계	108,974	245,090	119,766	125,324	228,999	110,640	118,359	16,091	9,126	6,965	2.1	37,640
2018.4/4	용산구	후암동	8,517	18,703	9,109	9,594	18,144	8,812	9,332	559	297	262	2.13	2,934
2018.4/4	용산구	용산2가동	5,512	12,107	5,952	6,155	10,689	5,176	5,513	1,418	776	642	1.94	2,016
2018.4/4	용산구	남영동	5,431	8,501	5,133	3,368	7,821	4,807	3,014	680	326	354	1.44	1,550
2018.4/4	용산구	원효로2동	6,034	15,064	7,066	7,998	14,912	7,008	7,904	152	58	94	2.47	2,291
2018.4/4	용산구	효창동	3,728	9,054	4,315	4,739	8,944	4,265	4,679	110	50	60	2.4	1,291
2018.4/4	용산구	용문동	5,371	12,757	6,136	6,621	12,625	6,078	6,547	132	58	74	2.35	1,955
2018.4/4	용산구	이촌1동	10,253	29,341	13,758	15,583	28,302	13,203	15,099	1,039	555	484	2.76	4,308
2018.4/4	용산구	이촌2동	3,862	9,090	4,284	4,806	8,990	4,242	4,748	100	42	58	2.33	1,673
2018.4/4	용산구	이태원1동	3,842	9,315	4,945	4,370	7,042	3,329	3,713	2,273	1,616	657	1.83	1,527
