기간	자치구	동	구분	구분	구분	구분	구분	구분	구분	구분
2017	관악구	은천동	4,971	5,182	1,874	1,442	1,563	1,863	1,534	1,877
2017	관악구	성현동	3,419	4,054	1,094	970	1,350	1,579	975	1,505
2017	관악구	청룡동	6,643	6,572	1,727	2,083	1,761	2,083	3,155	2,406
2017	관악구	난곡동	3,367	3,876	1,531	1,448	939	995	897	1,433
2017	관악구	삼성동	2,303	2,876	996	918	593	733	714	1,225
2017	관악구	미성동	4,283	4,439	1,876	1,409	1,220	1,457	1,187	1,573
2017	서초구	소계	68,680	76,574	20,152	20,152	28,160	32,193	20,368	24,229
2017	서초구	서초1동	4,073	4,075	1,592	1,119	1,210	1,516	1,271	1,440
2017	서초구	서초2동	3,487	8,060	820	2,836	1,560	3,217	1,107	2,007
2017	서초구	서초3동	5,241	4,983	1,592	1,178	1,854	2,065	1,795	1,740
2017	서초구	서초4동	5,679	3,539	2,192	996	2,231	1,485	1,256	1,058
2017	서초구	잠원동	4,743	5,018	1,033	1,003	2,257	2,497	1,453	1,518
2017	서초구	반포본동	1,827	1,967	578	831	829	774	420	362
2017	서초구	반포1동	4,689	6,537	1,013	1,865	2,085	2,843	1,591	1,829
2017	서초구	반포2동	3,541	2,653	1,405	838	1,346	1,125	790	690
2017	서초구	반포3동	2,101	2,716	836	921	720	1,074	545	721
2017	서초구	반포4동	2,738	2,986	979	983	1,009	1,077	750	926
2017	서초구	방배본동	2,947	3,136	922	1,033	1,310	1,284	715	819
2017	서초구	방배1동	3,309	3,298	1,253	994	1,227	1,343	829	961
2017	서초구	방배2동	4,042	4,628	1,069	1,066	1,824	2,096	1,149	1,466
2017	서초구	방배3동	3,102	4,681	1,110	1,448	1,195	2,028	797	1,205
2017	서초구	방배4동	4,236	4,470	1,432	1,392	1,753	1,860	1,051	1,218
2017	서초구	양재1동	5,808	6,446	1,094	846	2,564	2,788	2,150	2,812
2017	서초구	양재2동	4,312	4,370	642	466	1,949	1,795	1,721	2,109
2017	서초구	내곡동	2,805	3,011	590	337	1,237	1,326	978	1,348
2017	강남구	소계	90,474	103,367	28,057	28,057	33,068	40,280	29,349	35,030
2017	강남구	신사동	2,677	2,976	716	773	1,166	1,275	795	928
2017	강남구	논현1동	5,225	5,974	1,128	1,226	1,985	2,579	2,112	2,169
2017	강남구	논현2동	4,608	4,817	1,562	1,437	1,597	1,810	1,449	1,570
2017	강남구	삼성1동	2,433	2,613	920	791	796	1,007	717	815
2017	강남구	삼성2동	4,999	6,569	1,753	2,266	1,718	2,429	1,528	1,874
2017	강남구	대치1동	3,665	3,279	1,365	1,275	1,454	1,192	846	812
2017	강남구	대치4동	4,955	5,097	1,534	1,343	1,456	1,872	1,965	1,882
2017	강남구	역삼1동	10,281	10,191	2,015	2,107	3,759	3,909	4,507	4,175
2017	강남구	역삼2동	6,677	6,633	2,112	1,975	2,457	2,473	2,108	2,185
2017	강남구	도곡1동	3,258	3,551	816	897	1,492	1,542	950	1,112
2017	강남구	도곡2동	4,552	4,700	1,622	1,675	1,700	1,709	1,230	1,316
2017	강남구	개포1동	2,671	3,741	1,372	1,089	636	1,442	663	1,210
2017	강남구	개포4동	2,891	2,981	916	555	1,077	1,139	898	1,287
2017	강남구	일원본동	3,065	3,226	1,007	853	1,184	1,157	874	1,216
2017	강남구	일원1동	2,154	2,370	813	412	670	979	671	979
2017	강남구	일원2동	2,145	2,282	1,091	568	540	893	514	821
2017	강남구	수서동	2,394	2,327	830	439	975	995	589	893
2017	강남구	세곡동	5,999	5,608	1,207	537	2,500	2,143	2,292	2,928
2017	강남구	압구정동	3,349	3,838	1,026	1,071	1,453	1,747	870	1,020
2017	강남구	청담동	4,723	5,231	1,891	1,639	1,591	2,166	1,241	1,426
2017	강남구	대치2동	5,877	6,397	1,756	1,683	2,329	2,713	1,792	2,001
2017	강남구	개포2동	1,876	8,966	605	3,446	533	3,109	738	2,411
2017	송파구	소계	110,872	107,154	37,182	37,182	40,957	30,710	32,733	39,262
2017	송파구	풍납1동	1,892	2,881	432	538	878	1,279	582	1,064
2017	송파구	풍납2동	3,428	3,971	721	912	1,591	1,588	1,116	1,471
2017	송파구	거여1동	1,942	3,242	1,165	1,976	415	397	362	869
2017	송파구	거여2동	1,926	3,637	830	1,832	626	650	470	1,155
2017	송파구	마천1동	2,429	3,221	1,242	1,495	658	645	529	1,081
2017	송파구	마천2동	2,828	3,087	1,665	1,443	568	578	595	1,066
2017	송파구	방이1동	2,860	2,480	1,310	1,004	922	616	628	860
2017	송파구	방이2동	5,062	5,018	1,588	1,849	1,783	1,365	1,691	1,804
2017	송파구	오륜동	2,164	2,341	533	786	1,146	939	485	616
2017	송파구	오금동	6,393	5,454	2,787	2,117	2,344	1,374	1,262	1,963
2017	송파구	송파1동	4,572	5,133	1,464	2,069	1,561	1,265	1,547	1,799
2017	송파구	송파2동	2,435	2,982	985	1,115	782	748	668	1,119
2017	송파구	석촌동	5,621	6,583	1,808	2,455	1,944	1,709	1,869	2,419
2017	송파구	삼전동	5,595	6,023	1,734	2,159	2,064	1,582	1,797	2,282
2017	송파구	가락본동	4,452	4,686	1,529	1,769	1,578	1,210	1,345	1,707
2017	송파구	가락1동	121	136	64	51	36	34	21	51
2017	송파구	가락2동	4,759	5,323	1,918	2,133	1,542	1,366	1,299	1,824
2017	송파구	문정1동	3,674	3,825	1,440	1,453	1,153	894	1,081	1,478
2017	송파구	문정2동	7,494	4,195	1,400	751	3,160	1,471	2,934	1,973
2017	송파구	장지동	5,160	5,892	1,696	2,227	1,921	1,279	1,543	2,386
2017	송파구	위례동	14,296	3,658	4,439	369	5,110	889	4,747	2,400
2017	송파구	잠실본동	5,268	5,568	1,421	1,659	1,969	1,771	1,878	2,138
2017	송파구	잠실4동	3,836	4,154	1,116	1,256	1,748	1,505	972	1,393
2017	송파구	잠실6동	2,091	2,437	705	729	827	940	559	768
2017	송파구	잠실7동	989	1,105	291	286	460	518	238	301
2017	송파구	잠실2동	5,020	5,080	1,412	1,308	2,259	2,237	1,349	1,535
2017	송파구	잠실3동	4,565	5,042	1,487	1,441	1,912	1,861	1,166	1,740
2017	강동구	소계	81,615	90,819	37,992	37,992	24,183	22,205	19,440	30,622
2017	강동구	강일동	3,430	4,084	1,496	1,163	969	895	965	2,026
2017	강동구	상일동	1,774	4,620	782	2,298	519	655	473	1,667
2017	강동구	명일1동	3,235	3,734	1,915	1,941	572	637	748	1,156
2017	강동구	명일2동	2,542	2,818	1,465	1,358	494	553	583	907
2017	강동구	고덕1동	14,012	2,899	5,761	929	5,529	721	2,722	1,249
2017	강동구	고덕2동	1,162	1,638	583	724	227	244	352	670
2017	강동구	암사2동	2,536	3,179	1,037	1,684	834	650	665	845
2017	강동구	암사3동	2,820	3,119	1,365	1,689	850	608	605	822
2017	강동구	천호1동	4,931	4,753	2,870	2,202	1,016	806	1,045	1,745
2017	강동구	천호3동	7,028	4,719	3,063	2,021	2,453	1,072	1,512	1,626
2017	강동구	성내1동	3,387	3,282	1,464	1,062	1,148	943	775	1,277
2017	강동구	성내2동	4,666	4,760	1,818	1,773	1,566	1,282	1,282	1,705
2017	강동구	성내3동	4,337	4,512	2,293	1,812	1,022	1,081	1,022	1,619
2017	강동구	둔촌1동	1,117	17,851	201	7,454	453	6,546	463	3,851
2017	강동구	둔촌2동	4,572	4,509	2,577	1,578	1,023	1,094	972	1,837
2017	강동구	암사1동	6,055	5,673	3,125	2,546	1,561	1,045	1,369	2,082
2017	강동구	천호2동	6,499	6,025	2,679	2,328	2,083	1,492	1,737	2,205
2017	강동구	길동	7,512	8,644	3,498	3,430	1,864	1,881	2,150	3,333
