기간	자치구	동	구분	구분	구분	구분	구분	구분	구분	구분
2011	관악구	소계	97,502	105,431	26,864	26,864	32,313	37,536	38,325	41,031
2011	관악구	보라매동	4,337	4,898	1,294	1,195	1,646	1,887	1,397	1,816
2011	관악구	청림동	2,698	2,982	710	711	1,257	1,268	731	1,003
2011	관악구	행운동	6,778	6,992	1,899	1,785	2,233	2,628	2,646	2,579
2011	관악구	낙성대동	4,549	4,737	1,215	1,440	1,287	1,522	2,047	1,775
2011	관악구	중앙동	3,086	3,197	1,149	1,055	831	1,023	1,106	1,119
2011	관악구	인헌동	5,301	5,841	1,349	1,328	1,842	2,242	2,110	2,271
2011	관악구	남현동	4,427	4,301	429	398	2,154	2,020	1,844	1,883
2011	관악구	서원동	5,520	5,864	1,724	1,702	1,575	1,844	2,221	2,318
2011	관악구	신원동	3,422	3,922	1,191	1,256	932	1,224	1,299	1,442
2011	관악구	서림동	5,822	5,787	1,560	1,514	1,687	1,876	2,575	2,397
2011	관악구	신사동	4,733	5,563	1,340	1,436	1,652	2,084	1,741	2,043
2011	관악구	신림동	6,157	5,804	1,192	1,392	1,671	2,136	3,294	2,276
2011	관악구	난향동	2,740	3,135	839	657	1,016	1,187	885	1,291
2011	관악구	조원동	3,603	3,895	790	836	1,477	1,607	1,336	1,452
2011	관악구	대학동	5,755	5,867	1,014	1,177	1,606	1,856	3,135	2,834
2011	관악구	은천동	5,441	6,393	1,667	1,751	1,945	2,223	1,829	2,419
2011	관악구	성현동	4,508	5,024	1,381	1,219	1,881	2,044	1,246	1,761
2011	관악구	청룡동	6,797	7,430	1,802	2,030	1,846	2,464	3,149	2,936
2011	관악구	난곡동	4,032	4,650	1,587	1,431	1,249	1,384	1,196	1,835
2011	관악구	삼성동	2,938	3,659	1,040	993	926	1,139	972	1,527
2011	관악구	미성동	4,858	5,490	1,692	1,558	1,600	1,878	1,566	2,054
2011	서초구	소계	78,798	82,637	20,716	20,716	34,698	34,555	23,384	27,366
2011	서초구	서초1동	4,442	4,526	1,217	1,157	1,644	1,672	1,581	1,697
2011	서초구	서초2동	3,936	4,372	965	1,100	1,748	1,827	1,223	1,445
2011	서초구	서초3동	5,639	5,996	1,309	1,396	2,372	2,358	1,958	2,242
2011	서초구	서초4동	4,585	5,303	1,170	1,665	2,001	1,907	1,414	1,731
2011	서초구	잠원동	6,189	6,681	1,395	1,453	2,906	3,104	1,888	2,124
2011	서초구	반포본동	2,290	2,412	668	837	1,069	998	553	577
2011	서초구	반포1동	8,644	7,201	2,439	1,428	3,748	3,352	2,457	2,421
2011	서초구	반포2동	4,260	3,764	1,437	1,375	1,983	1,521	840	868
2011	서초구	반포3동	4,076	4,309	1,306	1,539	1,743	1,603	1,027	1,167
2011	서초구	반포4동	3,389	3,785	1,110	1,373	1,294	1,291	985	1,121
2011	서초구	방배본동	3,953	3,836	1,439	1,133	1,587	1,614	927	1,089
2011	서초구	방배1동	3,170	3,503	1,144	1,071	1,168	1,345	858	1,087
2011	서초구	방배2동	4,966	5,642	1,132	1,110	2,417	2,676	1,417	1,856
2011	서초구	방배3동	4,213	4,659	1,177	1,106	1,834	2,052	1,202	1,501
2011	서초구	방배4동	4,881	5,636	1,331	1,637	2,358	2,486	1,192	1,513
2011	서초구	양재1동	4,910	4,846	742	620	2,544	2,214	1,624	2,012
2011	서초구	양재2동	4,346	4,912	586	519	1,961	2,099	1,799	2,294
2011	서초구	내곡동	909	1,254	149	197	321	436	439	621
2011	강남구	소계	113,315	120,534	36,421	36,421	42,628	45,082	34,266	39,031
2011	강남구	신사동	3,474	3,875	840	910	1,500	1,740	1,134	1,225
2011	강남구	논현1동	6,694	7,507	1,441	1,511	2,676	3,290	2,577	2,706
2011	강남구	논현2동	5,106	6,188	1,718	1,932	1,816	2,305	1,572	1,951
2011	강남구	삼성1동	3,174	3,343	1,276	1,023	1,037	1,369	861	951
2011	강남구	삼성2동	7,214	7,485	2,576	2,322	2,635	2,839	2,003	2,324
2011	강남구	대치1동	3,453	8,840	1,198	4,629	1,327	2,701	928	1,510
2011	강남구	대치4동	6,070	6,058	1,892	1,750	1,855	2,099	2,323	2,209
2011	강남구	역삼1동	9,939	10,639	2,286	2,428	3,590	4,070	4,063	4,141
2011	강남구	역삼2동	7,404	7,645	2,780	2,390	2,448	2,680	2,176	2,575
2011	강남구	도곡1동	4,780	3,774	1,643	909	1,937	1,608	1,200	1,257
2011	강남구	도곡2동	5,656	5,858	2,329	2,020	1,753	2,119	1,574	1,719
2011	강남구	개포1동	5,612	4,222	2,010	1,451	2,170	1,281	1,432	1,490
2011	강남구	개포4동	4,016	4,599	901	1,118	1,709	1,746	1,406	1,735
2011	강남구	일원본동	3,292	3,575	1,048	963	1,197	1,273	1,047	1,339
2011	강남구	일원1동	2,743	3,144	740	825	901	1,082	1,102	1,237
2011	강남구	일원2동	2,930	3,215	1,020	1,112	1,041	1,094	869	1,009
2011	강남구	수서동	2,410	2,806	704	691	1,036	1,135	670	980
2011	강남구	세곡동	6,421	1,283	2,191	241	3,594	453	636	589
2011	강남구	압구정동	4,113	4,453	1,167	1,141	1,845	2,050	1,101	1,262
2011	강남구	청담동	5,804	6,523	2,178	2,184	2,155	2,454	1,471	1,885
2011	강남구	대치2동	7,093	8,641	2,421	2,616	2,464	3,464	2,208	2,561
2011	강남구	개포2동	5,917	6,861	2,062	2,255	1,942	2,230	1,913	2,376
2011	송파구	소계	117,663	124,898	44,125	44,125	40,095	38,193	33,443	42,580
2011	송파구	풍납1동	2,614	3,151	643	698	1,176	1,374	795	1,079
2011	송파구	풍납2동	4,280	4,994	983	1,151	1,760	2,033	1,537	1,810
2011	송파구	거여1동	2,587	2,934	1,309	1,422	543	562	735	950
2011	송파구	거여2동	4,072	5,164	1,671	2,206	1,027	1,207	1,374	1,751
2011	송파구	마천1동	5,725	3,584	3,212	1,704	1,610	802	903	1,078
2011	송파구	마천2동	5,751	4,000	3,263	1,921	1,481	858	1,007	1,221
2011	송파구	방이1동	3,154	3,273	1,414	1,404	882	943	858	926
2011	송파구	방이2동	5,298	5,826	1,886	1,973	1,692	1,709	1,720	2,144
2011	송파구	오륜동	2,772	2,864	733	971	1,291	1,182	748	711
2011	송파구	오금동	5,785	6,584	2,554	2,563	1,687	1,827	1,544	2,194
2011	송파구	송파1동	5,251	5,946	2,040	2,202	1,602	1,640	1,609	2,104
2011	송파구	송파2동	2,988	3,123	1,308	1,497	843	727	837	899
2011	송파구	석촌동	6,847	7,728	2,588	2,742	2,077	2,119	2,182	2,867
2011	송파구	삼전동	6,518	7,236	2,210	2,308	2,120	2,236	2,188	2,692
2011	송파구	가락본동	5,222	5,687	2,039	2,214	1,591	1,508	1,592	1,965
2011	송파구	가락1동	2,814	3,130	1,150	1,139	864	868	800	1,123
2011	송파구	가락2동	5,511	6,111	2,482	2,700	1,549	1,486	1,480	1,925
2011	송파구	문정1동	3,988	4,381	1,742	1,716	1,061	1,082	1,185	1,583
2011	송파구	문정2동	1,952	2,174	494	594	916	854	542	726
2011	송파구	장지동	6,824	7,105	2,469	2,286	2,311	2,141	2,044	2,678
2011	송파구	잠실본동	5,757	6,688	1,572	1,974	2,183	2,277	2,002	2,437
2011	송파구	잠실4동	5,228	5,453	1,523	1,492	2,290	2,066	1,415	1,895
2011	송파구	잠실6동	2,543	2,798	857	988	1,021	978	665	832
2011	송파구	잠실7동	1,195	1,280	328	391	580	579	287	310
2011	송파구	잠실2동	6,942	7,026	1,679	1,830	3,420	2,805	1,843	2,391
2011	송파구	잠실3동	6,045	6,658	1,976	2,039	2,518	2,330	1,551	2,289
2011	강동구	소계	94,557	94,092	41,276	41,276	29,342	22,895	23,939	29,921
2011	강동구	강일동	16,292	4,166	8,341	1,267	6,367	1,284	1,584	1,615
2011	강동구	상일동	4,603	5,581	1,921	2,662	1,159	1,018	1,523	1,901
2011	강동구	명일1동	4,732	5,127	2,351	2,675	1,089	953	1,292	1,499
2011	강동구	명일2동	2,639	2,831	1,343	1,390	616	712	680	729
2011	강동구	고덕1동	3,838	4,671	1,608	2,332	1,165	1,013	1,065	1,326
2011	강동구	고덕2동	3,395	3,960	1,572	2,065	783	723	1,040	1,172
2011	강동구	암사2동	2,838	3,173	1,059	1,478	1,004	786	775	909
2011	강동구	암사3동	3,176	3,458	1,439	1,598	928	824	809	1,036
2011	강동구	천호1동	5,656	6,469	2,821	3,200	1,245	1,264	1,590	2,005
2011	강동구	천호3동	4,945	5,694	2,030	2,495	1,479	1,421	1,436	1,778
2011	강동구	성내1동	3,273	4,766	1,058	1,941	1,316	1,452	899	1,373
2011	강동구	성내2동	4,898	5,574	1,708	2,064	1,738	1,590	1,452	1,920
2011	강동구	성내3동	4,859	5,156	2,046	2,179	1,500	1,300	1,313	1,677
2011	강동구	둔촌1동	3,098	3,455	875	982	1,349	1,412	874	1,061
2011	강동구	둔촌2동	4,687	5,192	1,863	2,028	1,406	1,328	1,418	1,836
2011	강동구	암사1동	6,924	7,833	3,233	3,826	1,855	1,652	1,836	2,355
2011	강동구	천호2동	6,540	7,555	2,606	3,234	2,026	1,921	1,908	2,400
2011	강동구	길동	8,164	9,431	3,402	3,860	2,317	2,242	2,445	3,329
