기간	자치구	월별	성별	총이동	총이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도간이동	시ㆍ도간이동	순이동(전입-전출)
1987	서울특별시	8월	남자	92,680	89,905	63,863	…	…	…	28,817	26,042	2,775
1987	서울특별시	8월	여자	91,359	87,928	64,488	…	…	…	26,871	23,440	3,431
1987	서울특별시	9월	합계	264,322	261,955	186,555	…	…	…	77,767	75,400	2,367
1987	서울특별시	9월	남자	132,809	133,427	94,263	…	…	…	38,546	39,164	-618
1987	서울특별시	9월	여자	131,513	128,528	92,292	…	…	…	39,221	36,236	2,985
1987	서울특별시	10월	합계	267,476	268,177	202,161	…	…	…	65,315	66,016	-701
1987	서울특별시	10월	남자	135,474	136,505	102,392	…	…	…	33,082	34,113	-1,031
1987	서울특별시	10월	여자	132,002	131,672	99,769	…	…	…	32,233	31,903	330
1987	서울특별시	11월	합계	326,323	309,731	234,872	…	…	…	91,451	74,859	16,592
1987	서울특별시	11월	남자	162,867	156,576	118,049	…	…	…	44,818	38,527	6,291
1987	서울특별시	11월	여자	163,456	153,155	116,823	…	…	…	46,633	36,332	10,301
1987	서울특별시	12월	합계	195,463	180,838	132,803	…	…	…	62,660	48,035	14,625
1987	서울특별시	12월	남자	95,773	89,138	65,408	…	…	…	30,365	23,730	6,635
1987	서울특별시	12월	여자	99,690	91,700	67,395	…	…	…	32,295	24,305	7,990
1988	서울특별시	합계	합계	3,388,387	3,199,831	2,431,698	…	…	…	956,689	768,133	188,556
1988	서울특별시	합계	남자	1,712,322	1,619,318	1,218,886	…	…	…	493,436	400,432	93,004
1988	서울특별시	합계	여자	1,676,065	1,580,513	1,212,812	…	…	…	463,253	367,701	95,552
1988	서울특별시	1월	합계	176,512	156,962	107,305	…	…	…	69,207	49,657	19,550
1988	서울특별시	1월	남자	88,346	79,258	53,530	…	…	…	34,816	25,728	9,088
1988	서울특별시	1월	여자	88,166	77,704	53,775	…	…	…	34,391	23,929	10,462
1988	서울특별시	2월	합계	192,703	167,856	115,580	…	…	…	77,123	52,276	24,847
1988	서울특별시	2월	남자	96,296	83,615	56,637	…	…	…	39,659	26,978	12,681
1988	서울특별시	2월	여자	96,407	84,241	58,943	…	…	…	37,464	25,298	12,166
1988	서울특별시	3월	합계	321,201	299,134	212,669	…	…	…	108,532	86,465	22,067
1988	서울특별시	3월	남자	165,248	153,522	107,518	…	…	…	57,730	46,004	11,726
1988	서울특별시	3월	여자	155,953	145,612	105,151	…	…	…	50,802	40,461	10,341
1988	서울특별시	4월	합계	362,882	359,065	268,537	…	…	…	94,345	90,528	3,817
1988	서울특별시	4월	남자	183,364	181,483	134,947	…	…	…	48,417	46,536	1,881
1988	서울특별시	4월	여자	179,518	177,582	133,590	…	…	…	45,928	43,992	1,936
1988	서울특별시	5월	합계	416,554	397,542	313,360	…	…	…	103,194	84,182	19,012
1988	서울특별시	5월	남자	210,779	200,879	157,443	…	…	…	53,336	43,436	9,900
1988	서울특별시	5월	여자	205,775	196,663	155,917	…	…	…	49,858	40,746	9,112
1988	서울특별시	6월	합계	310,716	295,918	232,300	…	…	…	78,416	63,618	14,798
1988	서울특별시	6월	남자	156,650	149,666	116,463	…	…	…	40,187	33,203	6,984
1988	서울특별시	6월	여자	154,066	146,252	115,837	…	…	…	38,229	30,415	7,814
1988	서울특별시	7월	합계	250,316	231,543	178,821	…	…	…	71,495	52,722	18,773
1988	서울특별시	7월	남자	126,529	117,403	89,339	…	…	…	37,190	28,064	9,126
1988	서울특별시	7월	여자	123,787	114,140	89,482	…	…	…	34,305	24,658	9,647
1988	서울특별시	8월	합계	253,718	233,834	180,657	…	…	…	73,061	53,177	19,884
1988	서울특별시	8월	남자	127,807	117,642	89,887	…	…	…	37,920	27,755	10,165
1988	서울특별시	8월	여자	125,911	116,192	90,770	…	…	…	35,141	25,422	9,719
1988	서울특별시	9월	합계	249,893	240,275	185,351	…	…	…	64,542	54,924	9,618
1988	서울특별시	9월	남자	125,611	121,082	92,663	…	…	…	32,948	28,419	4,529
1988	서울특별시	9월	여자	124,282	119,193	92,688	…	…	…	31,594	26,505	5,089
1988	서울특별시	10월	합계	298,026	286,685	227,862	…	…	…	70,164	58,823	11,341
1988	서울특별시	10월	남자	151,975	146,153	115,100	…	…	…	36,875	31,053	5,822
1988	서울특별시	10월	여자	146,051	140,532	112,762	…	…	…	33,289	27,770	5,519
1988	서울특별시	11월	합계	314,842	306,250	239,157	…	…	…	75,685	67,093	8,592
1988	서울특별시	11월	남자	159,564	155,467	120,398	…	…	…	39,166	35,069	4,097
1988	서울특별시	11월	여자	155,278	150,783	118,759	…	…	…	36,519	32,024	4,495
1988	서울특별시	12월	합계	241,024	224,767	170,099	…	…	…	70,925	54,668	16,257
1988	서울특별시	12월	남자	120,153	113,148	84,961	…	…	…	35,192	28,187	7,005
1988	서울특별시	12월	여자	120,871	111,619	85,138	…	…	…	35,733	26,481	9,252
1989	서울특별시	합계	합계	3,049,117	2,939,473	2,186,860	…	…	…	862,257	752,613	109,644
1989	서울특별시	합계	남자	1,544,392	1,490,186	1,101,470	…	…	…	442,922	388,716	54,206
1989	서울특별시	합계	여자	1,504,725	1,449,287	1,085,390	…	…	…	419,335	363,897	55,438
1989	서울특별시	1월	합계	208,846	186,592	141,855	…	…	…	66,991	44,737	22,254
1989	서울특별시	1월	남자	104,712	93,764	70,692	…	…	…	34,020	23,072	10,948
1989	서울특별시	1월	여자	104,134	92,828	71,163	…	…	…	32,971	21,665	11,306
1989	서울특별시	2월	합계	242,954	206,780	156,694	…	…	…	86,260	50,086	36,174
1989	서울특별시	2월	남자	126,089	106,326	80,486	…	…	…	45,603	25,840	19,763
1989	서울특별시	2월	여자	116,865	100,454	76,208	…	…	…	40,657	24,246	16,411
1989	서울특별시	3월	합계	323,999	300,652	224,240	…	…	…	99,759	76,412	23,347
1989	서울특별시	3월	남자	166,147	153,288	112,946	…	…	…	53,201	40,342	12,859
1989	서울특별시	3월	여자	157,852	147,364	111,294	…	…	…	46,558	36,070	10,488
1989	서울특별시	4월	합계	349,283	341,242	262,719	…	…	…	86,564	78,523	8,041
1989	서울특별시	4월	남자	179,216	174,689	133,719	…	…	…	45,497	40,970	4,527
1989	서울특별시	4월	여자	170,067	166,553	129,000	…	…	…	41,067	37,553	3,514
1989	서울특별시	5월	합계	383,260	376,753	292,924	…	…	…	90,336	83,829	6,507
1989	서울특별시	5월	남자	194,036	191,135	147,589	…	…	…	46,447	43,546	2,901
1989	서울특별시	5월	여자	189,224	185,618	145,335	…	…	…	43,889	40,283	3,606
1989	서울특별시	6월	합계	279,624	275,190	209,400	…	…	…	70,224	65,790	4,434
1989	서울특별시	6월	남자	139,845	138,505	104,728	…	…	…	35,117	33,777	1,340
1989	서울특별시	6월	여자	139,779	136,685	104,672	…	…	…	35,107	32,013	3,094
1989	서울특별시	7월	합계	212,712	203,056	147,779	…	…	…	64,933	55,277	9,656
1989	서울특별시	7월	남자	106,108	102,065	73,853	…	…	…	32,255	28,212	4,043
1989	서울특별시	7월	여자	106,604	100,991	73,926	…	…	…	32,678	27,065	5,613
1989	서울특별시	8월	합계	195,128	187,137	133,699	…	…	…	61,429	53,438	7,991
1989	서울특별시	8월	남자	96,995	93,656	66,428	…	…	…	30,567	27,228	3,339
1989	서울특별시	8월	여자	98,133	93,481	67,271	…	…	…	30,862	26,210	4,652
1989	서울특별시	9월	합계	172,634	171,190	122,847	…	…	…	49,787	48,343	1,444
1989	서울특별시	9월	남자	87,112	87,079	61,894	…	…	…	25,218	25,185	33
1989	서울특별시	9월	여자	85,522	84,111	60,953	…	…	…	24,569	23,158	1,411
1989	서울특별시	10월	합계	231,421	236,325	169,650	…	…	…	61,771	66,675	-4,904
1989	서울특별시	10월	남자	117,689	120,445	85,969	…	…	…	31,720	34,476	-2,756
1989	서울특별시	10월	여자	113,732	115,880	83,681	…	…	…	30,051	32,199	-2,148
1989	서울특별시	11월	합계	247,175	254,455	183,356	…	…	…	63,819	71,099	-7,280
1989	서울특별시	11월	남자	125,042	128,628	92,466	…	…	…	32,576	36,162	-3,586
1989	서울특별시	11월	여자	122,133	125,827	90,890	…	…	…	31,243	34,937	-3,694
1989	서울특별시	12월	합계	202,081	200,101	141,697	…	…	…	60,384	58,404	1,980
1989	서울특별시	12월	남자	101,401	100,606	70,700	…	…	…	30,701	29,906	795
1989	서울특별시	12월	여자	100,680	99,495	70,997	…	…	…	29,683	28,498	1,185
