기간	자치구	총이동	총이동	총이동	총이동	총이동	총이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도간이동	시ㆍ도간이동	시ㆍ도간이동	시ㆍ도간이동	시ㆍ도간이동	시ㆍ도간이동	순이동	순이동	순이동
기간	자치구	총전입(①+②+④)	총전입(①+②+④)	총전입(①+②+④)	총전출(①+③+⑤)	총전출(①+③+⑤)	총전출(①+③+⑤)	구내이동(①)	구내이동(①)	구내이동(①)	구간이동	구간이동	구간이동	구간이동	구간이동	구간이동	전입(④)	전입(④)	전입(④)	전출(⑤)	전출(⑤)	전출(⑤)	순이동	순이동	순이동
기간	자치구	총전입(①+②+④)	총전입(①+②+④)	총전입(①+②+④)	총전출(①+③+⑤)	총전출(①+③+⑤)	총전출(①+③+⑤)	구내이동(①)	구내이동(①)	구내이동(①)	전입(②)	전입(②)	전입(②)	전출(③)	전출(③)	전출(③)	전입(④)	전입(④)	전입(④)	전출(⑤)	전출(⑤)	전출(⑤)	순이동	순이동	순이동
기간	자치구	소계	남자	여자	소계	남자	여자	소계	남자	여자	계	남자	여자	계	남자	여자	계	남자	여자	계	남자	여자	계	남자	여자
2016	양천구	65,385	32,432	32,953	74,404	37,057	37,347	24,067	11,755	12,312	25,381	12,660	12,721	26,513	13,065	13,448	15,937	8,017	7,920	23,824	12,237	11,587	-9,019	-4,625	-4,394
2016	강서구	95,852	46,918	48,934	93,011	46,075	46,936	33,063	15,822	17,241	35,464	17,588	17,876	24,866	12,400	12,466	27,325	13,508	13,817	35,082	17,853	17,229	2,841	843	1,998
2016	구로구	54,368	26,902	27,466	61,558	30,896	30,662	14,722	7,250	7,472	19,444	9,662	9,782	19,205	9,584	9,621	20,202	9,990	10,212	27,631	14,062	13,569	-7,190	-3,994	-3,196
2016	금천구	34,870	18,079	16,791	36,528	19,084	17,444	11,451	5,802	5,649	11,013	5,655	5,358	9,369	4,858	4,511	12,406	6,622	5,784	15,708	8,424	7,284	-1,658	-1,005	-653
2016	영등포구	61,308	31,181	30,127	71,785	36,503	35,282	17,380	8,833	8,547	23,422	11,806	11,616	29,393	14,712	14,681	20,506	10,542	9,964	25,012	12,958	12,054	-10,477	-5,322	-5,155
2016	동작구	66,425	32,730	33,695	68,243	34,004	34,239	15,963	7,692	8,271	29,101	14,180	14,921	27,605	13,589	14,016	21,361	10,858	10,503	24,675	12,723	11,952	-1,818	-1,274	-544
2016	관악구	91,198	47,786	43,412	96,179	49,961	46,218	26,502	13,513	12,989	28,095	14,571	13,524	32,592	16,625	15,967	36,601	19,702	16,899	37,085	19,823	17,262	-4,981	-2,175	-2,806
2016	서초구	71,136	34,164	36,972	74,319	35,900	38,419	19,100	9,004	10,096	30,999	14,888	16,111	30,075	14,364	15,711	21,037	10,272	10,765	25,144	12,532	12,612	-3,183	-1,736	-1,447
2016	강남구	95,358	46,111	49,247	108,949	52,808	56,141	29,827	13,988	15,839	34,525	16,889	17,636	40,474	19,671	20,803	31,006	15,234	15,772	38,648	19,149	19,499	-13,591	-6,697	-6,894
2016	송파구	105,735	51,742	53,993	112,735	55,837	56,898	37,505	18,113	19,392	36,782	17,947	18,835	29,011	14,344	14,667	31,448	15,682	15,766	46,219	23,380	22,839	-7,000	-4,095	-2,905
2016	강동구	67,962	33,899	34,063	84,535	42,423	42,112	31,043	15,266	15,777	19,337	9,666	9,671	17,849	8,933	8,916	17,582	8,967	8,615	35,643	18,224	17,419	-16,573	-8,524	-8,049
2017	서울특별시	1,472,937	727,992	744,945	1,571,423	783,410	788,013	454,536	221,209	233,327	564,271	278,470	285,801	564,271	278,470	285,801	454,130	228,313	225,817	552,616	283,731	268,885	-98,486	-55,418	-43,068
2017	종로구	28,020	13,977	14,043	25,814	12,981	12,833	4,512	2,207	2,305	14,610	7,197	7,413	13,178	6,578	6,600	8,898	4,573	4,325	8,124	4,196	3,928	2,206	996	1,210
2017	중구	20,904	10,501	10,403	20,574	10,415	10,159	3,338	1,623	1,715	11,189	5,651	5,538	11,319	5,719	5,600	6,377	3,227	3,150	5,917	3,073	2,844	330	86	244
2017	용산구	35,154	17,482	17,672	36,622	18,235	18,387	7,302	3,595	3,707	16,054	7,987	8,067	16,866	8,281	8,585	11,798	5,900	5,898	12,454	6,359	6,095	-1,468	-753	-715
2017	성동구	50,416	24,816	25,600	46,031	23,250	22,781	11,151	5,463	5,688	25,046	12,228	12,818	20,756	10,335	10,421	14,219	7,125	7,094	14,124	7,452	6,672	4,385	1,566	2,819
2017	광진구	56,010	27,208	28,802	56,647	28,048	28,599	16,364	7,836	8,528	22,011	10,737	11,274	20,936	10,335	10,601	17,635	8,635	9,000	19,347	9,877	9,470	-637	-840	203
2017	동대문구	47,899	24,648	23,251	52,733	26,986	25,747	13,489	6,752	6,737	18,879	9,695	9,184	21,618	10,950	10,668	15,531	8,201	7,330	17,626	9,284	8,342	-4,834	-2,338	-2,496
2017	중랑구	56,385	28,421	27,964	59,947	30,185	29,762	22,111	10,998	11,113	20,569	10,417	10,152	16,619	8,268	8,351	13,705	7,006	6,699	21,217	10,919	10,298	-3,562	-1,764	-1,798
2017	성북구	61,285	30,082	31,203	68,221	33,626	34,595	20,294	9,723	10,571	24,663	12,211	12,452	27,925	13,790	14,135	16,328	8,148	8,180	20,002	10,113	9,889	-6,936	-3,544	-3,392
2017	강북구	42,231	20,700	21,531	44,809	22,332	22,477	14,164	6,953	7,211	18,237	9,004	9,233	17,229	8,500	8,729	9,830	4,743	5,087	13,416	6,879	6,537	-2,578	-1,632	-946
2017	도봉구	40,965	20,211	20,754	45,260	22,661	22,599	13,548	6,634	6,914	16,966	8,376	8,590	15,818	7,765	8,053	10,451	5,201	5,250	15,894	8,262	7,632	-4,295	-2,450	-1,845
2017	노원구	64,406	31,730	32,676	78,488	38,830	39,658	23,570	11,258	12,312	21,744	10,733	11,011	25,639	12,397	13,242	19,092	9,739	9,353	29,279	15,175	14,104	-14,082	-7,100	-6,982
2017	은평구	68,402	33,322	35,080	73,637	36,217	37,420	27,968	13,389	14,579	22,431	10,990	11,441	18,672	9,078	9,594	18,003	8,943	9,060	26,997	13,750	13,247	-5,235	-2,895	-2,340
2017	서대문구	48,534	23,601	24,933	50,286	24,954	25,332	11,716	5,611	6,105	21,699	10,520	11,179	22,362	11,018	11,344	15,119	7,470	7,649	16,208	8,325	7,883	-1,752	-1,353	-399
2017	마포구	57,490	27,221	30,269	63,689	30,912	32,777	14,608	6,843	7,765	23,249	11,093	12,156	28,404	13,789	14,615	19,633	9,285	10,348	20,677	10,280	10,397	-6,199	-3,691	-2,508
2017	양천구	54,797	27,094	27,703	62,729	31,445	31,284	17,134	8,360	8,774	22,226	10,908	11,318	23,721	11,674	12,047	15,437	7,826	7,611	21,874	11,411	10,463	-7,932	-4,351	-3,581
2017	강서구	90,217	44,019	46,198	86,483	42,628	43,855	28,946	13,861	15,085	32,381	15,900	16,481	23,318	11,488	11,830	28,890	14,258	14,632	34,219	17,279	16,940	3,734	1,391	2,343
2017	구로구	50,077	25,094	24,983	58,672	29,472	29,200	13,395	6,562	6,833	17,035	8,630	8,405	18,527	9,217	9,310	19,647	9,902	9,745	26,750	13,693	13,057	-8,595	-4,378	-4,217
2017	금천구	34,230	17,790	16,440	34,907	18,273	16,634	10,288	5,200	5,088	10,988	5,680	5,308	8,764	4,627	4,137	12,954	6,910	6,044	15,855	8,446	7,409	-677	-483	-194
2017	영등포구	62,622	31,660	30,962	66,039	33,351	32,688	15,910	8,028	7,882	25,762	12,971	12,791	27,019	13,433	13,586	20,950	10,661	10,289	23,110	11,890	11,220	-3,417	-1,691	-1,726
2017	동작구	60,949	30,092	30,857	66,978	33,561	33,417	14,741	7,152	7,589	25,321	12,241	13,080	28,015	13,876	14,139	20,887	10,699	10,188	24,222	12,533	11,689	-6,029	-3,469	-2,560
2017	관악구	90,303	46,727	43,576	94,943	49,550	45,393	26,604	13,583	13,021	26,843	13,772	13,071	32,178	16,504	15,674	36,856	19,372	17,484	36,161	19,463	16,698	-4,640	-2,823	-1,817
2017	서초구	68,680	32,911	35,769	76,574	37,154	39,420	20,152	9,586	10,566	28,160	13,397	14,763	32,193	15,459	16,734	20,368	9,928	10,440	24,229	12,109	12,120	-7,894	-4,243	-3,651
2017	강남구	90,474	44,120	46,354	103,367	50,089	53,278	28,057	13,340	14,717	33,068	16,304	16,764	40,280	19,376	20,904	29,349	14,476	14,873	35,030	17,373	17,657	-12,893	-5,969	-6,924
2017	송파구	110,872	53,740	57,132	107,154	52,593	54,561	37,182	17,759	19,423	40,957	19,770	21,187	30,710	14,989	15,721	32,733	16,211	16,522	39,262	19,845	19,417	3,718	1,147	2,571
2017	강동구	81,615	40,825	40,790	90,819	45,662	45,157	37,992	18,893	19,099	24,183	12,058	12,125	22,205	11,024	11,181	19,440	9,874	9,566	30,622	15,745	14,877	-9,204	-4,837	-4,367
2018	서울특별시	1,439,707	708,980	730,727	1,549,937	771,537	778,400	430,780	208,888	221,892	548,796	270,706	278,090	548,796	270,706	278,090	460,131	229,386	230,745	570,361	291,943	278,418	-110,230	-62,557	-47,673
2018	종로구	23,187	11,517	11,670	24,798	12,543	12,255	3,807	1,875	1,932	11,098	5,514	5,584	12,793	6,395	6,398	8,282	4,128	4,154	8,198	4,273	3,925	-1,611	-1,026	-585
2018	중구	20,771	10,393	10,378	20,873	10,658	10,215	3,424	1,731	1,693	10,733	5,382	5,351	11,100	5,623	5,477	6,614	3,280	3,334	6,349	3,304	3,045	-102	-265	163
2018	용산구	37,339	18,434	18,905	37,801	18,751	19,050	7,853	3,847	4,006	16,999	8,418	8,581	16,873	8,423	8,450	12,487	6,169	6,318	13,075	6,481	6,594	-462	-317	-145
2018	성동구	51,358	25,230	26,128	49,012	24,690	24,322	12,243	5,895	6,348	24,275	11,882	12,393	22,031	11,082	10,949	14,840	7,453	7,387	14,738	7,713	7,025	2,346	540	1,806
2018	광진구	55,728	26,946	28,782	58,774	28,892	29,882	17,036	8,100	8,936	21,274	10,387	10,887	21,447	10,483	10,964	17,418	8,459	8,959	20,291	10,309	9,982	-3,046	-1,946	-1,100
2018	동대문구	54,899	27,948	26,951	57,605	29,597	28,008	15,918	7,990	7,928	21,820	11,156	10,664	22,741	11,588	11,153	17,161	8,802	8,359	18,946	10,019	8,927	-2,706	-1,649	-1,057
2018	중랑구	54,168	27,105	27,063	59,616	30,062	29,554	20,671	10,275	10,396	19,406	9,811	9,595	16,476	8,233	8,243	14,091	7,019	7,072	22,469	11,554	10,915	-5,448	-2,957	-2,491
2018	성북구	57,147	27,668	29,479	65,477	32,287	33,190	17,850	8,482	9,368	22,849	11,164	11,685	26,886	13,222	13,664	16,448	8,022	8,426	20,741	10,583	10,158	-8,330	-4,619	-3,711
2018	강북구	40,941	20,377	20,564	45,800	22,834	22,966	14,384	7,159	7,225	16,708	8,424	8,284	17,345	8,449	8,896	9,849	4,794	5,055	14,071	7,226	6,845	-4,859	-2,457	-2,402
