기간	자치구	행정동	세대	인구	인구	인구	인구	인구	인구	인구	인구	인구	세대당인구	65세이상고령자
기간	자치구	행정동	세대	합계	합계	합계	한국인	한국인	한국인	외국인	외국인	외국인	세대당인구	65세이상고령자
기간	자치구	행정동	세대	계	남자	여자	계	남자	여자	계	남자	여자	세대당인구	65세이상고령자
2019.2/4	합계	합계	4,304,243	10,041,574	4,899,133	5,142,441	9,757,144	4,762,711	4,994,433	284,430	136,422	148,008	2.27	1,451,564
2019.2/4	종로구	소계	73,828	162,413	78,657	83,756	152,026	74,190	77,836	10,387	4,467	5,920	2.06	27,155
2019.2/4	종로구	사직동	4,552	9,724	4,419	5,305	9,447	4,256	5,191	277	163	114	2.08	1,783
2019.2/4	종로구	삼청동	1,401	3,030	1,446	1,584	2,803	1,335	1,468	227	111	116	2	635
2019.2/4	종로구	부암동	4,287	10,477	4,989	5,488	10,068	4,801	5,267	409	188	221	2.35	1,747
2019.2/4	종로구	평창동	7,495	18,820	8,822	9,998	18,667	8,747	9,920	153	75	78	2.49	3,184
2019.2/4	종로구	무악동	3,155	8,702	4,063	4,639	8,655	4,046	4,609	47	17	30	2.74	1,369
2019.2/4	종로구	교남동	4,574	10,760	4,997	5,763	10,609	4,926	5,683	151	71	80	2.32	1,529
2019.2/4	종로구	가회동	2,042	4,472	2,089	2,383	4,364	2,028	2,336	108	61	47	2.14	910
2019.2/4	종로구	종로1.2.3.4가동	5,290	8,500	4,979	3,521	7,364	4,390	2,974	1,136	589	547	1.39	1,914
2019.2/4	종로구	종로5·6가동	3,174	5,667	3,119	2,548	5,203	2,859	2,344	464	260	204	1.64	1,105
2019.2/4	종로구	이화동	4,509	8,582	3,957	4,625	7,998	3,757	4,241	584	200	384	1.77	1,353
2019.2/4	종로구	창신1동	2,952	6,166	3,312	2,854	5,297	2,859	2,438	869	453	416	1.79	1,190
2019.2/4	종로구	창신2동	4,134	9,874	5,006	4,868	8,652	4,416	4,236	1,222	590	632	2.09	1,695
2019.2/4	종로구	창신3동	2,892	7,354	3,634	3,720	7,183	3,548	3,635	171	86	85	2.48	1,177
2019.2/4	종로구	숭인1동	2,987	6,635	3,260	3,375	6,283	3,100	3,183	352	160	192	2.1	1,177
2019.2/4	종로구	숭인2동	5,766	10,041	5,067	4,974	9,573	4,903	4,670	468	164	304	1.66	1,622
2019.2/4	종로구	청운효자동	5,382	13,144	6,173	6,971	12,889	6,029	6,860	255	144	111	2.39	2,193
2019.2/4	종로구	혜화동	9,236	20,465	9,325	11,140	16,971	8,190	8,781	3,494	1,135	2,359	1.84	2,572
2019.2/4	중구	소계	62,156	136,276	66,919	69,357	126,143	62,086	64,057	10,133	4,833	5,300	2.03	22,749
2019.2/4	중구	소공동	1,107	3,012	1,545	1,467	2,050	1,005	1,045	962	540	422	1.85	286
2019.2/4	중구	회현동	3,213	5,898	3,212	2,686	5,296	2,881	2,415	602	331	271	1.65	1,433
2019.2/4	중구	명동	1,415	3,445	1,516	1,929	2,809	1,176	1,633	636	340	296	1.99	714
2019.2/4	중구	필동	2,303	5,088	2,555	2,533	4,042	2,115	1,927	1,046	440	606	1.76	806
2019.2/4	중구	장충동	2,694	5,668	2,778	2,890	4,728	2,404	2,324	940	374	566	1.76	794
2019.2/4	중구	광희동	2,936	6,247	3,293	2,954	4,959	2,640	2,319	1,288	653	635	1.69	1,159
2019.2/4	중구	을지로동	1,331	1,998	1,201	797	1,802	1,100	702	196	101	95	1.35	473
2019.2/4	중구	신당5동	4,805	10,139	5,005	5,134	9,809	4,856	4,953	330	149	181	2.04	1,590
2019.2/4	중구	황학동	6,739	13,613	6,596	7,017	12,609	6,129	6,480	1,004	467	537	1.87	1,882
2019.2/4	중구	중림동	5,851	13,055	6,559	6,496	12,740	6,386	6,354	315	173	142	2.18	1,985
2019.2/4	중구	신당동	4,425	9,338	4,583	4,755	7,628	3,820	3,808	1,710	763	947	1.72	1,350
2019.2/4	중구	다산동	6,931	15,074	7,304	7,770	14,567	7,096	7,471	507	208	299	2.1	2,493
2019.2/4	중구	약수동	7,777	17,806	8,401	9,405	17,594	8,289	9,305	212	112	100	2.26	3,512
2019.2/4	중구	청구동	6,441	14,732	7,013	7,719	14,525	6,912	7,613	207	101	106	2.26	2,546
2019.2/4	중구	동화동	4,188	11,163	5,358	5,805	10,985	5,277	5,708	178	81	97	2.62	1,726
2019.2/4	용산구	소계	109,692	245,069	119,507	125,562	229,122	110,560	118,562	15,947	8,947	7,000	2.09	38,259
2019.2/4	용산구	후암동	8,557	18,617	9,080	9,537	18,076	8,786	9,290	541	294	247	2.11	2,963
2019.2/4	용산구	용산2가동	5,482	11,897	5,824	6,073	10,571	5,110	5,461	1,326	714	612	1.93	2,056
2019.2/4	용산구	남영동	5,434	8,472	5,101	3,371	7,828	4,792	3,036	644	309	335	1.44	1,580
2019.2/4	용산구	원효로2동	6,019	14,847	6,972	7,875	14,699	6,909	7,790	148	63	85	2.44	2,332
2019.2/4	용산구	효창동	4,041	9,829	4,674	5,155	9,710	4,622	5,088	119	52	67	2.4	1,374
2019.2/4	용산구	용문동	5,376	12,714	6,085	6,629	12,579	6,024	6,555	135	61	74	2.34	1,994
2019.2/4	용산구	이촌1동	10,267	29,215	13,691	15,524	28,268	13,186	15,082	947	505	442	2.75	4,349
2019.2/4	용산구	이촌2동	3,867	9,045	4,247	4,798	8,939	4,203	4,736	106	44	62	2.31	1,727
2019.2/4	용산구	이태원1동	3,785	9,164	4,790	4,374	6,944	3,272	3,672	2,220	1,518	702	1.83	1,549
2019.2/4	용산구	이태원2동	4,903	10,864	5,114	5,750	9,381	4,339	5,042	1,483	775	708	1.91	1,886
2019.2/4	용산구	서빙고동	5,316	14,205	6,872	7,333	13,433	6,480	6,953	772	392	380	2.53	2,066
2019.2/4	용산구	보광동	7,722	16,008	8,080	7,928	14,659	7,189	7,470	1,349	891	458	1.9	2,705
2019.2/4	용산구	청파동	10,678	20,834	9,796	11,038	20,005	9,517	10,488	829	279	550	1.87	3,262
2019.2/4	용산구	원효로1동	7,588	16,313	7,914	8,399	15,688	7,591	8,097	625	323	302	2.07	1,886
2019.2/4	용산구	한강로동	9,613	19,382	9,462	9,920	17,821	8,618	9,203	1,561	844	717	1.85	2,992
2019.2/4	용산구	한남동	11,044	23,663	11,805	11,858	20,521	9,922	10,599	3,142	1,883	1,259	1.86	3,538
2019.2/4	성동구	소계	136,872	312,991	153,027	159,964	304,936	149,412	155,524	8,055	3,615	4,440	2.23	43,370
2019.2/4	성동구	왕십리2동	7,631	17,988	8,734	9,254	17,605	8,566	9,039	383	168	215	2.31	2,451
2019.2/4	성동구	마장동	10,884	24,203	11,879	12,324	23,523	11,616	11,907	680	263	417	2.16	3,597
2019.2/4	성동구	사근동	7,440	13,596	6,737	6,859	11,802	6,073	5,729	1,794	664	1,130	1.59	1,427
2019.2/4	성동구	행당1동	7,322	16,665	8,115	8,550	16,187	7,904	8,283	478	211	267	2.21	2,293
2019.2/4	성동구	행당2동	9,504	24,926	11,713	13,213	24,835	11,674	13,161	91	39	52	2.61	3,506
2019.2/4	성동구	응봉동	6,167	16,268	7,688	8,580	16,203	7,665	8,538	65	23	42	2.63	2,389
2019.2/4	성동구	금호1가동	6,630	16,045	7,686	8,359	15,939	7,637	8,302	106	49	57	2.4	2,338
2019.2/4	성동구	금호4가동	6,497	15,346	7,341	8,005	15,192	7,268	7,924	154	73	81	2.34	2,168
2019.2/4	성동구	성수1가1동	7,650	17,420	8,741	8,679	17,099	8,558	8,541	321	183	138	2.24	2,039
2019.2/4	성동구	성수1가2동	7,047	15,374	7,648	7,726	14,935	7,427	7,508	439	221	218	2.12	1,991
2019.2/4	성동구	성수2가1동	8,604	18,159	9,428	8,731	17,444	9,085	8,359	715	343	372	2.03	2,707
2019.2/4	성동구	성수2가3동	5,680	11,787	6,045	5,742	11,439	5,849	5,590	348	196	152	2.01	1,723
2019.2/4	성동구	송정동	5,580	11,632	6,163	5,469	11,150	5,924	5,226	482	239	243	2	1,638
2019.2/4	성동구	용답동	7,126	13,980	7,371	6,609	12,975	6,896	6,079	1,005	475	530	1.82	2,170
2019.2/4	성동구	왕십리도선동	11,774	27,885	13,296	14,589	27,379	13,072	14,307	506	224	282	2.33	3,433
2019.2/4	성동구	금호2.3가동	10,347	24,369	11,600	12,769	24,162	11,511	12,651	207	89	118	2.34	3,747
2019.2/4	성동구	옥수동	10,989	27,348	12,842	14,506	27,067	12,687	14,380	281	155	126	2.46	3,753
2019.2/4	광진구	소계	163,914	369,470	178,493	190,977	353,878	171,800	182,078	15,592	6,693	8,899	2.16	46,773
2019.2/4	광진구	화양동	15,930	25,314	11,627	13,687	21,908	10,485	11,423	3,406	1,142	2,264	1.38	2,221
2019.2/4	광진구	군자동	10,565	22,084	10,855	11,229	19,962	9,874	10,088	2,122	981	1,141	1.89	2,786
2019.2/4	광진구	중곡1동	8,031	16,510	8,121	8,389	16,056	7,920	8,136	454	201	253	2	2,316
2019.2/4	광진구	중곡2동	10,342	22,606	10,876	11,730	22,259	10,723	11,536	347	153	194	2.15	2,960
2019.2/4	광진구	중곡3동	8,492	17,567	8,691	8,876	17,318	8,598	8,720	249	93	156	2.04	2,585
2019.2/4	광진구	중곡4동	13,222	30,792	15,141	15,651	30,402	14,983	15,419	390	158	232	2.3	4,576
2019.2/4	광진구	능동	6,227	11,887	5,492	6,395	11,543	5,324	6,219	344	168	176	1.85	1,500
2019.2/4	광진구	구의1동	11,718	23,191	11,094	12,097	22,454	10,746	11,708	737	348	389	1.92	2,921
2019.2/4	광진구	구의2동	11,623	28,140	13,607	14,533	27,702	13,410	14,292	438	197	241	2.38	3,950
2019.2/4	광진구	구의3동	12,172	30,289	14,419	15,870	29,972	14,281	15,691	317	138	179	2.46	3,632
2019.2/4	광진구	광장동	12,039	36,171	17,497	18,674	35,994	17,421	18,573	177	76	101	2.99	3,436
2019.2/4	광진구	자양1동	11,463	24,351	11,739	12,612	23,175	11,205	11,970	1,176	534	642	2.02	3,155
2019.2/4	광진구	자양2동	11,244	27,221	13,349	13,872	26,793	13,154	13,639	428	195	233	2.38	3,575
2019.2/4	광진구	자양3동	11,057	29,685	14,288	15,397	29,393	14,160	15,233	292	128	164	2.66	3,656
2019.2/4	광진구	자양4동	9,789	23,662	11,697	11,965	18,947	9,516	9,431	4,715	2,181	2,534	1.94	3,504
2019.2/4	동대문구	소계	162,851	363,101	178,840	184,261	346,501	172,490	174,011	16,600	6,350	10,250	2.13	58,078
2019.2/4	동대문구	회기동	6,002	13,100	5,894	7,206	10,316	4,915	5,401	2,784	979	1,805	1.72	1,476
2019.2/4	동대문구	휘경1동	7,083	15,343	7,446	7,897	13,510	6,748	6,762	1,833	698	1,135	1.91	2,296
2019.2/4	동대문구	휘경2동	11,471	25,178	12,378	12,800	24,529	12,146	12,383	649	232	417	2.14	3,645
2019.2/4	동대문구	청량리동	10,527	22,288	11,162	11,126	21,604	10,840	10,764	684	322	362	2.05	5,141
2019.2/4	동대문구	용신동	16,960	32,062	16,368	15,694	30,594	15,711	14,883	1,468	657	811	1.8	5,387
2019.2/4	동대문구	제기동	13,045	27,738	13,870	13,868	25,219	12,918	12,301	2,519	952	1,567	1.93	5,369
2019.2/4	동대문구	전농1동	14,930	31,141	15,694	15,447	30,611	15,469	15,142	530	225	305	2.05	5,251
2019.2/4	동대문구	전농2동	7,756	20,231	9,654	10,577	19,774	9,497	10,277	457	157	300	2.55	3,414
2019.2/4	동대문구	답십리1동	12,654	29,907	14,536	15,371	29,459	14,334	15,125	448	202	246	2.33	3,799
2019.2/4	동대문구	답십리2동	12,695	30,446	14,919	15,527	30,118	14,771	15,347	328	148	180	2.37	5,149
2019.2/4	동대문구	장안1동	17,430	39,260	19,595	19,665	38,628	19,328	19,300	632	267	365	2.22	5,764
2019.2/4	동대문구	장안2동	13,045	31,816	15,868	15,948	31,517	15,749	15,768	299	119	180	2.42	4,493
2019.2/4	동대문구	이문1동	10,806	23,215	11,068	12,147	19,741	9,887	9,854	3,474	1,181	2,293	1.83	3,323
2019.2/4	동대문구	이문2동	8,447	21,376	10,388	10,988	20,881	10,177	10,704	495	211	284	2.47	3,571
2019.2/4	중랑구	소계	181,383	405,639	200,966	204,673	400,661	198,906	201,755	4,978	2,060	2,918	2.21	63,670
2019.2/4	중랑구	면목2동	12,218	26,260	13,136	13,124	25,907	13,008	12,899	353	128	225	2.12	4,107
2019.2/4	중랑구	면목4동	9,343	20,370	10,094	10,276	20,066	9,972	10,094	304	122	182	2.15	3,473
2019.2/4	중랑구	면목5동	4,579	10,003	5,113	4,890	9,868	5,054	4,814	135	59	76	2.16	1,595
2019.2/4	중랑구	면목7동	10,086	22,054	10,961	11,093	21,749	10,838	10,911	305	123	182	2.16	3,826
2019.2/4	중랑구	상봉1동	10,177	25,583	12,484	13,099	25,431	12,424	13,007	152	60	92	2.5	3,381
2019.2/4	중랑구	상봉2동	10,608	19,494	9,528	9,966	19,160	9,393	9,767	334	135	199	1.81	2,724
2019.2/4	중랑구	중화1동	8,980	20,983	10,321	10,662	20,775	10,227	10,548	208	94	114	2.31	3,120
2019.2/4	중랑구	중화2동	14,409	28,423	14,605	13,818	27,843	14,338	13,505	580	267	313	1.93	4,828
2019.2/4	중랑구	묵1동	14,578	36,120	17,588	18,532	35,946	17,531	18,415	174	57	117	2.47	5,279
2019.2/4	중랑구	묵2동	9,200	20,138	9,911	10,227	19,905	9,822	10,083	233	89	144	2.16	3,167
2019.2/4	중랑구	망우3동	8,482	18,171	9,112	9,059	17,843	8,984	8,859	328	128	200	2.1	3,038
2019.2/4	중랑구	신내1동	14,711	41,005	20,046	20,959	40,856	19,969	20,887	149	77	72	2.78	6,051
2019.2/4	중랑구	신내2동	9,065	22,227	10,652	11,575	22,149	10,627	11,522	78	25	53	2.44	3,563
2019.2/4	중랑구	면목본동	17,588	36,405	18,070	18,335	35,576	17,718	17,858	829	352	477	2.02	5,580
2019.2/4	중랑구	면목3.8동	12,584	26,867	13,388	13,479	26,414	13,196	13,218	453	192	261	2.1	4,549
2019.2/4	중랑구	망우본동	14,775	31,536	15,957	15,579	31,173	15,805	15,368	363	152	211	2.11	5,389
2019.2/4	성북구	소계	190,253	452,292	218,236	234,056	440,397	213,648	226,749	11,895	4,588	7,307	2.31	69,341
2019.2/4	성북구	돈암1동	6,326	16,126	7,524	8,602	16,014	7,484	8,530	112	40	72	2.53	2,696
2019.2/4	성북구	돈암2동	8,573	25,104	11,967	13,137	24,999	11,918	13,081	105	49	56	2.92	3,172
2019.2/4	성북구	안암동	9,065	17,392	8,485	8,907	15,360	7,789	7,571	2,032	696	1,336	1.69	2,112
2019.2/4	성북구	보문동	7,958	16,865	8,151	8,714	16,509	7,997	8,512	356	154	202	2.07	2,329
2019.2/4	성북구	정릉1동	7,426	19,553	9,372	10,181	18,959	9,199	9,760	594	173	421	2.55	2,896
2019.2/4	성북구	정릉2동	9,656	24,093	11,769	12,324	23,799	11,656	12,143	294	113	181	2.46	4,077
2019.2/4	성북구	정릉3동	7,753	17,310	8,629	8,681	15,877	7,945	7,932	1,433	684	749	2.05	3,134
2019.2/4	성북구	정릉4동	11,005	26,995	13,061	13,934	26,629	12,926	13,703	366	135	231	2.42	4,514
2019.2/4	성북구	길음1동	12,867	37,307	17,774	19,533	37,109	17,694	19,415	198	80	118	2.88	4,218
2019.2/4	성북구	길음2동	6,683	16,272	7,932	8,340	16,128	7,866	8,262	144	66	78	2.41	2,302
2019.2/4	성북구	월곡1동	10,767	27,703	13,398	14,305	27,485	13,322	14,163	218	76	142	2.55	4,346
2019.2/4	성북구	월곡2동	9,116	20,631	10,045	10,586	20,068	9,780	10,288	563	265	298	2.2	3,324
2019.2/4	성북구	장위1동	9,026	21,032	10,346	10,686	20,811	10,259	10,552	221	87	134	2.31	3,544
2019.2/4	성북구	장위2동	6,348	14,373	7,169	7,204	14,107	7,043	7,064	266	126	140	2.22	3,045
2019.2/4	성북구	장위3동	4,830	11,811	5,928	5,883	11,621	5,846	5,775	190	82	108	2.41	1,916
2019.2/4	성북구	성북동	8,038	17,739	8,325	9,414	17,189	8,112	9,077	550	213	337	2.14	2,970
2019.2/4	성북구	삼선동	12,683	26,691	12,778	13,913	26,099	12,520	13,579	592	258	334	2.06	4,006
2019.2/4	성북구	동선동	9,038	16,368	6,796	9,572	15,527	6,590	8,937	841	206	635	1.72	2,186
