시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,24,"17,952",9,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,24,"17,952",13,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,72.1243,201212,24,"16,200",5,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,24,"17,952",4,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,24,"17,952",12,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,24,"17,624",2,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,24,"17,624",2,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,24,"17,952",4,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,72.1243,201212,24,"15,329",1,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,24,"17,952",4,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8878,201212,24,"17,717",2,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,24,"17,952",5,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,24,"17,952",5,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,24,"17,952",5,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8878,201212,24,"18,047",4,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,24,"17,887",3,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,24,"17,952",6,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8878,201212,24,"18,047",11,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,72.1243,201212,24,"15,329",1,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,24,"17,952",11,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,72.1243,201212,24,"16,200",10,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,24,"17,952",11,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,24,"17,265",1,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,24,"17,952",12,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,72.1243,201212,24,"16,200",8,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,72.1243,201212,24,"16,200",11,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,24,"17,952",13,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,24,"17,952",12,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,24,"17,952",14,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,26,"17,952",7,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,26,"17,952",7,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8878,201212,26,"18,047",8,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,26,"17,952",8,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,72.1243,201212,26,"15,852",3,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,26,"17,952",11,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,26,"17,295",1,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,72.1243,201212,26,"16,200",4,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8878,201212,26,"18,047",7,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,26,"17,952",10,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,72.1243,201212,26,"16,200",6,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,26,"17,295",1,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,72.1243,201212,26,"16,200",6,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,72.1243,201212,26,"15,852",3,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,26,"17,952",7,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8878,201212,26,"18,047",9,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,72.1243,201212,26,"16,203",7,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,26,"17,887",3,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,26,"17,952",6,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,72.1243,201212,26,"15,852",3,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,72.1243,201212,26,"15,619",2,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,26,"17,952",7,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,72.1243,201212,26,"15,619",2,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,72.1243,201212,26,"15,852",3,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,26,"17,952",5,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,26,"17,295",1,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,72.1243,201212,26,"16,200",10,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,26,"17,952",4,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8878,201212,26,"17,981",3,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,26,"17,295",1,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,26,"17,952",7,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,26,"17,952",13,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,72.1243,201212,26,"16,200",8,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,26,"17,952",9,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,26,"17,952",5,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,72.1243,201212,26,"16,200",9,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,26,"17,952",8,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,26,"17,952",8,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,26,"17,952",4,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,26,"17,952",12,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,72.1243,201212,26,"16,200",11,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,72.1243,201212,26,"15,329",1,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,72.1243,201212,26,"15,619",2,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,72.1243,201212,26,"16,200",4,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,26,"17,952",8,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,26,"17,952",14,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,26,"17,952",9,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,26,"17,887",3,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,26,"17,952",12,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,72.1243,201212,26,"16,200",7,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,26,"17,952",10,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,72.1243,201212,26,"16,200",7,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,26,"17,624",2,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,26,"17,887",3,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,72.1243,201212,26,"16,200",5,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,72.1243,201212,26,"16,200",13,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,26,"17,952",5,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,72.1243,201212,26,"16,200",5,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,72.1243,201212,26,"15,329",1,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,26,"17,952",6,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,72.1243,201212,26,"16,200",11,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8649,201212,27,"17,624",2,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,72.1243,201212,27,"16,200",12,2012,용담길 63
강원도 정선군 정선읍 북실리,830,830,0,북실마루,84.8878,201212,28,"18,047",6,2012,용담길 63
강원도 정선군 정선읍 북실리,772-2,772,2,북실주공,39.3,201212,3,"4,000",1,1990,정선로 1182
강원도 정선군 정선읍 북실리,628,628,0,아리랑,46.8,201212,21,"2,000",3,1989,병방치길 7
강원도 정선군 정선읍 북실리,745-1,745,1,현대,59.86,201212,27,"9,000",18,1998,정선로 1245-11
강원도 정선군 정선읍 북실리,745-1,745,1,현대,84.93,201212,27,"12,000",9,1998,정선로 1245-11
강원도 철원군 갈말읍 지포리,138,138,0,명품ESA,84.8079,201212,13,"15,000",7,2008,명성로139번길 13-22
강원도 철원군 갈말읍 지포리,138,138,0,명품ESA,128.837,201212,20,"21,500",14,2008,명성로139번길 13-22
강원도 철원군 갈말읍 지포리,460,460,0,지포리도성,71.6951,201212,24,"11,000",4,2007,명성로139번길 43
강원도 철원군 동송읍 오덕리,963-1,963,1,세륭,73.26,201212,3,"4,325",1,1992,오덕로30번길 13-13
강원도 철원군 동송읍 이평리,1554,1554,0,금강아미움,59.784,201212,3,"8,440",3,2008,금학로201번길 9
강원도 철원군 동송읍 이평리,1554,1554,0,금강아미움,84.972,201212,28,"13,240",4,2008,금학로201번길 9
강원도 철원군 동송읍 이평리,588-3,588,3,한국개나리,84.87,201212,20,"8,000",4,1995,금학로136번길 18
강원도 철원군 동송읍 이평리,588-3,588,3,한국개나리,59.91,201212,21,"5,300",5,1995,금학로136번길 18
강원도 철원군 동송읍 이평리,588-3,588,3,한국개나리,59.91,201212,27,"5,000",4,1995,금학로136번길 18
강원도 철원군 동송읍 이평리,588-3,588,3,한국개나리,84.87,201212,27,"7,500",7,1995,금학로136번길 18
강원도 철원군 철원읍 화지리,Feb-71,71,2,산호그린빌,84.98,201212,3,"10,000",9,2003,금학로317번길 17
강원도 춘천시 근화동,279-8,279,8,신성미소지움,59.92,201212,19,"16,600",8,2007,근화길15번길 26
강원도 춘천시 근화동,279-8,279,8,신성미소지움,84.97,201212,20,"22,000",2,2007,근화길15번길 26
강원도 춘천시 근화동,279-8,279,8,신성미소지움,59.92,201212,24,"15,000",3,2007,근화길15번길 26
강원도 춘천시 근화동,279-8,279,8,신성미소지움,59.92,201212,25,"16,800",12,2007,근화길15번길 26
강원도 춘천시 근화동,742-1,742,1,청와,39.7,201212,10,"6,500",4,1991,중앙로190번길 79
강원도 춘천시 남산면 창촌리,Feb-34,34,2,근로자임대,37.7,201212,20,"2,800",2,1990,창말길 54-14
강원도 춘천시 동내면 거두리,939-1,939,1,부영1차,84.9763,201212,20,"16,300",4,2003,춘천순환로94번길 12
강원도 춘천시 동내면 거두리,936,936,0,초록지붕,84.4255,201212,13,"17,200",6,2006,거두택지길 7
강원도 춘천시 동내면 거두리,1038,1038,0,현대성우오스타,84.99,201212,5,"22,900",14,2009,춘천순환로 93
강원도 춘천시 동내면 거두리,1038,1038,0,현대성우오스타,84.99,201212,9,"24,900",13,2009,춘천순환로 93
강원도 춘천시 동면 만천리,984,984,0,춘천KCC스위첸,84.972,201212,3,"19,200",1,2009,만천로 69
강원도 춘천시 동면 만천리,984,984,0,춘천KCC스위첸,84.972,201212,18,"20,200",14,2009,만천로 69
강원도 춘천시 동면 만천리,984,984,0,춘천KCC스위첸,125.17,201212,18,"26,500",4,2009,만천로 69
강원도 춘천시 동면 만천리,971,971,0,한일유앤아이,166.5906,201212,20,"30,000",10,2006,만천로 107
강원도 춘천시 동면 만천리,971,971,0,한일유앤아이,166.5906,201212,28,"29,800",3,2006,만천로 107
강원도 춘천시 동면 장학리,981,981,0,두산위브,84.988,201212,1,"18,300",1,2008,삭주로 231
강원도 춘천시 사농동,809,809,0,롯데캐슬1단지,114.59,201212,20,"20,100",1,2008,마장길 58
강원도 춘천시 사농동,158,158,0,현대,68.366,201212,3,"13,400",10,2002,영서로 2920
강원도 춘천시 사농동,158,158,0,현대,59.84,201212,8,"11,600",14,2002,영서로 2920
강원도 춘천시 사농동,158,158,0,현대,80.934,201212,10,"13,500",3,2002,영서로 2920
강원도 춘천시 석사동,722-2,722,2,그랜드,74.82,201212,19,"15,400",9,1998,우석로101번길 20
강원도 춘천시 석사동,722-2,722,2,그랜드,84.95,201212,26,"16,200",3,1998,우석로101번길 20
강원도 춘천시 석사동,722-2,722,2,그랜드,84.95,201212,26,"15,200",1,1998,우석로101번길 20
강원도 춘천시 석사동,727-4,727,4,두산,59.97,201212,9,"11,700",4,1997,후석로186번길 25
강원도 춘천시 석사동,727-4,727,4,두산,59.97,201212,10,"13,000",11,1997,후석로186번길 25
강원도 춘천시 석사동,727-4,727,4,두산,59.97,201212,11,"11,450",5,1997,후석로186번길 25
강원도 춘천시 석사동,727-4,727,4,두산,59.97,201212,11,"11,700",9,1997,후석로186번길 25
강원도 춘천시 석사동,727-4,727,4,두산,59.97,201212,16,"12,700",10,1997,후석로186번길 25
강원도 춘천시 석사동,727-4,727,4,두산,59.97,201212,16,"12,180",13,1997,후석로186번길 25
강원도 춘천시 석사동,114-5,114,5,삼익2,84.36,201212,3,"12,600",14,1991,공지로 69-9
강원도 춘천시 석사동,114-5,114,5,삼익2,84.36,201212,25,"12,500",13,1991,공지로 69-9
강원도 춘천시 석사동,721-2,721,2,석사대우,99.54,201212,3,"17,000",6,1998,우석로101번길 86
강원도 춘천시 석사동,721-2,721,2,석사대우,134.34,201212,27,"19,000",2,1998,우석로101번길 86
강원도 춘천시 석사동,114-33,114,33,석사빌라,111.13,201212,18,"8,500",3,1992,춘천순환로38번길 43
강원도 춘천시 석사동,971,971,0,신도브래뉴,84.9618,201212,31,"20,200",5,2007,공지로 69-10
강원도 춘천시 석사동,727-5,727,5,진흥,59.15,201212,1,"12,400",3,1997,후석로186번길 9
강원도 춘천시 석사동,727-5,727,5,진흥,59.15,201212,12,"11,000",6,1997,후석로186번길 9
강원도 춘천시 석사동,727-5,727,5,진흥,59.15,201212,13,"12,000",14,1997,후석로186번길 9
강원도 춘천시 석사동,727-5,727,5,진흥,59.15,201212,21,"10,900",15,1997,후석로186번길 9
강원도 춘천시 석사동,727-5,727,5,진흥,59.15,201212,23,"11,800",12,1997,후석로186번길 9
강원도 춘천시 석사동,727-5,727,5,진흥,59.15,201212,24,"11,000",12,1997,후석로186번길 9
강원도 춘천시 석사동,727-6,727,6,청구,59.4,201212,9,"9,500",12,1997,서부대성로 332
강원도 춘천시 석사동,820,820,0,퇴계3주공,84.9,201212,18,"14,500",1,1999,퇴계로 220-19
강원도 춘천시 석사동,820,820,0,퇴계3주공,84.79,201212,21,"15,250",12,1999,퇴계로 220-19
강원도 춘천시 석사동,822,822,0,퇴계주공4,59.99,201212,1,"12,900",9,1998,퇴계로 242
강원도 춘천시 석사동,822,822,0,퇴계주공4,59.99,201212,7,"13,000",16,1998,퇴계로 242
강원도 춘천시 석사동,822,822,0,퇴계주공4,59.99,201212,14,"12,100",18,1998,퇴계로 242
강원도 춘천시 석사동,822,822,0,퇴계주공4,59.99,201212,14,"12,500",16,1998,퇴계로 242
강원도 춘천시 석사동,822,822,0,퇴계주공4,59.99,201212,19,"12,500",3,1998,퇴계로 242
강원도 춘천시 석사동,822,822,0,퇴계주공4,59.99,201212,20,"13,000",17,1998,퇴계로 242
강원도 춘천시 석사동,813,813,0,현대,134.99,201212,4,"21,700",12,1998,퇴계로 220-20
강원도 춘천시 석사동,813,813,0,현대,99.931,201212,13,"20,100",4,1998,퇴계로 220-20
강원도 춘천시 석사동,893,893,0,현진에버빌1차,84.921,201212,8,"21,900",10,2004,지석로 97
강원도 춘천시 석사동,893,893,0,현진에버빌1차,84.999,201212,15,"23,750",14,2004,지석로 97
강원도 춘천시 석사동,873,873,0,현진에버빌2차,153.57,201212,26,"31,800",11,2005,지석로 67
강원도 춘천시 석사동,873,873,0,현진에버빌2차,153.57,201212,27,"35,000",9,2005,지석로 67
강원도 춘천시 석사동,866,866,0,휴먼타운,84.89,201212,4,"15,300",1,2002,지석로 29
강원도 춘천시 석사동,866,866,0,휴먼타운,84.89,201212,18,"18,700",11,2002,지석로 29
강원도 춘천시 석사동,866,866,0,휴먼타운,84.89,201212,26,"17,000",4,2002,지석로 29
강원도 춘천시 석사동,866,866,0,휴먼타운,84.89,201212,31,"16,800",6,2002,지석로 29
강원도 춘천시 소양로2가,1,1,0,소양로현대,84.95,201212,10,"14,600",10,1998,모수물길 60
강원도 춘천시 소양로2가,1,1,0,소양로현대,59.96,201212,14,"11,300",11,1998,모수물길 60
강원도 춘천시 신북읍 천전리,1352,1352,0,소양강 양우 내안애 ,47.6264,201212,3,"9,611",7,2012,신샘밭로 733
강원도 춘천시 신북읍 천전리,1352,1352,0,소양강 양우 내안애 ,38.1055,201212,3,"7,740",8,2012,신샘밭로 733
강원도 춘천시 신북읍 천전리,1352,1352,0,소양강 양우 내안애 ,72.8534,201212,9,"13,563",7,2012,신샘밭로 733
강원도 춘천시 신북읍 천전리,1352,1352,0,소양강 양우 내안애 ,38.1055,201212,10,"7,700",9,2012,신샘밭로 733
강원도 춘천시 신북읍 천전리,1352,1352,0,소양강 양우 내안애 ,38.1055,201212,10,"7,700",13,2012,신샘밭로 733
강원도 춘천시 신북읍 천전리,1352,1352,0,소양강 양우 내안애 ,38.1055,201212,14,"7,740",14,2012,신샘밭로 733
강원도 춘천시 신북읍 천전리,1352,1352,0,소양강 양우 내안애 ,60.6314,201212,15,"11,374",10,2012,신샘밭로 733
강원도 춘천시 신북읍 천전리,1352,1352,0,소양강 양우 내안애 ,38.1055,201212,16,"7,700",12,2012,신샘밭로 733
강원도 춘천시 신북읍 천전리,1352,1352,0,소양강 양우 내안애 ,38.1055,201212,18,"7,740",7,2012,신샘밭로 733
강원도 춘천시 신북읍 천전리,1352,1352,0,소양강 양우 내안애 ,72.8534,201212,19,"13,633",10,2012,신샘밭로 733
강원도 춘천시 신북읍 천전리,1352,1352,0,소양강 양우 내안애 ,60.6314,201212,23,"11,374",13,2012,신샘밭로 733
강원도 춘천시 신북읍 천전리,1352,1352,0,소양강 양우 내안애 ,60.6314,201212,24,"11,434",9,2012,신샘밭로 733
강원도 춘천시 신북읍 천전리,1352,1352,0,소양강 양우 내안애 ,38.1055,201212,24,"7,700",15,2012,신샘밭로 733
강원도 춘천시 신북읍 천전리,1352,1352,0,소양강 양우 내안애 ,38.1055,201212,25,"7,700",15,2012,신샘밭로 733
강원도 춘천시 신북읍 천전리,1352,1352,0,소양강 양우 내안애 ,38.1055,201212,26,"7,740",8,2012,신샘밭로 733
강원도 춘천시 신북읍 천전리,1352,1352,0,소양강 양우 내안애 ,80.5113,201212,27,"15,207",5,2012,신샘밭로 733
강원도 춘천시 신북읍 천전리,1352,1352,0,소양강 양우 내안애 ,47.6264,201212,27,"9,611",13,2012,신샘밭로 733
강원도 춘천시 신북읍 천전리,1352,1352,0,소양강 양우 내안애 ,80.5113,201212,28,"15,207",6,2012,신샘밭로 733
강원도 춘천시 신북읍 천전리,1352,1352,0,소양강 양우 내안애 ,60.6314,201212,28,"11,434",15,2012,신샘밭로 733
강원도 춘천시 신북읍 천전리,1352,1352,0,소양강 양우 내안애 ,60.6314,201212,31,"11,434",13,2012,신샘밭로 733
강원도 춘천시 신북읍 천전리,1352,1352,0,소양강 양우 내안애 ,72.8534,201212,31,"13,633",5,2012,신샘밭로 733
강원도 춘천시 신북읍 천전리,1351,1351,0,춘천해강,59.96,201212,9,"7,400",7,1997,상천2길 52
강원도 춘천시 신북읍 천전리,1351,1351,0,춘천해강,59.96,201212,19,"8,000",12,1997,상천2길 52
강원도 춘천시 신북읍 천전리,1351,1351,0,춘천해강,37.35,201212,21,"4,350",10,1997,상천2길 52
강원도 춘천시 온의동,510,510,0,럭키,84.97,201212,27,"10,000",1,1993,영서로 2317
강원도 춘천시 온의동,573,573,0,마젤란,84.401,201212,18,"23,000",6,2007,영서로 2329
강원도 춘천시 온의동,573,573,0,마젤란,84.401,201212,28,"19,000",2,2007,영서로 2329
강원도 춘천시 온의동,Oct-65,65,10,온의금호1차,72.24,201212,17,"12,300",4,1990,스포츠타운길 535
강원도 춘천시 온의동,572,572,0,한주,59.91,201212,27,"11,700",6,1995,스포츠타운길 528-12
강원도 춘천시 요선동,200,200,0,춘천요선동한신휴플러스,84.6386,201212,17,"20,000",6,2007,서부대성로 34
강원도 춘천시 우두동,1082,1082,0,강변코아루,119.787,201212,28,"26,500",11,2007,새청말길 26
강원도 춘천시 우두동,1068-1,1068,1,동부,84.961,201212,13,"13,000",1,1994,충열로 32
강원도 춘천시 우두동,1068-1,1068,1,동부,59.964,201212,27,"10,750",14,1994,충열로 32
강원도 춘천시 우두동,1068-1,1068,1,동부,59.964,201212,28,"13,000",6,1994,충열로 32
강원도 춘천시 우두동,1080,1080,0,롯데인벤스,84.93,201212,8,"19,100",12,2006,충열로 29
강원도 춘천시 우두동,1068,1068,0,삼성,101.91,201212,5,"13,000",12,1994,충열로 30
강원도 춘천시 우두동,1068,1068,0,삼성,101.91,201212,10,"14,000",9,1994,충열로 30
강원도 춘천시 우두동,1068,1068,0,삼성,101.91,201212,17,"13,800",14,1994,충열로 30
강원도 춘천시 우두동,1068,1068,0,삼성,101.91,201212,21,"12,000",9,1994,충열로 30
강원도 춘천시 조양동,34,34,0,미도파,84.84,201212,18,"13,200",11,1996,금강로 68-9
강원도 춘천시 죽림동,189,189,0,브라운街,59.96,201212,10,"14,500",5,2005,중앙로67번길 18
강원도 춘천시 칠전동,529-1,529,1,대우,59.88,201212,4,"16,000",12,1999,옛경춘로 492
강원도 춘천시 칠전동,529-1,529,1,대우,59.88,201212,17,"16,000",12,1999,옛경춘로 492
강원도 춘천시 칠전동,529-1,529,1,대우,60,201212,22,"10,900",2,1999,옛경춘로 492
강원도 춘천시 칠전동,529-1,529,1,대우,59.89,201212,25,"10,700",1,1999,옛경춘로 492
강원도 춘천시 칠전동,529-2,529,2,춘천칠전 사랑으로부영,59.9381,201212,12,"16,000",16,2012,칠전서길 45
강원도 춘천시 칠전동,585-1,585,1,칠전2대우,84.9508,201212,3,"15,500",2,2002,칠전서길 15-2
강원도 춘천시 칠전동,585-1,585,1,칠전2대우,84.9508,201212,20,"16,900",10,2002,칠전서길 15-2
강원도 춘천시 칠전동,585-1,585,1,칠전2대우,84.9508,201212,22,"16,300",3,2002,칠전서길 15-2
강원도 춘천시 퇴계동,916-3,916,3,그린타운삼익코오롱,99.99,201212,1,"16,000",10,1994,춘주로 174
강원도 춘천시 퇴계동,916-3,916,3,그린타운삼익코오롱,99.99,201212,10,"15,400",14,1994,춘주로 174
강원도 춘천시 퇴계동,916-3,916,3,그린타운삼익코오롱,99.99,201212,20,"17,000",4,1994,춘주로 174
강원도 춘천시 퇴계동,916-3,916,3,그린타운삼익코오롱,132.3,201212,27,"16,750",3,1994,춘주로 174
강원도 춘천시 퇴계동,916-3,916,3,그린타운삼익코오롱,99.99,201212,29,"14,000",2,1994,춘주로 174
강원도 춘천시 퇴계동,945,945,0,금호2차,59.82,201212,15,"11,800",7,1993,안마산로 214
강원도 춘천시 퇴계동,945,945,0,금호2차,59.82,201212,26,"11,400",12,1993,안마산로 214
강원도 춘천시 퇴계동,945,945,0,금호2차,59.82,201212,27,"10,800",12,1993,안마산로 214
강원도 춘천시 퇴계동,1031,1031,0,뜨란채,84.94,201212,11,"19,950",5,2006,승지골길16번길 47
강원도 춘천시 퇴계동,1031,1031,0,뜨란채,84.89,201212,13,"21,500",13,2006,승지골길16번길 47
강원도 춘천시 퇴계동,1031,1031,0,뜨란채,84.94,201212,31,"20,900",8,2006,승지골길16번길 47
강원도 춘천시 퇴계동,1040,1040,0,쌍용스윗닷홈,123.578,201212,24,"33,000",13,2005,춘주로 176-22
강원도 춘천시 퇴계동,1133,1133,0,중앙하이츠빌3단지,106.9299,201212,14,"24,600",6,2008,지석로 10
강원도 춘천시 퇴계동,983,983,0,퇴계2주공,59.99,201212,3,"13,000",4,1999,퇴계로 168
강원도 춘천시 퇴계동,983,983,0,퇴계2주공,59.99,201212,4,"13,500",12,1999,퇴계로 168
강원도 춘천시 퇴계동,983,983,0,퇴계2주공,59.99,201212,7,"10,300",1,1999,퇴계로 168
강원도 춘천시 퇴계동,983,983,0,퇴계2주공,59.99,201212,7,"13,400",3,1999,퇴계로 168
강원도 춘천시 퇴계동,983,983,0,퇴계2주공,49.62,201212,11,"10,070",4,1999,퇴계로 168
강원도 춘천시 퇴계동,983,983,0,퇴계2주공,59.99,201212,11,"10,300",1,1999,퇴계로 168
강원도 춘천시 퇴계동,983,983,0,퇴계2주공,49.79,201212,14,"10,250",3,1999,퇴계로 168
강원도 춘천시 퇴계동,983,983,0,퇴계2주공,59.99,201212,18,"12,000",8,1999,퇴계로 168
강원도 춘천시 퇴계동,983,983,0,퇴계2주공,49.62,201212,19,"11,000",9,1999,퇴계로 168
강원도 춘천시 퇴계동,983,983,0,퇴계2주공,59.99,201212,26,"12,700",4,1999,퇴계로 168
강원도 춘천시 퇴계동,983,983,0,퇴계2주공,59.99,201212,27,"13,300",6,1999,퇴계로 168
강원도 춘천시 퇴계동,983,983,0,퇴계2주공,59.99,201212,27,"12,800",11,1999,퇴계로 168
강원도 춘천시 퇴계동,430,430,0,퇴계우성,84.933,201212,21,"15,000",2,1999,국사봉길 7
강원도 춘천시 퇴계동,1052,1052,0,퇴계이안,112.4741,201212,26,"28,700",20,2007,영서로 2169
강원도 춘천시 퇴계동,967,967,0,퇴계주공1차,49.71,201212,4,"11,800",12,2000,퇴계로 167
강원도 춘천시 퇴계동,967,967,0,퇴계주공1차,49.71,201212,11,"11,400",5,2000,퇴계로 167
강원도 춘천시 퇴계동,967,967,0,퇴계주공1차,49.71,201212,18,"12,400",9,2000,퇴계로 167
