,,
지역,시점,매매가격 대비 전세가격(전세지가)
서부산권,2018. 07 월,70.98074534
서부산권,2018. 08 월,71.03191109
서부산권,2018. 09 월,71.2619413
서부산권,2018. 10 월,71.45648105
서부산권,2018. 11 월,71.63819839
서부산권,2018. 12 월,71.84875175
서부산권,2019. 01 월,72.06264737
서부산권,2019. 02 월,72.16248005
서부산권,2019. 03 월,72.2760692
서부산권,2019. 04 월,72.35604823
서부산권,2019. 05 월,72.44647602
서부산권,2019. 06 월,72.62411766
서부산권,2019. 07 월,72.70753357
서부산권,2019. 08 월,72.74104278
서부산권,2019. 09 월,72.74172972
서부산권,2019. 10 월,72.8421429
서부산권,2019. 11 월,72.93648985
서부산권,2019. 12 월,73.01085791
북,2012. 01 월,73.03846154
북,2012. 02 월,73.03846154
북,2012. 03 월,72.7991453
북,2012. 04 월,73.02325581
북,2012. 05 월,73.20716422
북,2012. 06 월,73.50573954
북,2012. 07 월,73.61459204
북,2012. 08 월,73.02162565
북,2012. 09 월,73.51630307
북,2012. 10 월,73.54024943
북,2012. 11 월,73.91304348
북,2012. 12 월,74.24437757
북,2013. 01 월,74.40254305
북,2013. 02 월,75.24071328
북,2013. 03 월,75.75173057
북,2013. 04 월,76.00227049
북,2013. 05 월,76.08126256
북,2013. 06 월,76.2680899
북,2013. 07 월,76.32072597
북,2013. 08 월,76.95313981
북,2013. 09 월,77.40698247
북,2013. 10 월,77.81736041
북,2013. 11 월,78.23020564
북,2013. 12 월,78.46011296
북,2014. 01 월,78.24226171
북,2014. 02 월,78.29818969
북,2014. 03 월,78.58735222
북,2014. 04 월,78.58817763
북,2014. 05 월,78.60251857
북,2014. 06 월,78.57477336
북,2014. 07 월,78.68491762
북,2014. 08 월,78.72591378
북,2014. 09 월,78.7412835
북,2014. 10 월,78.75958475
북,2014. 11 월,78.73185511
북,2014. 12 월,78.74866956
북,2015. 01 월,78.77856712
북,2015. 02 월,78.88300002
북,2015. 03 월,79.00873132
북,2015. 04 월,79.05120906
북,2015. 05 월,78.97731949
북,2015. 06 월,78.97244907
북,2015. 07 월,77.68171603
북,2015. 08 월,77.65626761
북,2015. 09 월,77.70735424
북,2015. 10 월,77.71444057
북,2015. 11 월,77.61059474
북,2015. 12 월,77.6808564
북,2016. 01 월,77.67422738
북,2016. 02 월,77.69633443
북,2016. 03 월,77.7167401
북,2016. 04 월,77.73821268
북,2016. 05 월,77.71234192
북,2016. 06 월,77.72562549
북,2016. 07 월,77.8831722
북,2016. 08 월,77.88728174
북,2016. 09 월,77.75529926
북,2016. 10 월,77.47392873
북,2016. 11 월,77.29152779
북,2016. 12 월,77.14191984
북,2017. 01 월,77.05221151
북,2017. 02 월,76.962346
북,2017. 03 월,77.00356137
북,2017. 04 월,76.97721908
북,2017. 05 월,76.95187458
북,2017. 06 월,76.90918353
북,2017. 07 월,76.74623351
북,2017. 08 월,76.55318115
북,2017. 09 월,76.33875222
북,2017. 10 월,76.26343022
북,2017. 11 월,76.17622778
북,2017. 12 월,70.12490313
북,2018. 01 월,70.11054725
북,2018. 02 월,70.15290754
북,2018. 03 월,70.15507514
북,2018. 04 월,70.14579932
북,2018. 05 월,70.08074265
북,2018. 06 월,70.11751162
북,2018. 07 월,70.20220158
북,2018. 08 월,70.15981561
북,2018. 09 월,70.29486583
북,2018. 10 월,70.37085449
북,2018. 11 월,70.51821937
북,2018. 12 월,70.81574965
북,2019. 01 월,71.02177596
북,2019. 02 월,71.15056971
북,2019. 03 월,71.25402511
북,2019. 04 월,71.4188048
북,2019. 05 월,71.51441906
북,2019. 06 월,71.65424689
북,2019. 07 월,71.78836133
북,2019. 08 월,71.84060528
북,2019. 09 월,71.92017127
북,2019. 10 월,71.96559948
북,2019. 11 월,72.02628938
북,2019. 12 월,72.08691085
강서,2012. 01 월,50.36231884
강서,2012. 02 월,50.36231884
강서,2012. 03 월,50.36231884
강서,2012. 04 월,50.36231884
강서,2012. 05 월,51.6954023
강서,2012. 06 월,51.6954023
강서,2012. 07 월,51.6954023
강서,2012. 08 월,51.51515152
강서,2012. 09 월,51.82926829
강서,2012. 10 월,52.6549977
강서,2012. 11 월,53.11418685
강서,2012. 12 월,54.47626146
강서,2013. 01 월,55.18683939
강서,2013. 02 월,55.74659451
강서,2013. 03 월,56.07671039
강서,2013. 04 월,56.46972753
강서,2013. 05 월,56.50757357
강서,2013. 06 월,56.54173367
강서,2013. 07 월,56.49500594
강서,2013. 08 월,56.60089089
강서,2013. 09 월,56.63304172
강서,2013. 10 월,57.62609579
강서,2013. 11 월,58.73655964
강서,2013. 12 월,59.11111765
강서,2014. 01 월,59.22963971
강서,2014. 02 월,59.50862436
강서,2014. 03 월,59.9467211
강서,2014. 04 월,60.05917591
강서,2014. 05 월,60.12100891
강서,2014. 06 월,60.30496525
강서,2014. 07 월,60.36101481
강서,2014. 08 월,60.30279289
강서,2014. 09 월,60.26061529
강서,2014. 10 월,60.1689026
강서,2014. 11 월,60.20751234
강서,2014. 12 월,60.27636856
강서,2015. 01 월,60.63906053
강서,2015. 02 월,60.58716392
강서,2015. 03 월,60.50955122
강서,2015. 04 월,60.54601223
강서,2015. 05 월,60.57894428
강서,2015. 06 월,60.75097725
강서,2015. 07 월,63.68206434
강서,2015. 08 월,63.76764908
강서,2015. 09 월,63.84347011
강서,2015. 10 월,63.85290903
강서,2015. 11 월,64.66224568
강서,2015. 12 월,65.16278212
강서,2016. 01 월,65.18563639
강서,2016. 02 월,65.32283179
강서,2016. 03 월,65.36099424
강서,2016. 04 월,65.26817128
강서,2016. 05 월,65.23551268
강서,2016. 06 월,65.20778085
강서,2016. 07 월,65.14722772
강서,2016. 08 월,65.13116455
강서,2016. 09 월,65.14975015
강서,2016. 10 월,65.14620631
강서,2016. 11 월,65.16838748
강서,2016. 12 월,65.08210831
강서,2017. 01 월,65.01985862
강서,2017. 02 월,64.86490281
강서,2017. 03 월,64.77907502
강서,2017. 04 월,64.56071026
강서,2017. 05 월,64.15410418
강서,2017. 06 월,64.08479561
강서,2017. 07 월,64.08693094
강서,2017. 08 월,63.91786894
강서,2017. 09 월,63.94069376
강서,2017. 10 월,63.95928491
강서,2017. 11 월,64.04680835
강서,2017. 12 월,64.42478262
강서,2018. 01 월,64.72364866
강서,2018. 02 월,64.83498455
강서,2018. 03 월,64.84587304
강서,2018. 04 월,64.90239854
강서,2018. 05 월,64.93546227
강서,2018. 06 월,64.65205915
강서,2018. 07 월,64.22178208
강서,2018. 08 월,63.47219427
강서,2018. 09 월,63.49770382
강서,2018. 10 월,63.5645201
강서,2018. 11 월,63.66122984
강서,2018. 12 월,63.78310959
강서,2019. 01 월,64.18112175
강서,2019. 02 월,64.0932971
강서,2019. 03 월,64.06221845
강서,2019. 04 월,64.01012638
강서,2019. 05 월,63.97103185
강서,2019. 06 월,63.79914816
강서,2019. 07 월,63.44601322
강서,2019. 08 월,63.07784364
강서,2019. 09 월,62.8128797
강서,2019. 10 월,63.32621742
강서,2019. 11 월,63.44450553
강서,2019. 12 월,63.49432767
사상,2012. 01 월,72.2615456
사상,2012. 02 월,72.2615456
사상,2012. 03 월,72.48604173
사상,2012. 04 월,73.03646178
사상,2012. 05 월,72.9434489
사상,2012. 06 월,73.1335892
사상,2012. 07 월,73.3951818
사상,2012. 08 월,73.73289287
사상,2012. 09 월,74.38080169
사상,2012. 10 월,74.8203635
사상,2012. 11 월,74.65025832
사상,2012. 12 월,73.71767976
사상,2013. 01 월,74.05773473
사상,2013. 02 월,74.44694745
사상,2013. 03 월,74.53936998
사상,2013. 04 월,74.69295623
사상,2013. 05 월,74.71350256
사상,2013. 06 월,74.83756692
사상,2013. 07 월,74.99829671
사상,2013. 08 월,75.03876136
사상,2013. 09 월,75.0397034
사상,2013. 10 월,74.95740646
사상,2013. 11 월,75.0006533
사상,2013. 12 월,74.89003002
사상,2014. 01 월,74.76200189
사상,2014. 02 월,74.76615454
사상,2014. 03 월,74.71450013
사상,2014. 04 월,74.70805574
사상,2014. 05 월,74.70010535
사상,2014. 06 월,74.730032
사상,2014. 07 월,74.71114148
사상,2014. 08 월,74.6458575
사상,2014. 09 월,74.54923438
사상,2014. 10 월,74.53960317
사상,2014. 11 월,74.48934147
사상,2014. 12 월,74.45371141
사상,2015. 01 월,74.44763727
사상,2015. 02 월,74.38067737
사상,2015. 03 월,74.35272944
사상,2015. 04 월,74.43548674
사상,2015. 05 월,74.33417515
사상,2015. 06 월,74.02187142
사상,2015. 07 월,73.93401406
사상,2015. 08 월,74.02588774
사상,2015. 09 월,73.9639347
사상,2015. 10 월,73.95078869
사상,2015. 11 월,73.7463257
사상,2015. 12 월,73.63591371
사상,2016. 01 월,73.67882621
사상,2016. 02 월,73.73798146
사상,2016. 03 월,73.77469806
사상,2016. 04 월,73.77885568
사상,2016. 05 월,73.69782105
사상,2016. 06 월,73.67802207
사상,2016. 07 월,73.66196029
사상,2016. 08 월,73.698491
사상,2016. 09 월,73.69951215
사상,2016. 10 월,73.71920382
사상,2016. 11 월,73.54234752
사상,2016. 12 월,73.37601813
사상,2017. 01 월,73.2957965
사상,2017. 02 월,73.21790583
사상,2017. 03 월,73.18642301
사상,2017. 04 월,73.06095429
사상,2017. 05 월,72.9962393
사상,2017. 06 월,72.87321425
사상,2017. 07 월,72.83161664
사상,2017. 08 월,72.71521105
사상,2017. 09 월,72.79314214
사상,2017. 10 월,72.73166565
사상,2017. 11 월,72.79402768
사상,2017. 12 월,73.48510772
사상,2018. 01 월,73.65262067
사상,2018. 02 월,73.86781321
사상,2018. 03 월,73.93637507
사상,2018. 04 월,74.01880078
사상,2018. 05 월,74.20727757
사상,2018. 06 월,74.22040054
사상,2018. 07 월,74.47215758
사상,2018. 08 월,74.77140502
사상,2018. 09 월,75.24717783
사상,2018. 10 월,75.57783987
사상,2018. 11 월,75.9051925
사상,2018. 12 월,76.018624
사상,2019. 01 월,76.65100782
사상,2019. 02 월,76.80081081
사상,2019. 03 월,77.00921833
사상,2019. 04 월,76.90354396
사상,2019. 05 월,76.95752189
사상,2019. 06 월,76.99658976
사상,2019. 07 월,77.04490878
사상,2019. 08 월,76.95304676
사상,2019. 09 월,76.96950054
사상,2019. 10 월,76.94776812
사상,2019. 11 월,76.94290982
사상,2019. 12 월,76.8776264
사하,2012. 01 월,66.66666667
사하,2012. 02 월,66.57032755
사하,2012. 03 월,68.18181818
사하,2012. 04 월,68.89136077
사하,2012. 05 월,69.1588785
사하,2012. 06 월,69.23076923
사하,2012. 07 월,69.45276114
사하,2012. 08 월,69.67960264
사하,2012. 09 월,69.67469503
사하,2012. 10 월,69.96950685
사하,2012. 11 월,70.16836446
사하,2012. 12 월,70.79761289
사하,2013. 01 월,70.90522068
사하,2013. 02 월,71.2796891
사하,2013. 03 월,71.69461126
사하,2013. 04 월,71.94998502
사하,2013. 05 월,71.85519265
사하,2013. 06 월,71.83940955
사하,2013. 07 월,71.8982663
사하,2013. 08 월,72.07123685
사하,2013. 09 월,72.15018738
사하,2013. 10 월,71.90478114
사하,2013. 11 월,71.8090888
사하,2013. 12 월,71.89776323
사하,2014. 01 월,71.83888777
사하,2014. 02 월,71.79333841
사하,2014. 03 월,71.79333381
사하,2014. 04 월,71.75309007
사하,2014. 05 월,71.75488991
사하,2014. 06 월,71.74398265
사하,2014. 07 월,71.75772429
사하,2014. 08 월,71.68458861
사하,2014. 09 월,71.62966
사하,2014. 10 월,71.63453814
사하,2014. 11 월,71.5076346
사하,2014. 12 월,71.45623166
사하,2015. 01 월,71.55789305
사하,2015. 02 월,71.56045705
사하,2015. 03 월,71.58456306
사하,2015. 04 월,71.66517755
사하,2015. 05 월,71.67178848
사하,2015. 06 월,71.74187056
사하,2015. 07 월,71.00548514
사하,2015. 08 월,71.0981435
사하,2015. 09 월,71.07451903
사하,2015. 10 월,71.11292303
사하,2015. 11 월,71.13989188
사하,2015. 12 월,71.17532245
사하,2016. 01 월,71.23007315
사하,2016. 02 월,71.23890526
사하,2016. 03 월,71.32302237
사하,2016. 04 월,71.39706803
사하,2016. 05 월,71.35632793
사하,2016. 06 월,71.39518579
사하,2016. 07 월,71.37077317
사하,2016. 08 월,71.38668133
사하,2016. 09 월,71.34344468
사하,2016. 10 월,71.2425998
사하,2016. 11 월,71.19125235
사하,2016. 12 월,70.94251312
사하,2017. 01 월,70.81186362
사하,2017. 02 월,70.69870526
사하,2017. 03 월,70.64410149
사하,2017. 04 월,70.50762058
사하,2017. 05 월,70.34284609
사하,2017. 06 월,70.21714163
사하,2017. 07 월,70.06248027
사하,2017. 08 월,69.88063132
사하,2017. 09 월,69.94183139
사하,2017. 10 월,70.1018768
사하,2017. 11 월,70.38583949
사하,2017. 12 월,70.42201941
사하,2018. 01 월,70.67430797
사하,2018. 02 월,70.75669865
사하,2018. 03 월,70.80164051
사하,2018. 04 월,70.87200014
사하,2018. 05 월,71.0247753
사하,2018. 06 월,71.25320788
사하,2018. 07 월,71.30066028
사하,2018. 08 월,71.50184982
사하,2018. 09 월,71.72079337
사하,2018. 10 월,71.98053924
사하,2018. 11 월,72.12330848
사하,2018. 12 월,72.33439133
사하,2019. 01 월,72.35682584
사하,2019. 02 월,72.44948222
사하,2019. 03 월,72.55257554
사하,2019. 04 월,72.70937681
사하,2019. 05 월,72.85636529
사하,2019. 06 월,73.26457848
사하,2019. 07 월,73.44774824
사하,2019. 08 월,73.6621769
사하,2019. 09 월,73.65141728
사하,2019. 10 월,73.76699722
사하,2019. 11 월,73.95326199
사하,2019. 12 월,74.14058952
대구,2012. 01 월,72.618665
대구,2012. 02 월,72.482702
대구,2012. 03 월,72.49548243
대구,2012. 04 월,72.4897121
대구,2012. 05 월,72.65040914
대구,2012. 06 월,72.64688576
대구,2012. 07 월,72.67760626
대구,2012. 08 월,72.81293807
대구,2012. 09 월,72.93954564
대구,2012. 10 월,73.06821839
대구,2012. 11 월,73.30899367
대구,2012. 12 월,72.69820085
대구,2013. 01 월,72.80609481
대구,2013. 02 월,72.94716717
대구,2013. 03 월,73.09240135
대구,2013. 04 월,73.51365509
대구,2013. 05 월,73.84413918
대구,2013. 06 월,73.88922075
대구,2013. 07 월,73.84132444
대구,2013. 08 월,73.94992971
대구,2013. 09 월,74.09276888
대구,2013. 10 월,74.25196131
대구,2013. 11 월,74.30437764
대구,2013. 12 월,74.4134242
대구,2014. 01 월,74.49643004
대구,2014. 02 월,74.42736215
대구,2014. 03 월,74.40172408
대구,2014. 04 월,74.40942241
대구,2014. 05 월,74.44853801
대구,2014. 06 월,74.51264153
대구,2014. 07 월,74.56399065
대구,2014. 08 월,74.61862579
대구,2014. 09 월,74.64014866
대구,2014. 10 월,74.60545949
대구,2014. 11 월,74.53036682
대구,2014. 12 월,74.5111913
대구,2015. 01 월,74.47030172
대구,2015. 02 월,74.43326326
대구,2015. 03 월,74.51187724
대구,2015. 04 월,74.56011118
대구,2015. 05 월,74.55987649
대구,2015. 06 월,74.52254217
대구,2015. 07 월,75.75582983
대구,2015. 08 월,75.60818535
대구,2015. 09 월,75.40173553
대구,2015. 10 월,75.34689305
대구,2015. 11 월,75.3210731
대구,2015. 12 월,75.36999393
대구,2016. 01 월,75.46793345
대구,2016. 02 월,75.5495228
대구,2016. 03 월,75.62592132
대구,2016. 04 월,75.74867188
대구,2016. 05 월,75.76336256
대구,2016. 06 월,75.77119984
대구,2016. 07 월,75.71938075
대구,2016. 08 월,75.73220532
대구,2016. 09 월,75.60780002
대구,2016. 10 월,75.67517802
대구,2016. 11 월,75.72902209
대구,2016. 12 월,75.78562792
대구,2017. 01 월,75.80585097
대구,2017. 02 월,75.86949429
대구,2017. 03 월,75.94582575
대구,2017. 04 월,76.01685639
대구,2017. 05 월,76.14745782
대구,2017. 06 월,76.20840404
대구,2017. 07 월,76.20574826
대구,2017. 08 월,75.91995833
대구,2017. 09 월,75.78762315
대구,2017. 10 월,75.67838362
대구,2017. 11 월,75.59795206
대구,2017. 12 월,74.60092678
대구,2018. 01 월,74.45630583
대구,2018. 02 월,74.35620104
대구,2018. 03 월,74.26924502
대구,2018. 04 월,74.08823125
대구,2018. 05 월,73.89054905
대구,2018. 06 월,73.79367853
대구,2018. 07 월,73.68121941
대구,2018. 08 월,73.73633322
대구,2018. 09 월,73.58997605
대구,2018. 10 월,73.34639588
대구,2018. 11 월,73.14338386
대구,2018. 12 월,73.0166563
대구,2019. 01 월,72.41920406
대구,2019. 02 월,72.45722328
대구,2019. 03 월,72.55483662
대구,2019. 04 월,72.69360812
대구,2019. 05 월,72.78130991
대구,2019. 06 월,72.8705212
대구,2019. 07 월,73.00325466
대구,2019. 08 월,73.1832046
대구,2019. 09 월,73.29322003
대구,2019. 10 월,73.53093316
대구,2019. 11 월,73.71309201
대구,2019. 12 월,73.72971206
중,2012. 01 월,71.875
중,2012. 02 월,71.65178571
중,2012. 03 월,70.94155844
중,2012. 04 월,70.94155844
중,2012. 05 월,72.88879216
중,2012. 06 월,72.88638768
중,2012. 07 월,72.88638768
중,2012. 08 월,73.03085847
중,2012. 09 월,73.03085847
중,2012. 10 월,73.41115482
중,2012. 11 월,73.4313532
중,2012. 12 월,70.11100226
중,2013. 01 월,70.41289022
중,2013. 02 월,70.53139248
중,2013. 03 월,70.46683357
중,2013. 04 월,70.94034012
중,2013. 05 월,71.02677798
중,2013. 06 월,71.11478212
중,2013. 07 월,71.09659483
중,2013. 08 월,70.89987119
중,2013. 09 월,70.85544644
중,2013. 10 월,70.94854348
중,2013. 11 월,71.07031782
중,2013. 12 월,71.11371097
중,2014. 01 월,71.11896513
중,2014. 02 월,71.11060371
중,2014. 03 월,71.29031914
중,2014. 04 월,71.33238088
중,2014. 05 월,71.38503334
중,2014. 06 월,71.44837532
중,2014. 07 월,71.57226671
중,2014. 08 월,71.67418152
중,2014. 09 월,71.83828431
중,2014. 10 월,71.95751267
중,2014. 11 월,72.01044291
중,2014. 12 월,72.09423244
중,2015. 01 월,71.88764228
중,2015. 02 월,71.96926786
중,2015. 03 월,71.95517227
중,2015. 04 월,71.93356992
중,2015. 05 월,71.85052301
중,2015. 06 월,72.04214518
중,2015. 07 월,74.42859664
중,2015. 08 월,73.98836972
중,2015. 09 월,73.94321422
중,2015. 10 월,74.01580135
중,2015. 11 월,74.07658409
중,2015. 12 월,74.11006194
중,2016. 01 월,74.20477811
중,2016. 02 월,74.28883717
중,2016. 03 월,74.34566526
중,2016. 04 월,74.5317074
중,2016. 05 월,74.5841636
중,2016. 06 월,74.59568535
중,2016. 07 월,74.5455425
중,2016. 08 월,74.5483959
중,2016. 09 월,75.17470682
중,2016. 10 월,75.25695869
중,2016. 11 월,75.29411537
중,2016. 12 월,75.31844515
중,2017. 01 월,75.47356906
중,2017. 02 월,75.5282762
중,2017. 03 월,75.62193347
중,2017. 04 월,75.63967938
중,2017. 05 월,75.67277631
중,2017. 06 월,75.71164826
중,2017. 07 월,75.69418922
중,2017. 08 월,75.1668251
중,2017. 09 월,74.98732533
중,2017. 10 월,74.59528558
중,2017. 11 월,74.35259249
중,2017. 12 월,76.9191283
중,2018. 01 월,76.6657677
중,2018. 02 월,76.43645235
중,2018. 03 월,76.22297267
중,2018. 04 월,76.44690742
중,2018. 05 월,76.1109811
중,2018. 06 월,75.74938981
중,2018. 07 월,74.92996691
중,2018. 08 월,74.65092673
중,2018. 09 월,74.14444324
중,2018. 10 월,73.74837676
중,2018. 11 월,72.96983253
중,2018. 12 월,72.2913472
중,2019. 01 월,70.21024191
중,2019. 02 월,70.079337
중,2019. 03 월,70.52932061
중,2019. 04 월,70.86498965
중,2019. 05 월,70.70829531
중,2019. 06 월,70.53947634
중,2019. 07 월,70.43009705
중,2019. 08 월,70.47974503
중,2019. 09 월,70.50975493
중,2019. 10 월,70.64086786
중,2019. 11 월,70.66570644
중,2019. 12 월,70.46138648
동,2012. 01 월,71.16064415
동,2012. 02 월,71.08187135
동,2012. 03 월,70.62745098
동,2012. 04 월,70.78157681
동,2012. 05 월,70.70620392
동,2012. 06 월,70.67423461
동,2012. 07 월,70.67423461
동,2012. 08 월,70.5350815
동,2012. 09 월,70.36375661
동,2012. 10 월,70.36375661
동,2012. 11 월,70.16545894
동,2012. 12 월,69.98643944
동,2013. 01 월,69.83643129
동,2013. 02 월,69.83643129
동,2013. 03 월,69.89057124
동,2013. 04 월,70.26277288
동,2013. 05 월,70.69515875
동,2013. 06 월,71.01962973
동,2013. 07 월,71.19356251
동,2013. 08 월,71.26969501
동,2013. 09 월,71.39135659
동,2013. 10 월,71.67299807
동,2013. 11 월,71.76821816
동,2013. 12 월,71.8528084
동,2014. 01 월,72.41806168
동,2014. 02 월,72.5071876
동,2014. 03 월,72.70365041
동,2014. 04 월,72.89004505
동,2014. 05 월,72.83914354
동,2014. 06 월,72.89547263
동,2014. 07 월,72.79520786
동,2014. 08 월,72.75667589
동,2014. 09 월,72.41932904
동,2014. 10 월,72.29158362
동,2014. 11 월,72.08601922
동,2014. 12 월,72.03698569
동,2015. 01 월,71.97963708
동,2015. 02 월,71.92615794
동,2015. 03 월,71.98317314
동,2015. 04 월,71.95302172
동,2015. 05 월,71.93283836
동,2015. 06 월,71.8997163
동,2015. 07 월,71.88689801
동,2015. 08 월,71.92617734
동,2015. 09 월,71.88156011
동,2015. 10 월,71.76873838
동,2015. 11 월,71.86149317
동,2015. 12 월,71.90952474
동,2016. 01 월,71.94087519
동,2016. 02 월,71.93509843
동,2016. 03 월,71.96504472
동,2016. 04 월,72.0406964
동,2016. 05 월,72.08598929
동,2016. 06 월,72.16063858
동,2016. 07 월,72.10771346
동,2016. 08 월,72.15742499
동,2016. 09 월,72.24564305
동,2016. 10 월,72.44525152
동,2016. 11 월,72.61744034
동,2016. 12 월,72.74846929
동,2017. 01 월,72.85821004
동,2017. 02 월,73.02870359
동,2017. 03 월,73.15644704
동,2017. 04 월,73.32159414
동,2017. 05 월,73.53411117
동,2017. 06 월,73.66127624
동,2017. 07 월,73.67019774
동,2017. 08 월,73.46263633
동,2017. 09 월,73.31227669
동,2017. 10 월,73.20716538
동,2017. 11 월,73.07510696
동,2017. 12 월,72.7300616
동,2018. 01 월,72.58002096
동,2018. 02 월,72.48377676
동,2018. 03 월,72.36375763
동,2018. 04 월,72.14546365
동,2018. 05 월,71.9753174
동,2018. 06 월,71.83589411
동,2018. 07 월,71.77639633
동,2018. 08 월,71.72867672
동,2018. 09 월,71.65471027
동,2018. 10 월,71.34794623
동,2018. 11 월,71.2930265
동,2018. 12 월,71.27145941
동,2019. 01 월,71.66662518
동,2019. 02 월,71.89467416
동,2019. 03 월,72.25549107
동,2019. 04 월,73.06927347
동,2019. 05 월,73.39883505
동,2019. 06 월,73.30886589
동,2019. 07 월,73.0640617
동,2019. 08 월,72.82202543
동,2019. 09 월,72.76061722
동,2019. 10 월,72.69911277
동,2019. 11 월,72.84521114
동,2019. 12 월,72.97886492
서,2012. 01 월,65.85721224
서,2012. 02 월,65.85721224
서,2012. 03 월,65.85721224
서,2012. 04 월,66.22359155
서,2012. 05 월,66.22359155
서,2012. 06 월,66.22359155
서,2012. 07 월,66.22359155
서,2012. 08 월,66.22359155
서,2012. 09 월,66.22359155
서,2012. 10 월,66.27568493
서,2012. 11 월,66.48401826
서,2012. 12 월,66.96237987
서,2013. 01 월,66.91674491
서,2013. 02 월,67.05726751
서,2013. 03 월,67.16081958
서,2013. 04 월,67.69214905
서,2013. 05 월,67.68808038
서,2013. 06 월,67.55325826
서,2013. 07 월,67.79833762
서,2013. 08 월,67.89730789
서,2013. 09 월,67.93395575
서,2013. 10 월,67.68513937
서,2013. 11 월,67.62444502
서,2013. 12 월,67.76265908
서,2014. 01 월,68.25437283
서,2014. 02 월,68.25471646
서,2014. 03 월,67.91229876
서,2014. 04 월,67.79917187
서,2014. 05 월,67.76444131
서,2014. 06 월,67.82358693
서,2014. 07 월,67.88400405
서,2014. 08 월,67.9889615
서,2014. 09 월,68.11774272
서,2014. 10 월,68.21177832
서,2014. 11 월,68.29528957
서,2014. 12 월,68.45356574
서,2015. 01 월,68.59433072
서,2015. 02 월,68.54921237
서,2015. 03 월,68.5812218
서,2015. 04 월,68.4388507
서,2015. 05 월,68.28952167
서,2015. 06 월,68.18253527
서,2015. 07 월,69.88144602
서,2015. 08 월,69.81570555
서,2015. 09 월,69.76982872
서,2015. 10 월,69.83847037
서,2015. 11 월,69.82397665
서,2015. 12 월,69.85822252
서,2016. 01 월,69.86077593
서,2016. 02 월,69.92956374
서,2016. 03 월,70.0029602
서,2016. 04 월,70.11048469
서,2016. 05 월,70.19486027
서,2016. 06 월,70.19557254
서,2016. 07 월,70.25703094
서,2016. 08 월,70.14099551
서,2016. 09 월,70.11637056
서,2016. 10 월,70.09234897
서,2016. 11 월,70.1133565
서,2016. 12 월,70.22436572
서,2017. 01 월,70.2212529
서,2017. 02 월,70.26758191
서,2017. 03 월,70.29312647
서,2017. 04 월,70.32588731
서,2017. 05 월,70.39588835
서,2017. 06 월,70.51764311
서,2017. 07 월,70.52079913
서,2017. 08 월,70.41053233
서,2017. 09 월,70.30915746
서,2017. 10 월,70.24273382
서,2017. 11 월,70.2046681
서,2017. 12 월,70.3832453
서,2018. 01 월,70.34270451
서,2018. 02 월,70.19375241
서,2018. 03 월,69.73773957
서,2018. 04 월,69.49476399
서,2018. 05 월,69.47287354
서,2018. 06 월,69.85964042
서,2018. 07 월,69.83277669
서,2018. 08 월,69.78231423
서,2018. 09 월,69.66681507
서,2018. 10 월,69.40719945
서,2018. 11 월,69.25067179
서,2018. 12 월,68.99764726
서,2019. 01 월,67.68491565
서,2019. 02 월,67.39843544
서,2019. 03 월,67.23728907
서,2019. 04 월,67.00993533
서,2019. 05 월,66.83621191
서,2019. 06 월,66.62539966
서,2019. 07 월,66.56200087
서,2019. 08 월,66.50256981
서,2019. 09 월,66.49913552
서,2019. 10 월,66.56416286
서,2019. 11 월,66.60671117
서,2019. 12 월,66.53709195
남,2012. 01 월,71.35254926
남,2012. 02 월,71.35254926
남,2012. 03 월,71.35254926
남,2012. 04 월,71.20470775
남,2012. 05 월,71.20470775
남,2012. 06 월,71.20470775
남,2012. 07 월,71.09116935
남,2012. 08 월,71.022499
남,2012. 09 월,70.79207921
남,2012. 10 월,71.20470775
남,2012. 11 월,71.20470775
남,2012. 12 월,69.434433
남,2013. 01 월,68.23554331
남,2013. 02 월,68.14633755
남,2013. 03 월,68.0495169
남,2013. 04 월,68.04938383
남,2013. 05 월,68.2676459
남,2013. 06 월,68.55428873
남,2013. 07 월,69.24284269
남,2013. 08 월,69.6144352
남,2013. 09 월,69.92824183
남,2013. 10 월,70.12764248
남,2013. 11 월,70.61441711
남,2013. 12 월,70.60346889
남,2014. 01 월,71.35402418
남,2014. 02 월,71.41273695
남,2014. 03 월,71.38113976
남,2014. 04 월,71.21916133
남,2014. 05 월,71.08630814
남,2014. 06 월,71.44052222
남,2014. 07 월,71.55819579
남,2014. 08 월,71.75661421
남,2014. 09 월,71.75173016
남,2014. 10 월,71.59306597
남,2014. 11 월,71.29950571
남,2014. 12 월,71.23300554
남,2015. 01 월,71.16269231
남,2015. 02 월,70.84964144
남,2015. 03 월,70.49912819
남,2015. 04 월,70.16691951
남,2015. 05 월,69.77830782
남,2015. 06 월,69.20470017
남,2015. 07 월,70.37064183
남,2015. 08 월,70.00889821
남,2015. 09 월,69.62779573
남,2015. 10 월,69.23005479
남,2015. 11 월,69.00374295
남,2015. 12 월,69.27006334
남,2016. 01 월,69.49632186
남,2016. 02 월,69.60836839
남,2016. 03 월,69.79635543
남,2016. 04 월,70.17731688
남,2016. 05 월,70.49588705
남,2016. 06 월,70.88447397
남,2016. 07 월,71.11765144
남,2016. 08 월,71.31707219
남,2016. 09 월,71.38463635
남,2016. 10 월,71.4276621
남,2016. 11 월,71.66871726
남,2016. 12 월,71.8160851
