"행정구역(시군구)별","시점","총전입[명]","총전출[명]","순이동[명]","시도내이동-시군구내[명]","시도내이동-시군구간 전입[명]","시도내이동-시군구간 전출[명]","시도간전입[명]","시도간전출[명]",
"전라북도","2011. 04 월","23973","23935","38","12720","5127","5127","6126","6088",
"전라북도","2011. 05 월","23730","23436","294","12682","5039","5039","6009","5715",
"전라북도","2011. 06 월","26370","25036","1334","13930","5550","5550","6890","5556",
"전라북도","2011. 07 월","21433","21075","358","11298","4512","4512","5623","5265",
"전라북도","2011. 08 월","25565","24989","576","12466","5778","5778","7321","6745",
"전라북도","2011. 09 월","24073","22780","1293","10634","6333","6333","7106","5813",
"전라북도","2011. 10 월","23459","23629","-170","11751","5717","5717","5991","6161",
"전라북도","2011. 11 월","25092","25200","-108","13301","6021","6021","5770","5878",
"전라북도","2011. 12 월","27311","27700","-389","13596","6986","6986","6729","7118",
"전라북도","2012. 01 월","23584","24472","-888","10873","6441","6441","6270","7158",
"전라북도","2012. 02 월","30834","31412","-578","14228","7938","7938","8668","9246",
"전라북도","2012. 03 월","27478","26833","645","13119","6113","6113","8246","7601",
"전라북도","2012. 04 월","21635","22236","-601","10866","4779","4779","5990","6591",
"전라북도","2012. 05 월","21667","22175","-508","10669","5166","5166","5832","6340",
"전라북도","2012. 06 월","19748","19792","-44","10322","4214","4214","5212","5256",
"전라북도","2012. 07 월","21091","21510","-419","11734","4417","4417","4940","5359",
"전라북도","2012. 08 월","20093","20353","-260","10209","4388","4388","5496","5756",
"전라북도","2012. 09 월","17813","17900","-87","9168","3942","3942","4703","4790",
"전라북도","2012. 10 월","21714","21846","-132","11391","4736","4736","5587","5719",
"전라북도","2012. 11 월","22604","22605","-1","11933","4996","4996","5675","5676",
"전라북도","2012. 12 월","23574","23992","-418","12350","5262","5262","5962","6380",
"전라북도","2013. 01 월","23622","24731","-1109","11781","5744","5744","6097","7206",
"전라북도","2013. 02 월","26811","27474","-663","12870","6333","6333","7608","8271",
"전라북도","2013. 03 월","24042","24547","-505","12206","5297","5297","6539","7044",
"전라북도","2013. 04 월","21558","21561","-3","11409","4498","4498","5651","5654",
"전라북도","2013. 05 월","19347","19913","-566","10183","4178","4178","4986","5552",
"전라북도","2013. 06 월","17975","18219","-244","9631","3650","3650","4694","4938",
"전라북도","2013. 07 월","18799","18949","-150","9929","3753","3753","5117","5267",
"전라북도","2013. 08 월","18883","19081","-198","9467","4062","4062","5354","5552",
"전라북도","2013. 09 월","16467","16409","58","8449","3449","3449","4569","4511",
"전라북도","2013. 10 월","21374","21448","-74","11552","4367","4367","5455","5529",
"전라북도","2013. 11 월","22605","21931","674","12193","4879","4879","5533","4859",
"전라북도","2013. 12 월","26715","26132","583","12980","6805","6805","6930","6347",
"전라북도","2014. 01 월","22206","23045","-839","10858","5706","5706","5642","6481",
"전라북도","2014. 02 월","28472","29514","-1042","13667","7090","7090","7715","8757",
"전라북도","2014. 03 월","27264","27444","-180","14162","6022","6022","7080","7260",
"전라북도","2014. 04 월","22844","22888","-44","11630","5159","5159","6055","6099",
"전라북도","2014. 05 월","20666","20550","116","10670","4492","4492","5504","5388",
"전라북도","2014. 06 월","19289","19838","-549","9938","4447","4447","4904","5453",
"전라북도","2014. 07 월","22427","22029","398","11113","5514","5514","5800","5402",
"전라북도","2014. 08 월","21180","20775","405","10787","4413","4413","5980","5575",
"전라북도","2014. 09 월","19972","20298","-326","10624","4265","4265","5083","5409",
"전라북도","2014. 10 월","22694","23051","-357","12540","4730","4730","5424","5781",
"전라북도","2014. 11 월","21394","21410","-16","12423","4186","4186","4785","4801",
"전라북도","2014. 12 월","25929","26058","-129","13508","5781","5781","6640","6769",
"전라북도","2015. 01 월","22448","22976","-528","10856","5329","5329","6263","6791",
"전라북도","2015. 02 월","24021","24467","-446","11412","5893","5893","6716","7162",
"전라북도","2015. 03 월","26708","27521","-813","13575","6001","6001","7132","7945",
"전라북도","2015. 04 월","21987","22045","-58","11710","4668","4668","5609","5667",
"전라북도","2015. 05 월","18601","18725","-124","10024","3614","3614","4963","5087",
"전라북도","2015. 06 월","19608","20064","-456","10338","4098","4098","5172","5628",
"전라북도","2015. 07 월","19298","19715","-417","10319","3889","3889","5090","5507",
"전라북도","2015. 08 월","21078","21547","-469","11087","4515","4515","5476","5945",
"전라북도","2015. 09 월","18501","18406","95","9783","3916","3916","4802","4707",
"전라북도","2015. 10 월","21714","21781","-67","11967","4515","4515","5232","5299",
"전라북도","2015. 11 월","22673","22314","359","12138","5041","5041","5494","5135",
"전라북도","2015. 12 월","25195","25101","94","11663","6725","6725","6807","6713",
"전라북도","2016. 01 월","20207","21659","-1452","9583","5238","5238","5386","6838",
"전라북도","2016. 02 월","24447","25209","-762","11310","5954","5954","7183","7945",
"전라북도","2016. 03 월","25641","26441","-800","13049","5816","5816","6776","7576",
"전라북도","2016. 04 월","18996","19508","-512","10075","4029","4029","4892","5404",
"전라북도","2016. 05 월","19474","20054","-580","10369","4123","4123","4982","5562",
"전라북도","2016. 06 월","19922","19764","158","9859","4742","4742","5321","5163",
"전라북도","2016. 07 월","16979","17243","-264","8597","3800","3800","4582","4846",
"전라북도","2016. 08 월","19681","20063","-382","9863","4365","4365","5453","5835",
"전라북도","2016. 09 월","16884","17360","-476","8893","3683","3683","4308","4784",
"전라북도","2016. 10 월","18586","19158","-572","9786","4060","4060","4740","5312",
"전라북도","2016. 11 월","22437","21806","631","11115","5575","5575","5747","5116",
"전라북도","2016. 12 월","24934","24342","592","10947","6826","6826","7161","6569",
"전라북도","2017. 01 월","20975","22213","-1238","9064","6060","6060","5851","7089",
"전라북도","2017. 02 월","25336","26503","-1167","10405","7136","7136","7795","8962",
"전라북도","2017. 03 월","23022","23962","-940","10344","5841","5841","6837","7777",
"전라북도","2017. 04 월","16925","17498","-573","8163","3843","3843","4919","5492",
"전라북도","2017. 05 월","18192","18741","-549","9267","3942","3942","4983","5532",
"전라북도","2017. 06 월","16964","17650","-686","8718","3776","3776","4470","5156",
"전라북도","2017. 07 월","17423","18172","-749","9530","3597","3597","4296","5045",
"전라북도","2017. 08 월","18559","19370","-811","9400","4073","4073","5086","5897",
"전라북도","2017. 09 월","16893","17334","-441","8861","3649","3649","4383","4824",
"전라북도","2017. 10 월","14990","15565","-575","7636","3327","3327","4027","4602",
"전라북도","2017. 11 월","18866","19331","-465","9649","4487","4487","4730","5195",
"전라북도","2017. 12 월","23902","22914","988","9545","7025","7025","7332","6344",
"전라북도","2018. 01 월","23420","25710","-2290","11038","6472","6472","5910","8200",
"전라북도","2018. 02 월","25288","27010","-1722","12816","6103","6103","6369","8091",
"전라북도","2018. 03 월","25393","26575","-1182","13316","5801","5801","6276","7458",
"전라북도","2018. 04 월","21353","22109","-756","11869","4508","4508","4976","5732",
"전라북도","2018. 05 월","20119","20729","-610","10965","4423","4423","4731","5341",
"전라북도","2018. 06 월","17201","18460","-1259","9107","3899","3899","4195","5454",
"전라북도","2018. 07 월","17971","19355","-1384","9571","4058","4058","4342","5726",
"전라북도","2018. 08 월","18869","20130","-1261","9652","4368","4368","4849","6110",
"전라북도","2018. 09 월","14529","15230","-701","7745","3198","3198","3586","4287",
"전라북도","2018. 10 월","18628","19491","-863","10104","3811","3811","4713","5576",
"전라북도","2018. 11 월","19302","20203","-901","10751","4039","4039","4512","5413",
"전라북도","2018. 12 월","21251","22095","-844","9394","6338","6338","5519","6363",
"전라북도","2019. 01 월","22266","23930","-1664","10165","6006","6006","6095","7759",
"전라북도","2019. 02 월","23797","25655","-1858","11595","6014","6014","6188","8046",
"전라북도","2019. 03 월","22556","23912","-1356","11676","5246","5246","5634","6990",
"전라북도","2019. 04 월","19189","20044","-855","10134","4290","4290","4765","5620",
"전라북도","2019. 05 월","17233","18353","-1120","8945","3917","3917","4371","5491",
"전라북도","2019. 06 월","14484","15264","-780","7572","3230","3230","3682","4462",
"전라북도","2019. 07 월","17448","18391","-943","9395","3657","3657","4396","5339",
"전라북도","2019. 08 월","16965","17940","-975","8767","3681","3681","4517","5492",
"전라북도","2019. 09 월","16265","16979","-714","8489","3564","3564","4212","4926",
"전라북도","2019. 10 월","18041","18647","-606","9577","4043","4043","4421","5027",
"전라북도","2019. 11 월","18806","19440","-634","9893","4361","4361","4552","5186",
"전라남도","2006. 01 월","22781","25611","-2830","9386","4405","4405","8990","11820",
"전라남도","2006. 02 월","32459","36074","-3615","12927","6937","6937","12595","16210",
"전라남도","2006. 03 월","34028","34578","-550","13418","7322","7322","13288","13838",
"전라남도","2006. 04 월","23024","23588","-564","9040","4532","4532","9452","10016",
"전라남도","2006. 05 월","21911","22446","-535","8580","4072","4072","9259","9794",
"전라남도","2006. 06 월","22262","25340","-3078","9796","4367","4367","8099","11177",
"전라남도","2006. 07 월","18682","20607","-1925","7930","3634","3634","7118","9043",
"전라남도","2006. 08 월","21602","24340","-2738","8619","4225","4225","8758","11496",
"전라남도","2006. 09 월","19551","21592","-2041","8097","4006","4006","7448","9489",
"전라남도","2006. 10 월","19187","20810","-1623","7783","3786","3786","7618","9241",
"전라남도","2006. 11 월","22972","25021","-2049","9849","4621","4621","8502","10551",
"전라남도","2006. 12 월","25817","28954","-3137","10512","5078","5078","10227","13364",
"전라남도","2007. 01 월","28139","30553","-2414","11209","5813","5813","11117","13531",
"전라남도","2007. 02 월","29563","32613","-3050","11650","6467","6467","11446","14496",
"전라남도","2007. 03 월","29202","30784","-1582","11632","6454","6454","11116","12698",
"전라남도","2007. 04 월","22907","23776","-869","9274","4342","4342","9291","10160",
"전라남도","2007. 05 월","20722","22015","-1293","8218","3959","3959","8545","9838",
"전라남도","2007. 06 월","19183","19741","-558","7525","3603","3603","8055","8613",
"전라남도","2007. 07 월","19321","19914","-593","7742","3509","3509","8070","8663",
"전라남도","2007. 08 월","21887","22987","-1100","8376","4188","4188","9323","10423",
"전라남도","2007. 09 월","18224","18902","-678","7683","3444","3444","7097","7775",
"전라남도","2007. 10 월","27055","28094","-1039","10946","5952","5952","10157","11196",
"전라남도","2007. 11 월","25008","25789","-781","10343","5414","5414","9251","10032",
"전라남도","2007. 12 월","25968","28584","-2616","10721","5347","5347","9900","12516",
"전라남도","2008. 01 월","28305","30289","-1984","11842","6039","6039","10424","12408",
"전라남도","2008. 02 월","32122","34828","-2706","12425","8012","8012","11685","14391",
"전라남도","2008. 03 월","29632","30114","-482","11224","7061","7061","11347","11829",
"전라남도","2008. 04 월","22647","23359","-712","8852","4667","4667","9128","9840",
"전라남도","2008. 05 월","19951","20733","-782","7843","4007","4007","8101","8883",
"전라남도","2008. 06 월","19230","19758","-528","7939","3725","3725","7566","8094",
"전라남도","2008. 07 월","19812","20944","-1132","8525","3805","3805","7482","8614",
"전라남도","2008. 08 월","20223","21415","-1192","8623","3814","3814","7786","8978",
"전라남도","2008. 09 월","20230","21297","-1067","8486","4029","4029","7715","8782",
"전라남도","2008. 10 월","21129","21974","-845","9313","3861","3861","7955","8800",
"전라남도","2008. 11 월","18834","19728","-894","8456","3610","3610","6768","7662",
"전라남도","2008. 12 월","25791","26785","-994","11355","5131","5131","9305","10299",
"전라남도","2009. 01 월","23177","23881","-704","8768","5710","5710","8699","9403",
"전라남도","2009. 02 월","30669","32587","-1918","11466","7448","7448","11755","13673",
"전라남도","2009. 03 월","30666","30746","-80","11950","6992","6992","11724","11804",
"전라남도","2009. 04 월","21871","22276","-405","8914","4598","4598","8359","8764",
"전라남도","2009. 05 월","20348","21211","-863","8040","4151","4151","8157","9020",
"전라남도","2009. 06 월","21672","21766","-94","8524","4301","4301","8847","8941",
"전라남도","2009. 07 월","20888","21261","-373","8522","4150","4150","8216","8589",
"전라남도","2009. 08 월","21342","22444","-1102","7998","4870","4870","8474","9576",
"전라남도","2009. 09 월","19794","21012","-1218","7954","4284","4284","7556","8774",
"전라남도","2009. 10 월","21436","21435","1","8491","4389","4389","8556","8555",
"전라남도","2009. 11 월","21325","21727","-402","9265","4369","4369","7691","8093",
"전라남도","2009. 12 월","27863","28130","-267","11971","5794","5794","10098","10365",
"전라남도","2010. 01 월","23218","24721","-1503","9208","5318","5318","8692","10195",
"전라남도","2010. 02 월","27316","29216","-1900","10645","6177","6177","10494","12394",
"전라남도","2010. 03 월","32551","32157","394","12576","7238","7238","12737","12343",
"전라남도","2010. 04 월","22295","22115","180","8710","4729","4729","8856","8676",
"전라남도","2010. 05 월","18921","19167","-246","7399","3783","3783","7739","7985",
"전라남도","2010. 06 월","19644","21336","-1692","7981","4184","4184","7479","9171",
"전라남도","2010. 07 월","19938","21165","-1227","9234","3660","3660","7044","8271",
"전라남도","2010. 08 월","20046","22018","-1972","8346","3860","3860","7840","9812",
"전라남도","2010. 09 월","17926","18610","-684","7557","3566","3566","6803","7487",
"전라남도","2010. 10 월","19133","20243","-1110","8149","3832","3832","7152","8262",
"전라남도","2010. 11 월","19932","20439","-507","8574","3777","3777","7581","8088",
"전라남도","2010. 12 월","24680","24474","206","9863","4977","4977","9840","9634",
"전라남도","2011. 01 월","22621","24429","-1808","9960","4793","4793","7868","9676",
"전라남도","2011. 02 월","26958","29871","-2913","11003","6317","6317","9638","12551",
"전라남도","2011. 03 월","28545","28657","-112","11158","6358","6358","11029","11141",
"전라남도","2011. 04 월","20160","20563","-403","8332","4061","4061","7767","8170",
"전라남도","2011. 05 월","18950","19197","-247","7641","3643","3643","7666","7913",
"전라남도","2011. 06 월","20640","20094","546","7959","4248","4248","8433","7887",
"전라남도","2011. 07 월","17538","18620","-1082","7204","3575","3575","6759","7841",
"전라남도","2011. 08 월","20670","22081","-1411","7846","4565","4565","8259","9670",
"전라남도","2011. 09 월","19360","19244","116","7163","4461","4461","7736","7620",
"전라남도","2011. 10 월","19985","19772","213","7193","4910","4910","7882","7669",
"전라남도","2011. 11 월","20040","19564","476","7747","4331","4331","7962","7486",
"전라남도","2011. 12 월","25772","24369","1403","9522","5563","5563","10687","9284",
"전라남도","2012. 01 월","20977","22736","-1759","7586","5176","5176","8215","9974",
"전라남도","2012. 02 월","27996","29883","-1887","9879","6947","6947","11170","13057",
"전라남도","2012. 03 월","25219","25086","133","9388","5832","5832","9999","9866",
"전라남도","2012. 04 월","18717","18848","-131","7311","3818","3818","7588","7719",
"전라남도","2012. 05 월","18489","18365","124","7226","3652","3652","7611","7487",
"전라남도","2012. 06 월","16674","16479","195","6135","3519","3519","7020","6825",
"전라남도","2012. 07 월","16381","16874","-493","6441","3286","3286","6654","7147",
"전라남도","2012. 08 월","16653","17664","-1011","6364","3233","3233","7056","8067",
"전라남도","2012. 09 월","15096","15562","-466","6075","3142","3142","5879","6345",
"전라남도","2012. 10 월","18624","18861","-237","7395","3517","3517","7712","7949",
"전라남도","2012. 11 월","21272","21502","-230","9605","4112","4112","7555","7785",
"전라남도","2012. 12 월","22928","22220","708","9234","4550","4550","9144","8436",
"전라남도","2013. 01 월","22876","24481","-1605","8680","5791","5791","8405","10010",
"전라남도","2013. 02 월","25181","26459","-1278","9326","6064","6064","9791","11069",
"전라남도","2013. 03 월","24427","24395","32","9570","5515","5515","9342","9310",
"전라남도","2013. 04 월","19558","19762","-204","7837","4247","4247","7474","7678",
"전라남도","2013. 05 월","18859","18990","-131","7575","4336","4336","6948","7079",
"전라남도","2013. 06 월","17279","17032","247","6932","3556","3556","6791","6544",
"전라남도","2013. 07 월","19067","19609","-542","8033","4313","4313","6721","7263",
"전라남도","2013. 08 월","17233","17894","-661","6835","3611","3611","6787","7448",
"전라남도","2013. 09 월","14945","15117","-172","5744","3220","3220","5981","6153",
"전라남도","2013. 10 월","19205","19000","205","7647","3928","3928","7630","7425",
"전라남도","2013. 11 월","20360","19395","965","8440","4232","4232","7688","6723",
"전라남도","2013. 12 월","25339","24501","838","11066","4968","4968","9305","8467",
"전라남도","2014. 01 월","21057","21766","-709","8504","4701","4701","7852","8561",
"전라남도","2014. 02 월","28378","29478","-1100","11200","6879","6879","10299","11399",
"전라남도","2014. 03 월","28663","27877","786","11856","6356","6356","10451","9665",
"전라남도","2014. 04 월","23491","21927","1564","9073","4795","4795","9623","8059",
"전라남도","2014. 05 월","19210","20055","-845","8517","3516","3516","7177","8022",
"전라남도","2014. 06 월","19715","20937","-1222","9114","3793","3793","6808","8030",
"전라남도","2014. 07 월","19488","20528","-1040","8664","3997","3997","6827","7867",
"전라남도","2014. 08 월","19701","20738","-1037","8538","4475","4475","6688","7725",
"전라남도","2014. 09 월","17871","18676","-805","7332","3800","3800","6739","7544",
"전라남도","2014. 10 월","19026","18930","96","7856","3555","3555","7615","7519",
"전라남도","2014. 11 월","18248","17601","647","7632","3425","3425","7191","6544",
"전라남도","2014. 12 월","25430","22361","3069","9000","4913","4913","11517","8448",
"전라남도","2015. 01 월","21817","23283","-1466","7610","5348","5348","8859","10325",
"전라남도","2015. 02 월","21225","22226","-1001","7467","4941","4941","8817","9818",
"전라남도","2015. 03 월","25307","25997","-690","9442","5625","5625","10240","10930",
"전라남도","2015. 04 월","19356","19303","53","7314","3826","3826","8216","8163",
"전라남도","2015. 05 월","16484","16350","134","6515","3049","3049","6920","6786",
"전라남도","2015. 06 월","19390","19065","325","8308","3604","3604","7478","7153",
"전라남도","2015. 07 월","20058","19680","378","8651","4013","4013","7394","7016",
"전라남도","2015. 08 월","20383","19830","553","8550","3875","3875","7958","7405",
"전라남도","2015. 09 월","17879","17168","711","6990","3829","3829","7060","6349",
"전라남도","2015. 10 월","20815","19522","1293","7777","4153","4153","8885","7592",
"전라남도","2015. 11 월","19913","20020","-107","7718","4169","4169","8026","8133",
"전라남도","2015. 12 월","27477","23724","3753","8700","6229","6229","12548","8795",
"전라남도","2016. 01 월","19642","21590","-1948","7348","4664","4664","7630","9578",
"전라남도","2016. 02 월","24258","25284","-1026","8433","5966","5966","9859","10885",
"전라남도","2016. 03 월","24802","25068","-266","9171","5809","5809","9822","10088",
"전라남도","2016. 04 월","17935","18134","-199","7233","3655","3655","7047","7246",
"전라남도","2016. 05 월","18097","18469","-372","7655","3605","3605","6837","7209",
"전라남도","2016. 06 월","17659","17721","-62","6857","3779","3779","7023","7085",
"전라남도","2016. 07 월","16610","17153","-543","6856","3444","3444","6310","6853",
"전라남도","2016. 08 월","19007","19636","-629","7581","3880","3880","7546","8175",
"전라남도","2016. 09 월","15793","16490","-697","6238","3354","3354","6201","6898",
"전라남도","2016. 10 월","16900","16814","86","6636","3271","3271","6993","6907",
"전라남도","2016. 11 월","18921","18445","476","7226","4070","4070","7625","7149",
"전라남도","2016. 12 월","24508","22533","1975","7915","6312","6312","10281","8306",
"전라남도","2017. 01 월","19979","21243","-1264","6996","5224","5224","7759","9023",
"전라남도","2017. 02 월","24414","25694","-1280","8181","6014","6014","10219","11499",
"전라남도","2017. 03 월","22288","23082","-794","7741","5332","5332","9215","10009",
"전라남도","2017. 04 월","17470","17065","405","6506","3637","3637","7327","6922",
"전라남도","2017. 05 월","17433","17614","-181","6708","3648","3648","7077","7258",
"전라남도","2017. 06 월","16008","16439","-431","6434","3266","3266","6308","6739",
"전라남도","2017. 07 월","16888","17077","-189","7320","3262","3262","6306","6495",
"전라남도","2017. 08 월","17648","18938","-1290","7044","3673","3673","6931","8221",
"전라남도","2017. 09 월","16496","16892","-396","6663","3529","3529","6304","6700",
"전라남도","2017. 10 월","15183","15405","-222","6318","3167","3167","5698","5920",
"전라남도","2017. 11 월","18721","18570","151","7450","4246","4246","7025","6874",
"전라남도","2017. 12 월","24976","22532","2444","8198","6615","6615","10163","7719",
"전라남도","2018. 01 월","22457","24787","-2330","8218","5924","5924","8315","10645",
"전라남도","2018. 02 월","21302","22799","-1497","7556","5292","5292","8454","9951",
"전라남도","2018. 03 월","22567","23022","-455","8161","5367","5367","9039","9494",
"전라남도","2018. 04 월","17929","17630","299","6444","3891","3891","7594","7295",
"전라남도","2018. 05 월","17321","17621","-300","6727","3624","3624","6970","7270",
"전라남도","2018. 06 월","15526","16939","-1413","6461","3133","3133","5932","7345",
"전라남도","2018. 07 월","16616","17929","-1313","6608","3522","3522","6486","7799",
"전라남도","2018. 08 월","18159","19723","-1564","7244","4111","4111","6804","8368",
"전라남도","2018. 09 월","13200","14539","-1339","5229","3057","3057","4914","6253",
"전라남도","2018. 10 월","17881","18626","-745","7266","3642","3642","6973","7718",
"전라남도","2018. 11 월","18899","18218","681","6905","4217","4217","7777","7096",
"전라남도","2018. 12 월","22527","20581","1946","6587","5787","5787","10153","8207",
"전라남도","2019. 01 월","21716","25181","-3465","7488","6021","6021","8207","11672",
"전라남도","2019. 02 월","21376","23935","-2559","7238","5456","5456","8682","11241",
"전라남도","2019. 03 월","19907","21218","-1311","7417","4661","4661","7829","9140",
"전라남도","2019. 04 월","18190","18861","-671","7776","3526","3526","6888","7559",
"전라남도","2019. 05 월","17371","18382","-1011","7633","3448","3448","6290","7301",
"전라남도","2019. 06 월","15099","15881","-782","6536","3118","3118","5445","6227",
"전라남도","2019. 07 월","16258","17573","-1315","6512","3586","3586","6160","7475",
"전라남도","2019. 08 월","16938","18303","-1365","6747","4030","4030","6161","7526",
"전라남도","2019. 09 월","15782","16594","-812","6335","3432","3432","6015","6827",
"전라남도","2019. 10 월","16888","17262","-374","7039","3450","3450","6399","6773",
"전라남도","2019. 11 월","18313","17208","1105","6350","4328","4328","7635","6530",
"경상북도","2006. 01 월","36042","35206","836","15941","6058","6058","14043","13207",
"경상북도","2006. 02 월","45193","46826","-1633","19739","8264","8264","17190","18823",
"경상북도","2006. 03 월","43296","42079","1217","18831","7729","7729","16736","15519",
"경상북도","2006. 04 월","34056","32470","1586","15092","5804","5804","13160","11574",
"경상북도","2006. 05 월","31042","30355","687","13526","5353","5353","12163","11476",
"경상북도","2006. 06 월","28808","30468","-1660","13044","5091","5091","10673","12333",
"경상북도","2006. 07 월","23313","24521","-1208","10147","4223","4223","8943","10151",
"경상북도","2006. 08 월","27943","29743","-1800","11678","5087","5087","11178","12978",
"경상북도","2006. 09 월","26364","27068","-704","11539","4650","4650","10175","10879",
"경상북도","2006. 10 월","27108","27427","-319","11652","4441","4441","11015","11334",
"경상북도","2006. 11 월","30713","31057","-344","13589","5227","5227","11897","12241",
"경상북도","2006. 12 월","37608","37585","23","14923","6937","6937","15748","15725",
"경상북도","2007. 01 월","37171","40654","-3483","16425","7019","7019","13727","17210",
"경상북도","2007. 02 월","39337","42673","-3336","17297","7891","7891","14149","17485",
"경상북도","2007. 03 월","37701","38916","-1215","16953","6919","6919","13829","15044",
"경상북도","2007. 04 월","30459","30481","-22","12863","5503","5503","12093","12115",
"경상북도","2007. 05 월","28154","29229","-1075","12216","4982","4982","10956","12031",
"경상북도","2007. 06 월","26006","26629","-623","11942","4445","4445","9619","10242",
"경상북도","2007. 07 월","26436","27855","-1419","12448","4454","4454","9534","10953",
"경상북도","2007. 08 월","27990","29495","-1505","11840","4929","4929","11221","12726",
"경상북도","2007. 09 월","23750","23911","-161","10589","4037","4037","9124","9285",
"경상북도","2007. 10 월","36562","36018","544","16278","6416","6416","13868","13324",
"경상북도","2007. 11 월","33423","34148","-725","16631","5190","5190","11602","12327",
"경상북도","2007. 12 월","33936","35527","-1591","16141","5397","5397","12398","13989",
"경상북도","2008. 01 월","35177","37528","-2351","16542","6074","6074","12561","14912",
"경상북도","2008. 02 월","38871","42700","-3829","17373","7550","7550","13948","17777",
"경상북도","2008. 03 월","38670","37446","1224","15588","7591","7591","15491","14267",
"경상북도","2008. 04 월","30437","32160","-1723","13778","5496","5496","11163","12886",
"경상북도","2008. 05 월","26775","27999","-1224","11902","4770","4770","10103","11327",
"경상북도","2008. 06 월","26516","27407","-891","12590","4455","4455","9471","10362",
"경상북도","2008. 07 월","26517","27568","-1051","12181","4578","4578","9758","10809",
"경상북도","2008. 08 월","27295","28543","-1248","12616","4640","4640","10039","11287",
"경상북도","2008. 09 월","26294","27094","-800","12171","4498","4498","9625","10425",
"경상북도","2008. 10 월","27819","28313","-494","13169","4411","4411","10239","10733",
"경상북도","2008. 11 월","25953","26749","-796","12176","4596","4596","9181","9977",
"경상북도","2008. 12 월","32973","33890","-917","15054","5534","5534","12385","13302",
"경상북도","2009. 01 월","27708","29185","-1477","11964","5066","5066","10678","12155",
"경상북도","2009. 02 월","39474","42753","-3279","17537","7403","7403","14534","17813",
"경상북도","2009. 03 월","38336","38723","-387","17013","6862","6862","14461","14848",
"경상북도","2009. 04 월","30832","30717","115","14705","5073","5073","11054","10939",
"경상북도","2009. 05 월","30280","29555","725","13288","5191","5191","11801","11076",
"경상북도","2009. 06 월","28276","29344","-1068","13068","4564","4564","10644","11712",
"경상북도","2009. 07 월","28241","29702","-1461","13131","4630","4630","10480","11941",
"경상북도","2009. 08 월","28398","29491","-1093","12635","4579","4579","11184","12277",
"경상북도","2009. 09 월","26691","27400","-709","12104","4462","4462","10125","10834",
"경상북도","2009. 10 월","26854","27622","-768","12310","4337","4337","10207","10975",
"경상북도","2009. 11 월","27755","27711","44","13345","4257","4257","10153","10109",
"경상북도","2009. 12 월","34399","33348","1051","14675","5817","5817","13907","12856",
"경상북도","2010. 01 월","28511","31032","-2521","12494","5149","5149","10868","13389",
"경상북도","2010. 02 월","35166","37876","-2710","15288","6546","6546","13332","16042",
"경상북도","2010. 03 월","40369","40131","238","17379","7118","7118","15872","15634",
"경상북도","2010. 04 월","31001","29913","1088","13706","5012","5012","12283","11195",
"경상북도","2010. 05 월","26872","26560","312","11889","4336","4336","10647","10335",
"경상북도","2010. 06 월","27191","28441","-1250","12717","4567","4567","9907","11157",
"경상북도","2010. 07 월","24319","24588","-269","10743","3952","3952","9624","9893",
"경상북도","2010. 08 월","27342","27908","-566","11953","4392","4392","10997","11563",
"경상북도","2010. 09 월","23448","23447","1","10533","3699","3699","9216","9215",
"경상북도","2010. 10 월","26651","26676","-25","12387","4152","4152","10112","10137",
"경상북도","2010. 11 월","30058","28971","1087","14303","4661","4661","11094","10007",
"경상북도","2010. 12 월","33647","32584","1063","15416","5250","5250","12981","11918",
"경상북도","2011. 01 월","29095","30881","-1786","13260","4912","4912","10923","12709",
"경상북도","2011. 02 월","34190","35980","-1790","14207","6265","6265","13718","15508",
"경상북도","2011. 03 월","36782","36718","64","16371","6225","6225","14186","14122",
"경상북도","2011. 04 월","29430","28858","572","13839","4429","4429","11162","10590",
"경상북도","2011. 05 월","27161","26863","298","12397","4291","4291","10473","10175",
"경상북도","2011. 06 월","27122","26565","557","12480","4159","4159","10483","9926",
"경상북도","2011. 07 월","27656","26800","856","12977","4475","4475","10204","9348",
"경상북도","2011. 08 월","30839","30456","383","13899","5170","5170","11770","11387",
"경상북도","2011. 09 월","27009","25884","1125","11552","4676","4676","10781","9656",
"경상북도","2011. 10 월","28581","27480","1101","12954","4778","4778","10849","9748",
"경상북도","2011. 11 월","28890","27693","1197","13188","4645","4645","11057","9860",
"경상북도","2011. 12 월","36756","34517","2239","16319","6066","6066","14371","12132",
"경상북도","2012. 01 월","28984","31408","-2424","12717","5368","5368","10899","13323",
"경상북도","2012. 02 월","38001","40439","-2438","15954","6967","6967","15080","17518",
"경상북도","2012. 03 월","33899","33993","-94","14750","5800","5800","13349","13443",
"경상북도","2012. 04 월","27725","27976","-251","12726","4599","4599","10400","10651",
"경상북도","2012. 05 월","27424","27790","-366","12697","4408","4408","10319","10685",
"경상북도","2012. 06 월","23603","23580","23","10521","3916","3916","9166","9143",
"경상북도","2012. 07 월","22902","23213","-311","10142","3637","3637","9123","9434",
"경상북도","2012. 08 월","23790","24600","-810","9808","3972","3972","10010","10820",
"경상북도","2012. 09 월","20654","20843","-189","9027","3423","3423","8204","8393",
"경상북도","2012. 10 월","27234","26747","487","12024","4452","4452","10758","10271",
"경상북도","2012. 11 월","30395","29344","1051","14136","4625","4625","11634","10583",
"경상북도","2012. 12 월","30751","30289","462","13642","4937","4937","12172","11710",
