○ 유형별 매매가격 대비 전세가격 비율 [%],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주택유형,지역,항목,단위,2012. 01 월,2012. 02 월,2012. 03 월,2012. 04 월,2012. 05 월,2012. 06 월,2012. 07 월,2012. 08 월,2012. 09 월,2012. 10 월,2012. 11 월,2012. 12 월,2013. 01 월,2013. 02 월,2013. 03 월,2013. 04 월,2013. 05 월,2013. 06 월,2013. 07 월,2013. 08 월,2013. 09 월,2013. 10 월,2013. 11 월,2013. 12 월,2014. 01 월,2014. 02 월,2014. 03 월,2014. 04 월,2014. 05 월,2014. 06 월,2014. 07 월,2014. 08 월,2014. 09 월,2014. 10 월,2014. 11 월,2014. 12 월,2015. 01 월,2015. 02 월,2015. 03 월,2015. 04 월,2015. 05 월,2015. 06 월,2015. 07 월,2015. 08 월,2015. 09 월,2015. 10 월,2015. 11 월,2015. 12 월,2016. 01 월,2016. 02 월,2016. 03 월,2016. 04 월,2016. 05 월,2016. 06 월,2016. 07 월,2016. 08 월,2016. 09 월,2016. 10 월,2016. 11 월,2016. 12 월,2017. 01 월,2017. 02 월,2017. 03 월,2017. 04 월,2017. 05 월,2017. 06 월,2017. 07 월,2017. 08 월,2017. 09 월,2017. 10 월,2017. 11 월,2017. 12 월,2018. 01 월,2018. 02 월,2018. 03 월,2018. 04 월,2018. 05 월,2018. 06 월,2018. 07 월,2018. 08 월,2018. 09 월,2018. 10 월,2018. 11 월,2018. 12 월,2019. 01 월,2019. 02 월,2019. 03 월,2019. 04 월,2019. 05 월,2019. 06 월,2019. 07 월,2019. 08 월,2019. 09 월,2019. 10 월,2019. 11 월,2019. 12 월
아파트,중부산권,매매가격 대비 전세가격,,68.95397872,69.01885813,69.2190371,69.50512639,69.65380823,69.73826199,69.83679716,69.81654047,70.17423167,70.34769099,70.47421748,69.89164639,70.07279695,70.21931673,70.40688453,70.54337783,70.5603976,70.59477805,70.65193305,70.70103292,70.88052163,71.00103587,71.12296802,71.15915234,71.23026818,71.32315361,71.47377029,71.56027588,71.6039727,71.66778268,71.63881431,71.70701515,71.64817829,71.66271222,71.67818171,71.63319658,71.70417193,71.65928978,71.67460112,71.62576617,71.54955576,71.42287134,70.84547247,70.78174525,70.66185847,70.65560672,70.54049004,70.74659852,70.95874877,71.11310544,71.18097965,71.32183974,71.44684478,71.60317397,71.6261252,71.61245737,71.53222446,71.40845288,71.34929117,71.34059994,71.29955283,71.26693307,71.20905253,71.14050199,71.01426269,70.86774922,70.67908308,70.52815236,70.51288992,70.49466526,70.49389583,70.71775055,70.66836714,70.68792058,70.72655273,70.80648694,70.76497362,70.89903479,70.88738073,70.89405011,70.93605091,70.9457859,71.01270792,71.11008365,71.09609916,71.10628974,71.15681162,71.21840581,71.26467061,71.32356982,71.3477094,71.42742694,71.4857794,71.58879749,71.57869965,71.50889471
아파트,중,매매가격 대비 전세가격,,69.4255112,69.4255112,69.61781889,69.80769231,69.80769231,69.80769231,70.15625,70.19171099,71.65287628,72.40740741,72.40740741,70.59007784,70.62491171,70.81707116,70.86630468,71.06570956,71.15919536,71.20831734,71.21680054,70.96309507,70.97420352,70.98931765,70.91343522,70.93196057,71.05616793,71.11924363,71.32556601,71.47767339,71.44555362,71.52910239,71.70578253,71.7724007,71.78880792,71.78207709,71.81184974,71.95421959,71.99675511,72.09145739,72.15562294,72.25930338,72.23571359,72.30067331,71.80183393,71.82563088,71.90557813,71.91846875,71.86416958,71.95473576,72.19609362,72.44249379,72.47216925,72.59074589,72.66717856,72.9189705,72.98244792,73.04788836,72.83923013,72.78349607,72.6390696,72.51982784,72.43846124,72.36792722,72.38438779,72.41487542,72.39384974,72.44333299,72.33346296,72.20674766,72.15928566,72.14180095,72.13774094,68.02337603,68.05785851,68.08969021,68.01295486,67.9825712,67.96698724,68.0425994,68.1208455,68.20475658,68.24009533,68.26133449,68.32045716,68.36329786,67.14197819,67.22932749,67.29711999,67.34580779,67.31454164,67.38854072,67.369246,67.38279289,67.66658817,67.7816489,67.77569979,67.77760137
아파트,서,매매가격 대비 전세가격,,72,72,72,72.14143579,72.34216058,72.34216058,72.53384913,72.66358414,72.66358414,72.66358414,72.66358414,73.0980361,73.11901746,73.19382591,73.22064276,73.35292619,73.36807476,73.42259412,73.47050626,73.54501915,73.65143668,73.54549049,73.59341437,73.63734407,73.59593334,73.65265737,73.6731508,73.66980478,73.70549187,73.69773404,73.58473865,73.48580005,73.68526501,73.70561074,73.70623386,73.69493119,73.71613277,73.71624753,73.73066169,73.7904066,73.83902972,73.94339849,67.98800288,68.03157633,68.04812813,68.17487011,68.28607775,68.16621324,68.47529793,68.54366873,68.55814545,68.5793535,68.57326161,68.58505777,68.43678399,68.31418427,68.16021549,68.22032068,68.22679605,68.29367658,68.31762667,68.31831091,68.35814397,68.32273233,68.29573658,68.30834633,68.29157792,68.21172517,68.20521792,68.2058414,68.20903632,70.68782804,70.70158839,70.69836049,70.70655953,70.65980569,70.65341287,70.71952577,70.77762525,70.83663324,70.85816362,70.85678882,71.01742631,71.0289191,71.55901054,71.59027561,71.58447155,71.64006095,71.7433289,71.85746082,72.11196573,72.27017607,72.25346059,72.30842874,72.34418835,72.60684237
아파트,동,매매가격 대비 전세가격,,69.30926217,69.30926217,69.30926217,69.3877551,69.3877551,69.2393321,69.2393321,69.21768707,69.21768707,69.59953793,69.68826907,67.89046465,67.8950036,68.0481744,68.2205329,68.52231713,68.54582378,68.60901341,68.69872483,68.66916727,68.66950573,68.75181339,68.88591423,68.94479318,67.66966185,67.66906773,67.64992518,67.60900454,67.74153599,67.76045359,67.69283366,67.75387463,67.58739682,67.59843272,67.58070326,67.65701704,67.74301645,67.73890755,67.68531467,67.75949181,67.65498505,67.62934,69.52823066,69.60349846,69.59883498,69.55835968,69.52675641,69.52909984,69.58852373,69.69492152,69.70507865,69.61702162,69.63277685,69.65959012,69.61609603,69.56349019,69.57395882,69.61891712,69.67798986,69.72606594,69.72816652,69.7407577,69.77314101,69.76028964,69.81521164,69.90655086,69.78296583,69.69826427,69.68712887,69.71366402,69.71366402,67.33932428,67.32961628,67.31391455,67.34924797,67.37385082,67.48488961,67.52846554,67.62755793,67.61749075,67.73033332,67.84836474,68.14799256,68.34110476,67.72353972,67.70357816,67.72396141,67.67800985,67.73295906,67.66840574,67.71109986,67.62572116,67.6151008,67.54903408,67.51200065,67.57365257
아파트,영도,매매가격 대비 전세가격,,63.96721311,64.65517241,64.91830814,65.16683519,65.3633416,65.3633416,65.38073492,65.53448908,65.71641387,65.78566046,65.85877362,66.80460205,66.8707994,66.98422649,67.07517566,67.26098471,67.4013036,67.5076384,67.79024837,67.91317508,67.99646536,67.9796211,68.07456134,68.09210512,68.11308368,68.24185241,68.30913364,68.52376946,68.55381445,68.55544541,68.55208101,68.4257601,68.40517495,68.47244047,68.59072603,68.59244058,68.75281362,68.83582861,68.91234825,68.93689237,69.21780257,69.16674279,68.98828884,68.99612957,69.01831305,68.89629072,68.89704535,68.93112237,68.91720652,68.99527414,69.09313188,69.21230377,69.34244834,69.35060221,69.31385401,69.28320171,69.28111584,69.22755929,69.24205183,69.19210838,69.12356607,69.08390275,69.02626254,69.08122978,69.38413808,69.46957684,69.35261007,69.25105657,69.27866777,69.28998471,69.36859894,70.89566915,70.94866437,71.15427652,71.32510168,71.37843684,71.37579979,71.57267938,71.61478874,71.65241875,71.69158486,71.73418305,72.01786003,72.13781871,73.4455835,73.56877748,73.61473085,73.60849494,73.65077528,73.7308739,73.81871226,73.95070603,74.03120578,74.37817768,74.55676021,74.81613992
아파트,부산진,매매가격 대비 전세가격,,70.80128205,70.83333333,70.90053763,71.42857143,71.79487179,72.04861111,72.29532164,72.17059067,72.94481982,73.12382739,73.37729918,72.8759714,73.19203883,73.44717017,73.76430278,73.93277021,73.92607651,73.9537686,73.90637533,74.00333992,74.32661233,74.43417634,74.74111812,74.91234107,75.249978,75.38976679,75.59404348,75.62295698,75.60361696,75.58572351,75.45423638,75.59361186,75.51567031,75.65790273,75.9070945,75.87100355,75.98765703,75.92524375,75.94972779,75.80417986,75.74781259,75.56377808,75.53127025,75.50349931,75.36703109,75.46692086,75.45180655,75.84894709,76.2527625,76.52957072,76.61803155,76.98997872,77.33997018,77.74647523,77.79451247,77.87103054,77.79825037,77.71893552,77.63099078,77.6312642,77.62723625,77.630754,77.60138027,77.55874633,77.38906247,77.15009175,76.88852831,76.72007074,76.69503437,76.6293073,76.61525328,73.62583319,73.59311547,73.70113855,73.80509095,74.04846043,73.92834117,74.00343161,74.03912355,74.08752181,74.14228302,74.13596261,74.21247709,74.31994637,75.13232786,75.14816008,75.18920622,75.28188431,75.33084051,75.3936289,75.39166944,75.64014836,75.72028017,75.88263834,75.99131538,76.01073285
아파트,남,매매가격 대비 전세가격,,70,70,70,70.21874253,70.21874253,70.2247191,70.2247191,70.2247191,70.4064772,70.43904518,70.67547358,70.03951388,70.23561499,70.36523392,70.48197551,70.56013246,70.50268238,70.46525596,70.56410491,70.55938939,70.90204995,71.10637358,71.14125718,70.9612937,71.08252198,71.09136783,71.35114544,71.47664299,71.60451697,71.93027352,71.97741489,72.16816648,71.99964249,71.68770381,71.44909642,71.30883426,71.38035289,71.30960807,71.27884384,71.07260583,70.94587011,70.70013131,71.39539193,71.12449297,70.76602118,70.47184875,70.16746346,70.49653312,70.52327093,70.45340671,70.43656361,70.41675448,70.35800437,70.39199179,70.4206719,70.42969131,70.47305113,70.31126608,70.30295736,70.33314943,70.24814191,70.16012685,70.13837787,70.09933996,70.03042272,69.915191,69.87333377,69.84188414,69.81469585,69.79870453,69.78838681,72.33069817,72.29748579,72.18546275,72.10637914,72.14418552,72.11825095,72.00495839,71.88088429,71.76963772,71.78774709,71.7379372,71.68240613,71.73207919,71.45664491,71.51391471,71.60379751,71.72074009,71.7535084,71.78393095,71.79078409,71.74262224,71.72655538,71.70597087,71.50829233,71.5034068
아파트,연제,매매가격 대비 전세가격,,70,70,70.3083322,70.38216561,70.44274909,70.51064754,70.5450045,70.5450045,70.77615656,70.80327942,70.80327942,70.87701154,70.96346882,71.00212859,71.09121044,71.14411966,71.12906508,71.14810478,71.23251888,71.32099925,71.39517571,71.58596493,71.5948962,71.68805291,71.63624059,71.66440513,71.72376641,71.8274006,71.87610337,71.81241529,71.8037517,71.7063533,71.75355308,71.7743385,71.69110056,71.62677922,71.5271843,71.49359202,71.54562846,71.53912977,71.43085039,71.33782085,69.23291013,69.1958684,69.17008132,69.35330024,69.30237214,69.36684646,69.52421203,69.637589,69.78263633,69.86943218,69.94261372,69.99364567,70.05910667,70.06982041,70.15591988,70.00335706,69.9712965,69.95634557,69.90076523,69.86225958,69.60620292,69.32032447,68.91679201,68.66235938,68.39237546,68.14494153,68.15536673,68.19792501,68.2089465,70.75435907,70.6201599,70.64873472,70.67806457,70.68333365,70.67411458,70.54093422,70.52130872,70.61504326,70.69115627,70.76794298,70.8339033,70.91986653,69.79868936,69.71493222,69.74099518,69.76032424,69.7860216,69.8562671,69.87853389,69.92954736,70.04092346,70.13880086,70.12881223,69.88045993
아파트,수영,매매가격 대비 전세가격,,63.06818182,63.06818182,63.89365352,64.12675375,64.12675375,64.11235075,64.11235075,64.11235075,64.11235075,64.71032243,64.60578305,61.9514745,62.09197064,62.17656766,62.43684388,62.62293256,62.78327313,62.91774991,62.98981007,62.96733808,62.79688582,62.90907945,62.93537147,62.93962994,62.83766919,63.06488377,63.14905681,63.26890212,63.31616911,63.3710345,63.43862005,63.51942153,63.45575771,63.68003255,63.62899393,63.65335203,63.69387991,63.59761116,63.59895199,63.87951396,63.61636928,63.6112044,62.81636981,62.85441181,62.87289789,62.89232681,62.59603474,62.59144339,62.85595874,63.22003502,63.30918315,63.34744614,63.38110783,63.42656676,63.43490105,63.18093216,63.01110439,62.72198603,62.53044676,62.44273613,62.39054981,62.35524492,62.35172896,62.33653412,62.22639539,62.10572277,61.82425459,61.56881802,61.53943866,61.51828657,61.50306785,62.20939092,62.08935262,61.99961546,62.03136107,61.97951441,61.97899448,63.01369277,62.98059258,62.92383263,62.92412422,62.93951737,62.95277429,63.12114691,62.14136695,62.10163298,62.17407194,62.20061385,62.27724129,62.35170329,62.33992343,62.23922298,62.29702395,62.36658292,62.23758424,61.6972751
아파트,동부산권,매매가격 대비 전세가격,,66.99641921,66.92961217,66.78576601,67.2062467,67.48701001,67.70537264,67.99298168,68.3913757,68.35227461,68.36406258,68.43248685,68.6946506,69.01743409,69.32512921,69.55911562,69.61912468,69.55833439,69.61737832,69.71712059,69.83243923,69.99970383,70.07636955,70.07567845,70.11947693,70.69847202,71.00877699,71.12242176,71.39595603,71.56113238,71.69711361,71.67796179,71.69118473,71.70962723,71.7155887,71.8146979,71.88619361,71.66029818,71.64682475,71.65635605,71.74783587,71.73459636,71.70201318,71.44847714,71.42916291,71.3981962,71.35363639,71.36538568,71.61892567,71.93222495,72.3903038,72.53653972,72.63541997,72.81488647,72.83879326,72.87429284,72.77417633,72.63923905,72.36406895,72.06156481,71.91787664,71.85685768,71.82703484,71.78678634,71.76058647,71.6201858,71.38479305,71.20891815,71.07351007,71.07949759,71.04964905,71.04110614,66.85710807,66.81643903,66.82605024,66.81082359,66.79298251,66.6249488,66.5729064,66.55350364,66.59387764,66.6211604,66.70699126,66.84550257,66.9254974,67.40211683,67.48439228,67.56425894,67.61962062,67.72191275,67.69480492,67.48529988,67.3733284,67.31271482,67.35803037,67.21578609,66.82797167
아파트,해운대,매매가격 대비 전세가격,,64.85294118,64.80908153,64.34624697,64.91108071,65.36560775,65.41958042,65.90583424,66.66666667,66.66666667,66.81798228,66.88998129,67.47269149,67.91364119,68.43371398,68.76100243,68.67193738,68.56964298,68.64311924,68.81918862,68.96092008,69.22723877,69.32698867,69.32554829,69.40759973,70.46237438,71.02281898,71.23212064,71.557228,71.89639806,72.14720339,72.11934259,72.16493616,72.20992477,72.23944014,72.48441402,72.61290169,72.68058721,72.65212249,72.62292327,72.85207842,72.89591784,72.89419445,72.5987216,72.58922563,72.50603083,72.46382426,72.52711574,72.93624337,73.41255003,74.137621,74.32743139,74.43497191,74.79610163,74.76250777,74.81371559,74.59767753,74.3550228,73.97990943,73.4402652,73.19628918,73.09088222,73.07983519,73.04921687,73.06491623,72.93783625,72.67461499,72.42491653,72.2610764,72.28662142,72.28627112,72.27945252,64.96609199,64.95491379,65.09538639,65.02563537,65.01033981,64.70426218,64.60685314,64.53496521,64.51543978,64.61761592,64.683987,64.85597179,64.85333255,65.11670577,65.27600823,65.28984376,65.40970066,65.45992053,65.46133298,65.39591204,65.1982264,65.15211715,65.28708394,64.99864989,64.28139012
아파트,금정,매매가격 대비 전세가격,,72,72,72.11111111,72.63814617,72.63814617,73.44658817,73.77470135,73.73303716,73.73303716,73.2578191,73.2578191,72.8643243,72.78277623,72.69849388,72.93270079,73.01471306,73.01374968,73.02471226,73.02340192,73.0838776,73.07067921,73.10157005,73.14077569,73.1636486,73.2492202,73.37004302,73.37086997,73.8708235,73.89323754,73.92136291,73.90929767,73.87556719,73.84815584,73.79714261,73.68932369,73.65547518,73.59493466,73.52415608,73.49874864,73.3737721,73.20805534,73.07344052,71.56630385,71.55772285,71.5053446,71.55205612,71.56537615,71.74793562,71.92915323,72.29082053,72.40323835,72.44301062,72.4087693,72.44477205,72.43004468,72.50235794,72.52984784,72.43502794,72.38861232,72.31252421,72.25500476,72.22284991,72.1932877,72.1769314,72.10212554,71.85156526,71.753904,71.578835,71.51299924,71.40520324,71.37414603,69.5752563,69.43732547,69.33452731,69.31519091,69.33161143,69.29250877,69.31489052,69.31814147,69.56960558,69.68348147,69.77029276,69.7758552,69.99650715,71.33294094,71.495414,71.68177324,71.8950332,72.06933459,72.07758995,71.79630853,71.77215598,71.74308246,71.58446005,71.4974303,71.34697004
아파트,동래,매매가격 대비 전세가격,,68.75,68.75,68.92840577,69.26767677,69.44444444,69.64037008,70.04585274,70.14084507,70.02166809,70.14084507,70.19590939,70.43216792,70.91052905,71.10567207,71.17767927,71.42432011,71.44008499,71.51718031,71.56714273,71.70465203,71.86686131,71.94838411,71.9364974,71.96116142,72.00191672,72.0595704,72.11283122,72.19992584,72.17792128,72.22226711,72.21918224,72.19399482,72.20487667,72.22376114,72.23035797,72.2707886,72.29984945,72.35092822,72.41479007,72.38578733,72.32681277,72.20158201,72.88655165,72.86843602,72.90079837,72.77092853,72.56006468,72.67769562,72.87971687,73.0175719,73.10406676,73.24484573,73.29772283,73.3945567,73.47517199,73.48227186,73.52269704,73.28487502,73.12724449,73.04287464,73.0065695,72.93752365,72.86711138,72.68445042,72.49971195,72.32617974,72.18917148,72.14147977,72.19541478,72.16819767,72.14719629,68.42307866,68.36886127,68.30105684,68.32084985,68.25371521,68.08882259,68.01109144,68.04697604,67.96773621,67.74323245,67.76041923,67.7876455,67.75908311,67.54001402,67.45040703,67.34064489,67.14478254,67.30307396,67.15540182,66.58096596,66.46878402,66.30607268,66.27389684,66.18002801,65.87699908
아파트,기장,매매가격 대비 전세가격,,62.5,61.89010488,62.11886305,61.59090909,61.79144385,61.66251384,60.15037594,60.29906857,60.17040466,60.14760148,60.41112957,61.7182453,61.78116654,62.02855965,62.18649045,62.52830879,62.35785768,62.38507966,62.40346695,62.41977571,62.41643012,62.44395779,62.39319646,62.31468876,62.74939501,62.74378435,62.71957194,62.73897004,62.74138581,62.70732088,62.67705204,62.71477542,62.69999954,62.65511085,62.62123273,62.67938097,63.27453697,63.28788959,63.40365364,63.51757297,63.60492726,63.78832818,64.72272763,64.65123753,64.7265807,64.69065574,64.90176197,64.93991003,65.05622386,65.25860252,65.40182492,65.48206794,65.54137758,65.62588567,65.5995478,65.47900592,65.39226666,65.14963098,65.06947539,65.07962533,65.1259764,65.09980841,65.06164439,65.137432,64.9336539,64.7125224,64.61833914,64.49027653,64.44868682,64.42085498,64.45837908,66.80603817,66.82377879,66.6782647,66.7937979,66.80457549,66.92109629,66.96401848,66.9962749,67.15272344,67.23876968,67.50769595,67.9091608,68.26148126,69.13999611,69.16388742,69.60896106,69.67237107,69.75247899,69.78673206,69.81228759,69.84807833,69.86632419,70.01927638,70.16948763,70.33872668
아파트,서부산권,매매가격 대비 전세가격,,69.74987707,69.71460866,70.28206638,70.76176774,70.94202799,71.11935213,71.30594703,71.27014937,71.61600715,71.87440383,72.04443696,72.03389601,72.24402219,72.78624933,73.14634866,73.37944581,73.37864875,73.46947149,73.54824327,73.83879883,74.02183734,74.09138481,74.25342928,74.34993138,74.22698474,74.24207043,74.34437985,74.33311766,74.33912171,74.34127753,74.38079525,74.34876297,74.30723186,74.30883144,74.2421288,74.22282067,74.06561105,74.08214524,74.12165183,74.18726325,74.14145211,74.09744185,73.628313,73.67921022,73.67795864,73.6912067,73.66084681,73.69942513,73.72806807,73.76115447,73.80886606,73.8379818,73.79305064,73.80486711,73.84384548,73.85884631,73.678918,73.55122715,73.42998554,73.24667369,73.14703339,73.04733056,73.02912524,72.927508,72.81748823,72.72513935,72.60564508,72.43638259,72.40352633,72.41948482,72.5084734,70.45407102,70.59970773,70.70095412,70.73332957,70.77769542,70.85237819,70.91871473,70.98074534,71.03191109,71.2619413,71.45648105,71.63819839,71.84875175,72.06264737,72.16248005,72.2760692,72.35604823,72.44647602,72.62411766,72.70753357,72.74104278,72.74172972,72.8421429,72.93648985,73.01085791
아파트,북,매매가격 대비 전세가격,,73.03846154,73.03846154,72.7991453,73.02325581,73.20716422,73.50573954,73.61459204,73.02162565,73.51630307,73.54024943,73.91304348,74.24437757,74.40254305,75.24071328,75.75173057,76.00227049,76.08126256,76.2680899,76.32072597,76.95313981,77.40698247,77.81736041,78.23020564,78.46011296,78.24226171,78.29818969,78.58735222,78.58817763,78.60251857,78.57477336,78.68491762,78.72591378,78.7412835,78.75958475,78.73185511,78.74866956,78.77856712,78.88300002,79.00873132,79.05120906,78.97731949,78.97244907,77.68171603,77.65626761,77.70735424,77.71444057,77.61059474,77.6808564,77.67422738,77.69633443,77.7167401,77.73821268,77.71234192,77.72562549,77.8831722,77.88728174,77.75529926,77.47392873,77.29152779,77.14191984,77.05221151,76.962346,77.00356137,76.97721908,76.95187458,76.90918353,76.74623351,76.55318115,76.33875222,76.26343022,76.17622778,70.12490313,70.11054725,70.15290754,70.15507514,70.14579932,70.08074265,70.11751162,70.20220158,70.15981561,70.29486583,70.37085449,70.51821937,70.81574965,71.02177596,71.15056971,71.25402511,71.4188048,71.51441906,71.65424689,71.78836133,71.84060528,71.92017127,71.96559948,72.02628938,72.08691085
아파트,강서,매매가격 대비 전세가격,,50.36231884,50.36231884,50.36231884,50.36231884,51.6954023,51.6954023,51.6954023,51.51515152,51.82926829,52.6549977,53.11418685,54.47626146,55.18683939,55.74659451,56.07671039,56.46972753,56.50757357,56.54173367,56.49500594,56.60089089,56.63304172,57.62609579,58.73655964,59.11111765,59.22963971,59.50862436,59.9467211,60.05917591,60.12100891,60.30496525,60.36101481,60.30279289,60.26061529,60.1689026,60.20751234,60.27636856,60.63906053,60.58716392,60.50955122,60.54601223,60.57894428,60.75097725,63.68206434,63.76764908,63.84347011,63.85290903,64.66224568,65.16278212,65.18563639,65.32283179,65.36099424,65.26817128,65.23551268,65.20778085,65.14722772,65.13116455,65.14975015,65.14620631,65.16838748,65.08210831,65.01985862,64.86490281,64.77907502,64.56071026,64.15410418,64.08479561,64.08693094,63.91786894,63.94069376,63.95928491,64.04680835,64.42478262,64.72364866,64.83498455,64.84587304,64.90239854,64.93546227,64.65205915,64.22178208,63.47219427,63.49770382,63.5645201,63.66122984,63.78310959,64.18112175,64.0932971,64.06221845,64.01012638,63.97103185,63.79914816,63.44601322,63.07784364,62.8128797,63.32621742,63.44450553,63.49432767
아파트,사상,매매가격 대비 전세가격,,72.2615456,72.2615456,72.48604173,73.03646178,72.9434489,73.1335892,73.3951818,73.73289287,74.38080169,74.8203635,74.65025832,73.71767976,74.05773473,74.44694745,74.53936998,74.69295623,74.71350256,74.83756692,74.99829671,75.03876136,75.0397034,74.95740646,75.0006533,74.89003002,74.76200189,74.76615454,74.71450013,74.70805574,74.70010535,74.730032,74.71114148,74.6458575,74.54923438,74.53960317,74.48934147,74.45371141,74.44763727,74.38067737,74.35272944,74.43548674,74.33417515,74.02187142,73.93401406,74.02588774,73.9639347,73.95078869,73.7463257,73.63591371,73.67882621,73.73798146,73.77469806,73.77885568,73.69782105,73.67802207,73.66196029,73.698491,73.69951215,73.71920382,73.54234752,73.37601813,73.2957965,73.21790583,73.18642301,73.06095429,72.9962393,72.87321425,72.83161664,72.71521105,72.79314214,72.73166565,72.79402768,73.48510772,73.65262067,73.86781321,73.93637507,74.01880078,74.20727757,74.22040054,74.47215758,74.77140502,75.24717783,75.57783987,75.9051925,76.018624,76.65100782,76.80081081,77.00921833,76.90354396,76.95752189,76.99658976,77.04490878,76.95304676,76.96950054,76.94776812,76.94290982,76.8776264
아파트,사하,매매가격 대비 전세가격,,66.66666667,66.57032755,68.18181818,68.89136077,69.1588785,69.23076923,69.45276114,69.67960264,69.67469503,69.96950685,70.16836446,70.79761289,70.90522068,71.2796891,71.69461126,71.94998502,71.85519265,71.83940955,71.8982663,72.07123685,72.15018738,71.90478114,71.8090888,71.89776323,71.83888777,71.79333841,71.79333381,71.75309007,71.75488991,71.74398265,71.75772429,71.68458861,71.62966,71.63453814,71.5076346,71.45623166,71.55789305,71.56045705,71.58456306,71.66517755,71.67178848,71.74187056,71.00548514,71.0981435,71.07451903,71.11292303,71.13989188,71.17532245,71.23007315,71.23890526,71.32302237,71.39706803,71.35632793,71.39518579,71.37077317,71.38668133,71.34344468,71.2425998,71.19125235,70.94251312,70.81186362,70.69870526,70.64410149,70.50762058,70.34284609,70.21714163,70.06248027,69.88063132,69.94183139,70.1018768,70.38583949,70.42201941,70.67430797,70.75669865,70.80164051,70.87200014,71.0247753,71.25320788,71.30066028,71.50184982,71.72079337,71.98053924,72.12330848,72.33439133,72.35682584,72.44948222,72.55257554,72.70937681,72.85636529,73.26457848,73.44774824,73.6621769,73.65141728,73.76699722,73.95326199,74.14058952
아파트,대구,매매가격 대비 전세가격,,72.618665,72.482702,72.49548243,72.4897121,72.65040914,72.64688576,72.67760626,72.81293807,72.93954564,73.06821839,73.30899367,72.69820085,72.80609481,72.94716717,73.09240135,73.51365509,73.84413918,73.88922075,73.84132444,73.94992971,74.09276888,74.25196131,74.30437764,74.4134242,74.49643004,74.42736215,74.40172408,74.40942241,74.44853801,74.51264153,74.56399065,74.61862579,74.64014866,74.60545949,74.53036682,74.5111913,74.47030172,74.43326326,74.51187724,74.56011118,74.55987649,74.52254217,75.75582983,75.60818535,75.40173553,75.34689305,75.3210731,75.36999393,75.46793345,75.5495228,75.62592132,75.74867188,75.76336256,75.77119984,75.71938075,75.73220532,75.60780002,75.67517802,75.72902209,75.78562792,75.80585097,75.86949429,75.94582575,76.01685639,76.14745782,76.20840404,76.20574826,75.91995833,75.78762315,75.67838362,75.59795206,74.60092678,74.45630583,74.35620104,74.26924502,74.08823125,73.89054905,73.79367853,73.68121941,73.73633322,73.58997605,73.34639588,73.14338386,73.0166563,72.41920406,72.45722328,72.55483662,72.69360812,72.78130991,72.8705212,73.00325466,73.1832046,73.29322003,73.53093316,73.71309201,73.72971206
아파트,중,매매가격 대비 전세가격,,71.875,71.65178571,70.94155844,70.94155844,72.88879216,72.88638768,72.88638768,73.03085847,73.03085847,73.41115482,73.4313532,70.11100226,70.41289022,70.53139248,70.46683357,70.94034012,71.02677798,71.11478212,71.09659483,70.89987119,70.85544644,70.94854348,71.07031782,71.11371097,71.11896513,71.11060371,71.29031914,71.33238088,71.38503334,71.44837532,71.57226671,71.67418152,71.83828431,71.95751267,72.01044291,72.09423244,71.88764228,71.96926786,71.95517227,71.93356992,71.85052301,72.04214518,74.42859664,73.98836972,73.94321422,74.01580135,74.07658409,74.11006194,74.20477811,74.28883717,74.34566526,74.5317074,74.5841636,74.59568535,74.5455425,74.5483959,75.17470682,75.25695869,75.29411537,75.31844515,75.47356906,75.5282762,75.62193347,75.63967938,75.67277631,75.71164826,75.69418922,75.1668251,74.98732533,74.59528558,74.35259249,76.9191283,76.6657677,76.43645235,76.22297267,76.44690742,76.1109811,75.74938981,74.92996691,74.65092673,74.14444324,73.74837676,72.96983253,72.2913472,70.21024191,70.079337,70.52932061,70.86498965,70.70829531,70.53947634,70.43009705,70.47974503,70.50975493,70.64086786,70.66570644,70.46138648
아파트,동,매매가격 대비 전세가격,,71.16064415,71.08187135,70.62745098,70.78157681,70.70620392,70.67423461,70.67423461,70.5350815,70.36375661,70.36375661,70.16545894,69.98643944,69.83643129,69.83643129,69.89057124,70.26277288,70.69515875,71.01962973,71.19356251,71.26969501,71.39135659,71.67299807,71.76821816,71.8528084,72.41806168,72.5071876,72.70365041,72.89004505,72.83914354,72.89547263,72.79520786,72.75667589,72.41932904,72.29158362,72.08601922,72.03698569,71.97963708,71.92615794,71.98317314,71.95302172,71.93283836,71.8997163,71.88689801,71.92617734,71.88156011,71.76873838,71.86149317,71.90952474,71.94087519,71.93509843,71.96504472,72.0406964,72.08598929,72.16063858,72.10771346,72.15742499,72.24564305,72.44525152,72.61744034,72.74846929,72.85821004,73.02870359,73.15644704,73.32159414,73.53411117,73.66127624,73.67019774,73.46263633,73.31227669,73.20716538,73.07510696,72.7300616,72.58002096,72.48377676,72.36375763,72.14546365,71.9753174,71.83589411,71.77639633,71.72867672,71.65471027,71.34794623,71.2930265,71.27145941,71.66662518,71.89467416,72.25549107,73.06927347,73.39883505,73.30886589,73.0640617,72.82202543,72.76061722,72.69911277,72.84521114,72.97886492
