기간	자치구	월별	성별	총이동	총이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도간이동	시ㆍ도간이동	순이동(전입-전출)
기간	자치구	월별	성별	총전입(시=④+⑤)(구=①+②+⑤)	총전출(시=④+⑥)(구=①+③+⑥)	시ㆍ도내이동(④=①+②)	구내이동(①)	구간이동	구간이동	시ㆍ도간이동	시ㆍ도간이동	순이동(전입-전출)
기간	자치구	월별	성별	총전입(시=④+⑤)(구=①+②+⑤)	총전출(시=④+⑥)(구=①+③+⑥)	시ㆍ도내이동(④=①+②)	구내이동(①)	전입(②)	전출(③)	전입(⑤)	전출(⑥)	순이동(전입-전출)
1997	성동구	1월	남자	2,060	2,304	1,471	546	925	1,004	589	754	-244
1997	성동구	1월	여자	2,104	2,236	1,490	545	945	959	614	732	-132
1997	성동구	2월	합계	4,592	5,285	3,097	1,071	2,026	2,525	1,495	1,689	-693
1997	성동구	2월	남자	2,321	2,624	1,549	527	1,022	1,266	772	831	-303
1997	성동구	2월	여자	2,271	2,661	1,548	544	1,004	1,259	723	858	-390
1997	성동구	3월	합계	6,223	7,158	4,475	1,641	2,834	3,402	1,748	2,115	-935
1997	성동구	3월	남자	3,274	3,748	2,335	842	1,493	1,795	939	1,111	-474
1997	성동구	3월	여자	2,949	3,410	2,140	799	1,341	1,607	809	1,004	-461
1997	성동구	4월	합계	6,165	7,624	4,646	1,957	2,689	3,628	1,519	2,039	-1,459
1997	성동구	4월	남자	3,190	3,915	2,375	986	1,389	1,859	815	1,070	-725
1997	성동구	4월	여자	2,975	3,709	2,271	971	1,300	1,769	704	969	-734
1997	성동구	5월	합계	5,199	6,739	3,936	1,681	2,255	3,311	1,263	1,747	-1,540
1997	성동구	5월	남자	2,717	3,393	2,030	850	1,180	1,654	687	889	-676
1997	성동구	5월	여자	2,482	3,346	1,906	831	1,075	1,657	576	858	-864
1997	성동구	6월	합계	4,993	5,717	3,837	1,641	2,196	2,555	1,156	1,521	-724
1997	성동구	6월	남자	2,498	2,897	1,922	803	1,119	1,314	576	780	-399
1997	성동구	6월	여자	2,495	2,820	1,915	838	1,077	1,241	580	741	-325
1997	성동구	7월	합계	5,381	5,083	4,273	1,436	2,837	2,170	1,108	1,477	298
1997	성동구	7월	남자	2,743	2,601	2,185	725	1,460	1,115	558	761	142
1997	성동구	7월	여자	2,638	2,482	2,088	711	1,377	1,055	550	716	156
1997	성동구	8월	합계	4,318	4,699	3,222	1,115	2,107	2,185	1,096	1,399	-381
1997	성동구	8월	남자	2,185	2,420	1,609	552	1,057	1,120	576	748	-235
1997	성동구	8월	여자	2,133	2,279	1,613	563	1,050	1,065	520	651	-146
1997	성동구	9월	합계	4,378	4,860	3,320	1,153	2,167	2,270	1,058	1,437	-482
1997	성동구	9월	남자	2,277	2,514	1,723	586	1,137	1,179	554	749	-237
1997	성동구	9월	여자	2,101	2,346	1,597	567	1,030	1,091	504	688	-245
1997	성동구	10월	합계	5,533	6,354	4,043	1,412	2,631	2,986	1,490	1,956	-821
1997	성동구	10월	남자	2,855	3,333	2,088	732	1,356	1,566	767	1,035	-478
1997	성동구	10월	여자	2,678	3,021	1,955	680	1,275	1,420	723	921	-343
1997	성동구	11월	합계	5,195	6,254	3,869	1,582	2,287	2,895	1,326	1,777	-1,059
1997	성동구	11월	남자	2,606	3,134	1,946	786	1,160	1,423	660	925	-528
1997	성동구	11월	여자	2,589	3,120	1,923	796	1,127	1,472	666	852	-531
1997	성동구	12월	합계	4,337	5,040	3,129	1,117	2,012	2,382	1,208	1,541	-703
1997	성동구	12월	남자	2,095	2,475	1,534	564	970	1,144	561	767	-380
1997	성동구	12월	여자	2,242	2,565	1,595	553	1,042	1,238	647	774	-323
1997	광진구	합계	합계	91,544	90,302	67,093	25,754	41,339	35,940	24,451	28,608	1,242
1997	광진구	합계	남자	46,110	46,152	33,836	13,100	20,736	18,355	12,274	14,697	-42
1997	광진구	합계	여자	45,434	44,150	33,257	12,654	20,603	17,585	12,177	13,911	1,284
1997	광진구	1월	합계	5,092	5,997	3,360	1,233	2,127	2,535	1,732	2,229	-905
1997	광진구	1월	남자	2,490	3,042	1,655	618	1,037	1,248	835	1,176	-552
1997	광진구	1월	여자	2,602	2,955	1,705	615	1,090	1,287	897	1,053	-353
1997	광진구	2월	합계	9,324	7,303	6,869	2,103	4,766	2,818	2,455	2,382	2,021
1997	광진구	2월	남자	4,747	3,770	3,486	1,068	2,418	1,459	1,261	1,243	977
1997	광진구	2월	여자	4,577	3,533	3,383	1,035	2,348	1,359	1,194	1,139	1,044
1997	광진구	3월	합계	11,207	10,384	8,283	3,322	4,961	3,927	2,924	3,135	823
1997	광진구	3월	남자	5,788	5,361	4,277	1,735	2,542	2,021	1,511	1,605	427
1997	광진구	3월	여자	5,419	5,023	4,006	1,587	2,419	1,906	1,413	1,530	396
1997	광진구	4월	합계	10,538	10,087	8,203	3,295	4,908	3,799	2,335	2,993	451
1997	광진구	4월	남자	5,433	5,152	4,205	1,714	2,491	1,916	1,228	1,522	281
1997	광진구	4월	여자	5,105	4,935	3,998	1,581	2,417	1,883	1,107	1,471	170
1997	광진구	5월	합계	8,933	8,589	6,886	2,813	4,073	3,357	2,047	2,419	344
1997	광진구	5월	남자	4,494	4,447	3,469	1,451	2,018	1,745	1,025	1,251	47
1997	광진구	5월	여자	4,439	4,142	3,417	1,362	2,055	1,612	1,022	1,168	297
1997	광진구	6월	합계	6,776	6,920	5,007	2,028	2,979	2,738	1,769	2,154	-144
1997	광진구	6월	남자	3,317	3,481	2,464	1,008	1,456	1,386	853	1,087	-164
1997	광진구	6월	여자	3,459	3,439	2,543	1,020	1,523	1,352	916	1,067	20
1997	광진구	7월	합계	5,446	6,015	3,835	1,366	2,469	2,557	1,611	2,092	-569
1997	광진구	7월	남자	2,751	3,103	1,952	709	1,243	1,315	799	1,079	-352
1997	광진구	7월	여자	2,695	2,912	1,883	657	1,226	1,242	812	1,013	-217
1997	광진구	8월	합계	5,741	6,135	3,961	1,476	2,485	2,561	1,780	2,098	-394
1997	광진구	8월	남자	2,897	3,197	1,984	741	1,243	1,337	913	1,119	-300
1997	광진구	8월	여자	2,844	2,938	1,977	735	1,242	1,224	867	979	-94
1997	광진구	9월	합계	5,997	6,331	4,321	1,661	2,660	2,732	1,676	1,938	-334
1997	광진구	9월	남자	3,073	3,239	2,204	835	1,369	1,396	869	1,008	-166
1997	광진구	9월	여자	2,924	3,092	2,117	826	1,291	1,336	807	930	-168
1997	광진구	10월	합계	8,660	8,522	6,442	2,578	3,864	3,330	2,218	2,614	138
1997	광진구	10월	남자	4,370	4,329	3,239	1,272	1,967	1,725	1,131	1,332	41
1997	광진구	10월	여자	4,290	4,193	3,203	1,306	1,897	1,605	1,087	1,282	97
1997	광진구	11월	합계	7,531	7,363	5,498	2,183	3,315	2,878	2,033	2,302	168
1997	광진구	11월	남자	3,663	3,746	2,707	1,086	1,621	1,483	956	1,177	-83
1997	광진구	11월	여자	3,868	3,617	2,791	1,097	1,694	1,395	1,077	1,125	251
1997	광진구	12월	합계	6,299	6,656	4,428	1,696	2,732	2,708	1,871	2,252	-357
1997	광진구	12월	남자	3,087	3,285	2,194	863	1,331	1,324	893	1,098	-198
1997	광진구	12월	여자	3,212	3,371	2,234	833	1,401	1,384	978	1,154	-159
1997	동대문구	합계	합계	76,122	89,577	55,502	26,822	28,680	36,845	20,620	25,910	-13,455
1997	동대문구	합계	남자	38,754	45,394	28,145	13,576	14,569	18,631	10,609	13,187	-6,640
1997	동대문구	합계	여자	37,368	44,183	27,357	13,246	14,111	18,214	10,011	12,723	-6,815
1997	동대문구	1월	합계	4,598	5,725	3,122	1,354	1,768	2,443	1,476	1,928	-1,127
1997	동대문구	1월	남자	2,306	2,939	1,555	679	876	1,260	751	1,000	-633
1997	동대문구	1월	여자	2,292	2,786	1,567	675	892	1,183	725	928	-494
1997	동대문구	2월	합계	5,134	6,432	3,246	1,417	1,829	2,842	1,888	2,173	-1,298
1997	동대문구	2월	남자	2,646	3,309	1,673	734	939	1,457	973	1,118	-663
1997	동대문구	2월	여자	2,488	3,123	1,573	683	890	1,385	915	1,055	-635
1997	동대문구	3월	합계	8,178	9,804	5,783	2,796	2,987	4,199	2,395	2,809	-1,626
1997	동대문구	3월	남자	4,237	5,039	2,954	1,423	1,531	2,156	1,283	1,460	-802
1997	동대문구	3월	여자	3,941	4,765	2,829	1,373	1,456	2,043	1,112	1,349	-824
1997	동대문구	4월	합계	7,953	9,983	5,982	3,085	2,897	4,125	1,971	2,773	-2,030
1997	동대문구	4월	남자	4,096	5,124	3,061	1,579	1,482	2,137	1,035	1,408	-1,028
1997	동대문구	4월	여자	3,857	4,859	2,921	1,506	1,415	1,988	936	1,365	-1,002
1997	동대문구	5월	합계	6,696	8,244	4,999	2,494	2,505	3,499	1,697	2,251	-1,548
1997	동대문구	5월	남자	3,355	4,151	2,499	1,250	1,249	1,742	856	1,159	-796
1997	동대문구	5월	여자	3,341	4,093	2,500	1,244	1,256	1,757	841	1,092	-752
1997	동대문구	6월	합계	5,788	7,285	4,298	2,246	2,052	3,105	1,490	1,934	-1,497
1997	동대문구	6월	남자	2,908	3,622	2,164	1,115	1,049	1,532	744	975	-714
1997	동대문구	6월	여자	2,880	3,663	2,134	1,131	1,003	1,573	746	959	-783
1997	동대문구	7월	합계	5,602	6,915	4,182	2,209	1,973	2,748	1,420	1,958	-1,313
1997	동대문구	7월	남자	2,809	3,459	2,094	1,097	997	1,376	715	986	-650
1997	동대문구	7월	여자	2,793	3,456	2,088	1,112	976	1,372	705	972	-663
1997	동대문구	8월	합계	4,809	5,998	3,380	1,598	1,782	2,480	1,429	1,920	-1,189
1997	동대문구	8월	남자	2,465	3,118	1,733	819	914	1,281	732	1,018	-653
1997	동대문구	8월	여자	2,344	2,880	1,647	779	868	1,199	697	902	-536
1997	동대문구	9월	합계	7,294	7,124	5,713	2,767	2,946	2,551	1,581	1,806	170
1997	동대문구	9월	남자	3,727	3,598	2,913	1,401	1,512	1,273	814	924	129
1997	동대문구	9월	여자	3,567	3,526	2,800	1,366	1,434	1,278	767	882	41
1997	동대문구	10월	합계	8,527	8,827	6,542	3,099	3,443	3,430	1,985	2,298	-300
1997	동대문구	10월	남자	4,411	4,497	3,343	1,578	1,765	1,767	1,068	1,152	-86
1997	동대문구	10월	여자	4,116	4,330	3,199	1,521	1,678	1,663	917	1,146	-214
1997	동대문구	11월	합계	6,550	7,330	4,867	2,317	2,550	2,873	1,683	2,140	-780
1997	동대문구	11월	남자	3,363	3,654	2,485	1,179	1,306	1,422	878	1,053	-291
1997	동대문구	11월	여자	3,187	3,676	2,382	1,138	1,244	1,451	805	1,087	-489
1997	동대문구	12월	합계	4,993	5,910	3,388	1,440	1,948	2,550	1,605	1,920	-917
1997	동대문구	12월	남자	2,431	2,884	1,671	722	949	1,228	760	934	-453
1997	동대문구	12월	여자	2,562	3,026	1,717	718	999	1,322	845	986	-464
1997	중랑구	합계	합계	93,898	102,009	70,325	34,441	35,884	32,901	23,573	34,667	-8,111
1997	중랑구	합계	남자	46,777	50,884	35,286	17,219	18,067	16,363	11,491	17,302	-4,107
1997	중랑구	합계	여자	47,121	51,125	35,039	17,222	17,817	16,538	12,082	17,365	-4,004
1997	중랑구	1월	합계	6,048	6,205	4,272	1,757	2,515	2,049	1,776	2,399	-157
1997	중랑구	1월	남자	2,987	3,044	2,126	873	1,253	1,001	861	1,170	-57
1997	중랑구	1월	여자	3,061	3,161	2,146	884	1,262	1,048	915	1,229	-100
1997	중랑구	2월	합계	7,991	7,625	5,773	2,429	3,344	2,379	2,218	2,817	366
1997	중랑구	2월	남자	3,955	3,839	2,899	1,215	1,684	1,218	1,056	1,406	116
1997	중랑구	2월	여자	4,036	3,786	2,874	1,214	1,660	1,161	1,162	1,411	250
1997	중랑구	3월	합계	11,215	11,377	8,587	4,051	4,536	3,545	2,628	3,781	-162
1997	중랑구	3월	남자	5,615	5,742	4,347	2,056	2,291	1,767	1,268	1,919	-127
1997	중랑구	3월	여자	5,600	5,635	4,240	1,995	2,245	1,778	1,360	1,862	-35
1997	중랑구	4월	합계	11,528	11,979	9,084	4,785	4,299	3,381	2,444	3,813	-451
1997	중랑구	4월	남자	5,815	6,087	4,565	2,385	2,180	1,747	1,250	1,955	-272
1997	중랑구	4월	여자	5,713	5,892	4,519	2,400	2,119	1,634	1,194	1,858	-179
1997	중랑구	5월	합계	9,109	9,595	7,075	3,617	3,458	2,968	2,034	3,010	-486
1997	중랑구	5월	남자	4,560	4,769	3,518	1,812	1,706	1,459	1,042	1,498	-209
1997	중랑구	5월	여자	4,549	4,826	3,557	1,805	1,752	1,509	992	1,512	-277
1997	중랑구	6월	합계	7,144	7,798	5,365	2,591	2,774	2,569	1,779	2,638	-654
1997	중랑구	6월	남자	3,521	3,852	2,685	1,298	1,387	1,271	836	1,283	-331
1997	중랑구	6월	여자	3,623	3,946	2,680	1,293	1,387	1,298	943	1,355	-323
1997	중랑구	7월	합계	6,173	7,207	4,631	2,333	2,298	2,350	1,542	2,524	-1,034
1997	중랑구	7월	남자	3,078	3,626	2,351	1,176	1,175	1,166	727	1,284	-548
1997	중랑구	7월	여자	3,095	3,581	2,280	1,157	1,123	1,184	815	1,240	-486
1997	중랑구	8월	합계	5,484	6,573	3,906	1,900	2,006	2,253	1,578	2,420	-1,089
1997	중랑구	8월	남자	2,718	3,233	1,961	930	1,031	1,085	757	1,218	-515
1997	중랑구	8월	여자	2,766	3,340	1,945	970	975	1,168	821	1,202	-574
1997	중랑구	9월	합계	6,427	7,611	4,758	2,430	2,328	2,646	1,669	2,535	-1,184
1997	중랑구	9월	남자	3,282	3,791	2,442	1,219	1,223	1,318	840	1,254	-509
1997	중랑구	9월	여자	3,145	3,820	2,316	1,211	1,105	1,328	829	1,281	-675
1997	중랑구	10월	합계	8,433	10,085	6,244	3,193	3,051	3,514	2,189	3,378	-1,652
1997	중랑구	10월	남자	4,210	5,120	3,156	1,618	1,538	1,804	1,054	1,698	-910
1997	중랑구	10월	여자	4,223	4,965	3,088	1,575	1,513	1,710	1,135	1,680	-742
1997	중랑구	11월	합계	7,681	8,569	5,712	2,980	2,732	2,767	1,969	2,822	-888
1997	중랑구	11월	남자	3,772	4,182	2,816	1,467	1,349	1,333	956	1,382	-410
1997	중랑구	11월	여자	3,909	4,387	2,896	1,513	1,383	1,434	1,013	1,440	-478
1997	중랑구	12월	합계	6,665	7,385	4,918	2,375	2,543	2,480	1,747	2,530	-720
1997	중랑구	12월	남자	3,264	3,599	2,420	1,170	1,250	1,194	844	1,235	-335
1997	중랑구	12월	여자	3,401	3,786	2,498	1,205	1,293	1,286	903	1,295	-385
1997	성북구	합계	합계	88,982	101,680	68,570	30,094	38,476	44,863	20,412	26,723	-12,698
1997	성북구	합계	남자	44,420	50,989	34,269	15,086	19,183	22,431	10,151	13,472	-6,569
1997	성북구	합계	여자	44,562	50,691	34,301	15,008	19,293	22,432	10,261	13,251	-6,129
1997	성북구	1월	합계	5,449	6,501	3,915	1,786	2,129	2,750	1,534	1,965	-1,052
1997	성북구	1월	남자	2,768	3,264	1,991	890	1,101	1,359	777	1,015	-496
1997	성북구	1월	여자	2,681	3,237	1,924	896	1,028	1,391	757	950	-556
1997	성북구	2월	합계	6,082	7,287	4,313	1,690	2,623	3,356	1,769	2,241	-1,205
1997	성북구	2월	남자	3,046	3,661	2,161	851	1,310	1,663	885	1,147	-615
1997	성북구	2월	여자	3,036	3,626	2,152	839	1,313	1,693	884	1,094	-590
1997	성북구	3월	합계	9,607	11,244	7,415	3,375	4,040	4,989	2,192	2,880	-1,637
1997	성북구	3월	남자	4,808	5,739	3,686	1,669	2,017	2,570	1,122	1,500	-931
1997	성북구	3월	여자	4,799	5,505	3,729	1,706	2,023	2,419	1,070	1,380	-706
1997	성북구	4월	합계	9,738	11,918	7,815	3,837	3,978	5,246	1,923	2,835	-2,180
1997	성북구	4월	남자	4,886	6,001	3,922	1,953	1,969	2,607	964	1,441	-1,115
1997	성북구	4월	여자	4,852	5,917	3,893	1,884	2,009	2,639	959	1,394	-1,065
1997	성북구	5월	합계	8,231	9,801	6,546	3,050	3,496	4,571	1,685	2,180	-1,570
1997	성북구	5월	남자	4,133	4,887	3,267	1,530	1,737	2,269	866	1,088	-754
1997	성북구	5월	여자	4,098	4,914	3,279	1,520	1,759	2,302	819	1,092	-816
1997	성북구	6월	합계	7,282	7,980	5,698	2,538	3,160	3,459	1,584	1,983	-698
1997	성북구	6월	남자	3,599	3,940	2,832	1,269	1,563	1,713	767	958	-341
1997	성북구	6월	여자	3,683	4,040	2,866	1,269	1,597	1,746	817	1,025	-357
1997	성북구	7월	합계	6,271	7,004	4,900	2,034	2,866	3,111	1,371	1,859	-733
1997	성북구	7월	남자	3,107	3,510	2,430	1,010	1,420	1,567	677	933	-403
1997	성북구	7월	여자	3,164	3,494	2,470	1,024	1,446	1,544	694	926	-330
1997	성북구	8월	합계	6,391	7,020	4,858	2,107	2,751	3,026	1,533	1,887	-629
1997	성북구	8월	남자	3,201	3,532	2,436	1,066	1,370	1,514	765	952	-331
1997	성북구	8월	여자	3,190	3,488	2,422	1,041	1,381	1,512	768	935	-298
1997	성북구	9월	합계	6,674	7,448	5,181	2,275	2,906	3,211	1,493	1,962	-774
1997	성북구	9월	남자	3,372	3,780	2,630	1,154	1,476	1,615	742	1,011	-408
1997	성북구	9월	여자	3,302	3,668	2,551	1,121	1,430	1,596	751	951	-366
1997	성북구	10월	합계	8,745	9,662	6,860	2,921	3,939	4,223	1,885	2,518	-917
1997	성북구	10월	남자	4,413	4,906	3,473	1,461	2,012	2,173	940	1,272	-493
1997	성북구	10월	여자	4,332	4,756	3,387	1,460	1,927	2,050	945	1,246	-424
1997	성북구	11월	합계	7,564	8,818	5,876	2,655	3,221	3,743	1,688	2,420	-1,254
1997	성북구	11월	남자	3,758	4,379	2,935	1,363	1,572	1,824	823	1,192	-621
1997	성북구	11월	여자	3,806	4,439	2,941	1,292	1,649	1,919	865	1,228	-633
1997	성북구	12월	합계	6,948	6,997	5,193	1,826	3,367	3,178	1,755	1,993	-49
1997	성북구	12월	남자	3,329	3,390	2,506	870	1,636	1,557	823	963	-61
1997	성북구	12월	여자	3,619	3,607	2,687	956	1,731	1,621	932	1,030	12
1997	강북구	합계	합계	68,932	83,343	54,331	23,946	30,385	37,152	14,601	22,245	-14,411
1997	강북구	합계	남자	34,175	41,692	27,090	12,089	15,001	18,494	7,085	11,109	-7,517
1997	강북구	합계	여자	34,757	41,651	27,241	11,857	15,384	18,658	7,516	11,136	-6,894
1997	강북구	1월	합계	4,166	5,635	3,122	1,356	1,766	2,672	1,044	1,607	-1,469
1997	강북구	1월	남자	2,055	2,825	1,547	691	856	1,361	508	773	-770
1997	강북구	1월	여자	2,111	2,810	1,575	665	910	1,311	536	834	-699
1997	강북구	2월	합계	5,043	6,328	3,742	1,654	2,088	2,852	1,301	1,822	-1,285
1997	강북구	2월	남자	2,493	3,183	1,872	832	1,040	1,435	621	916	-690
1997	강북구	2월	여자	2,550	3,145	1,870	822	1,048	1,417	680	906	-595
1997	강북구	3월	합계	8,347	10,349	6,737	3,185	3,552	4,569	1,610	2,595	-2,002
1997	강북구	3월	남자	4,266	5,238	3,454	1,636	1,818	2,284	812	1,318	-972
1997	강북구	3월	여자	4,081	5,111	3,283	1,549	1,734	2,285	798	1,277	-1,030
1997	강북구	4월	합계	8,522	10,558	7,063	3,506	3,557	4,609	1,459	2,443	-2,036
1997	강북구	4월	남자	4,244	5,293	3,511	1,724	1,787	2,348	733	1,221	-1,049
1997	강북구	4월	여자	4,278	5,265	3,552	1,782	1,770	2,261	726	1,222	-987
1997	강북구	5월	합계	7,418	8,009	6,144	2,633	3,511	3,490	1,274	1,886	-591
1997	강북구	5월	남자	3,661	4,029	3,049	1,323	1,726	1,754	612	952	-368
1997	강북구	5월	여자	3,757	3,980	3,095	1,310	1,785	1,736	662	934	-223
1997	강북구	6월	합계	5,629	6,287	4,627	2,042	2,585	2,702	1,002	1,543	-658
1997	강북구	6월	남자	2,762	3,139	2,298	1,022	1,276	1,345	464	772	-377
1997	강북구	6월	여자	2,867	3,148	2,329	1,020	1,309	1,357	538	771	-281
1997	강북구	7월	합계	4,429	5,682	3,428	1,441	1,987	2,596	1,001	1,645	-1,253
1997	강북구	7월	남자	2,199	2,866	1,720	747	973	1,301	479	818	-667
1997	강북구	7월	여자	2,230	2,816	1,708	694	1,014	1,295	522	827	-586
1997	강북구	8월	합계	4,372	5,428	3,269	1,376	1,893	2,481	1,103	1,571	-1,056
1997	강북구	8월	남자	2,147	2,701	1,608	697	911	1,208	539	796	-554
1997	강북구	8월	여자	2,225	2,727	1,661	679	982	1,273	564	775	-502
1997	강북구	9월	합계	4,740	5,626	3,611	1,507	2,104	2,556	1,129	1,563	-886
1997	강북구	9월	남자	2,372	2,818	1,799	763	1,036	1,256	573	799	-446
1997	강북구	9월	여자	2,368	2,808	1,812	744	1,068	1,300	556	764	-440
1997	강북구	10월	합계	6,728	7,652	5,361	2,304	3,057	3,335	1,367	2,013	-924
1997	강북구	10월	남자	3,395	3,887	2,712	1,190	1,522	1,693	683	1,004	-492
1997	강북구	10월	여자	3,333	3,765	2,649	1,114	1,535	1,642	684	1,009	-432
1997	강북구	11월	합계	5,375	6,282	4,138	1,777	2,361	2,697	1,237	1,808	-907
1997	강북구	11월	남자	2,617	3,089	2,043	890	1,153	1,302	574	897	-472
1997	강북구	11월	여자	2,758	3,193	2,095	887	1,208	1,395	663	911	-435
1997	강북구	12월	합계	4,163	5,507	3,089	1,165	1,924	2,593	1,074	1,749	-1,344
1997	강북구	12월	남자	1,964	2,624	1,477	574	903	1,207	487	843	-660
1997	강북구	12월	여자	2,199	2,883	1,612	591	1,021	1,386	587	906	-684
1997	도봉구	합계	합계	86,581	84,588	67,264	24,346	42,918	32,859	19,317	27,383	1,993
1997	도봉구	합계	남자	42,851	42,020	33,554	12,182	21,372	16,228	9,297	13,610	831
1997	도봉구	합계	여자	43,730	42,568	33,710	12,164	21,546	16,631	10,020	13,773	1,162
1997	도봉구	1월	합계	7,387	5,915	5,809	1,875	3,934	2,146	1,578	1,894	1,472
1997	도봉구	1월	남자	3,617	2,928	2,886	904	1,982	1,054	731	970	689
1997	도봉구	1월	여자	3,770	2,987	2,923	971	1,952	1,092	847	924	783
1997	도봉구	2월	합계	8,153	7,477	5,934	2,010	3,924	2,933	2,219	2,534	676
1997	도봉구	2월	남자	4,052	3,725	2,964	1,016	1,948	1,450	1,088	1,259	327
1997	도봉구	2월	여자	4,101	3,752	2,970	994	1,976	1,483	1,131	1,275	349
1997	도봉구	3월	합계	10,910	10,315	8,731	3,319	5,412	3,886	2,179	3,110	595
1997	도봉구	3월	남자	5,490	5,183	4,399	1,655	2,744	1,981	1,091	1,547	307
1997	도봉구	3월	여자	5,420	5,132	4,332	1,664	2,668	1,905	1,088	1,563	288
1997	도봉구	4월	합계	10,063	9,778	8,086	3,068	5,018	3,522	1,977	3,188	285
1997	도봉구	4월	남자	5,044	4,905	4,054	1,549	2,505	1,776	990	1,580	139
1997	도봉구	4월	여자	5,019	4,873	4,032	1,519	2,513	1,746	987	1,608	146
1997	도봉구	5월	합계	7,543	7,376	5,998	2,298	3,700	2,914	1,545	2,164	167
1997	도봉구	5월	남자	3,722	3,622	2,993	1,130	1,863	1,415	729	1,077	100
1997	도봉구	5월	여자	3,821	3,754	3,005	1,168	1,837	1,499	816	1,087	67
1997	도봉구	6월	합계	5,574	6,037	4,213	1,547	2,666	2,650	1,361	1,840	-463
1997	도봉구	6월	남자	2,721	2,938	2,097	784	1,313	1,273	624	881	-217
1997	도봉구	6월	여자	2,853	3,099	2,116	763	1,353	1,377	737	959	-246
1997	도봉구	7월	합계	7,150	5,715	5,766	1,846	3,920	2,000	1,384	1,869	1,435
1997	도봉구	7월	남자	3,543	2,890	2,853	923	1,930	1,000	690	967	653
1997	도봉구	7월	여자	3,607	2,825	2,913	923	1,990	1,000	694	902	782
1997	도봉구	8월	합계	6,010	5,862	4,622	1,660	2,962	2,253	1,388	1,949	148
1997	도봉구	8월	남자	3,003	2,943	2,341	835	1,506	1,123	662	985	60
1997	도봉구	8월	여자	3,007	2,919	2,281	825	1,456	1,130	726	964	88
1997	도봉구	9월	합계	5,661	5,929	4,244	1,602	2,642	2,376	1,417	1,951	-268
1997	도봉구	9월	남자	2,836	2,956	2,134	808	1,326	1,189	702	959	-120
1997	도봉구	9월	여자	2,825	2,973	2,110	794	1,316	1,187	715	992	-148
1997	도봉구	10월	합계	7,240	7,886	5,616	2,101	3,515	3,229	1,624	2,556	-646
1997	도봉구	10월	남자	3,613	3,963	2,827	1,062	1,765	1,594	786	1,307	-350
1997	도봉구	10월	여자	3,627	3,923	2,789	1,039	1,750	1,635	838	1,249	-296
1997	도봉구	11월	합계	5,865	6,413	4,511	1,582	2,929	2,564	1,354	2,267	-548
1997	도봉구	11월	남자	2,851	3,160	2,223	808	1,415	1,243	628	1,109	-309
1997	도봉구	11월	여자	3,014	3,253	2,288	774	1,514	1,321	726	1,158	-239
1997	도봉구	12월	합계	5,025	5,885	3,734	1,438	2,296	2,386	1,291	2,061	-860
1997	도봉구	12월	남자	2,359	2,807	1,783	708	1,075	1,130	576	969	-448
1997	도봉구	12월	여자	2,666	3,078	1,951	730	1,221	1,256	715	1,092	-412
1997	노원구	합계	합계	117,979	122,791	92,120	40,863	51,257	45,932	25,859	35,996	-4,812
1997	노원구	합계	남자	57,898	60,633	45,392	20,304	25,088	22,539	12,506	17,790	-2,735
1997	노원구	합계	여자	60,081	62,158	46,728	20,559	26,169	23,393	13,353	18,206	-2,077
1997	노원구	1월	합계	7,143	8,578	5,265	2,102	3,163	3,631	1,878	2,845	-1,435
1997	노원구	1월	남자	3,500	4,222	2,600	1,029	1,571	1,757	900	1,436	-722
1997	노원구	1월	여자	3,643	4,356	2,665	1,073	1,592	1,874	978	1,409	-713
1997	노원구	2월	합계	9,908	11,638	7,102	3,299	3,803	4,638	2,806	3,701	-1,730
1997	노원구	2월	남자	4,945	5,738	3,535	1,648	1,887	2,287	1,410	1,803	-793
1997	노원구	2월	여자	4,963	5,900	3,567	1,651	1,916	2,351	1,396	1,898	-937
1997	노원구	3월	합계	12,394	13,783	9,558	4,489	5,069	5,289	2,836	4,005	-1,389
1997	노원구	3월	남자	6,183	6,884	4,784	2,253	2,531	2,609	1,399	2,022	-701
1997	노원구	3월	여자	6,211	6,899	4,774	2,236	2,538	2,680	1,437	1,983	-688
1997	노원구	4월	합계	11,436	12,086	9,092	3,990	5,102	4,694	2,344	3,402	-650
1997	노원구	4월	남자	5,638	6,020	4,486	1,996	2,490	2,337	1,152	1,687	-382
1997	노원구	4월	여자	5,798	6,066	4,606	1,994	2,612	2,357	1,192	1,715	-268
1997	노원구	5월	합계	9,204	10,227	7,285	3,302	3,983	3,946	1,919	2,979	-1,023
1997	노원구	5월	남자	4,493	5,121	3,565	1,640	1,925	1,963	928	1,518	-628
1997	노원구	5월	여자	4,711	5,106	3,720	1,662	2,058	1,983	991	1,461	-395
1997	노원구	6월	합계	9,515	9,217	7,650	3,390	4,260	3,323	1,865	2,504	298
1997	노원구	6월	남자	4,652	4,483	3,759	1,691	2,068	1,595	893	1,197	169
1997	노원구	6월	여자	4,863	4,734	3,891	1,699	2,192	1,728	972	1,307	129
1997	노원구	7월	합계	8,643	9,133	6,953	3,256	3,697	3,397	1,690	2,480	-490
1997	노원구	7월	남자	4,212	4,481	3,401	1,604	1,797	1,659	811	1,218	-269
1997	노원구	7월	여자	4,431	4,652	3,552	1,652	1,900	1,738	879	1,262	-221
