기간	자치구	총이동	총이동	총이동	총이동	총이동	총이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도간이동	시ㆍ도간이동	시ㆍ도간이동	시ㆍ도간이동	시ㆍ도간이동	시ㆍ도간이동	순이동	순이동	순이동
기간	자치구	총전입(①+②+④)	총전입(①+②+④)	총전입(①+②+④)	총전출(①+③+⑤)	총전출(①+③+⑤)	총전출(①+③+⑤)	구내이동(①)	구내이동(①)	구내이동(①)	구간이동	구간이동	구간이동	구간이동	구간이동	구간이동	전입(④)	전입(④)	전입(④)	전출(⑤)	전출(⑤)	전출(⑤)	순이동	순이동	순이동
기간	자치구	총전입(①+②+④)	총전입(①+②+④)	총전입(①+②+④)	총전출(①+③+⑤)	총전출(①+③+⑤)	총전출(①+③+⑤)	구내이동(①)	구내이동(①)	구내이동(①)	전입(②)	전입(②)	전입(②)	전출(③)	전출(③)	전출(③)	전입(④)	전입(④)	전입(④)	전출(⑤)	전출(⑤)	전출(⑤)	순이동	순이동	순이동
기간	자치구	소계	남자	여자	소계	남자	여자	소계	남자	여자	계	남자	여자	계	남자	여자	계	남자	여자	계	남자	여자	계	남자	여자
2014.04	송파구	8,367	4,108	4,259	9,558	4,759	4,799	3,213	1,583	1,630	2,696	1,300	1,396	3,136	1,532	1,604	2,458	1,225	1,233	3,209	1,644	1,565	-1,191	-651	-540
2014.04	강동구	6,127	3,089	3,038	6,950	3,517	3,433	2,929	1,439	1,490	1,645	831	814	1,810	887	923	1,553	819	734	2,211	1,191	1,020	-823	-428	-395
2014.05	서울특별시	129,645	63,136	66,509	137,232	67,537	69,695	44,055	21,166	22,889	48,763	23,848	24,915	48,763	23,848	24,915	36,827	18,122	18,705	44,414	22,523	21,891	-7,587	-4,401	-3,186
2014.05	종로구	2,010	988	1,022	2,246	1,113	1,133	381	186	195	906	466	440	1,213	602	611	723	336	387	652	325	327	-236	-125	-111
2014.05	중구	1,770	880	890	1,892	956	936	380	195	185	900	440	460	992	502	490	490	245	245	520	259	261	-122	-76	-46
2014.05	용산구	3,117	1,535	1,582	3,314	1,670	1,644	766	387	379	1,389	679	710	1,468	749	719	962	469	493	1,080	534	546	-197	-135	-62
2014.05	성동구	4,023	1,974	2,049	4,219	2,082	2,137	1,064	500	564	1,958	958	1,000	1,966	967	999	1,001	516	485	1,189	615	574	-196	-108	-88
2014.05	광진구	5,129	2,480	2,649	5,807	2,805	3,002	1,921	920	1,001	1,825	884	941	2,065	990	1,075	1,383	676	707	1,821	895	926	-678	-325	-353
2014.05	동대문구	4,333	2,176	2,157	4,793	2,417	2,376	1,464	703	761	1,708	866	842	1,941	968	973	1,161	607	554	1,388	746	642	-460	-241	-219
2014.05	중랑구	5,665	2,686	2,979	5,877	2,852	3,025	2,423	1,161	1,262	1,935	911	1,024	1,586	746	840	1,307	614	693	1,868	945	923	-212	-166	-46
