기간	자치구	월별	성별	총이동	총이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도간이동	시ㆍ도간이동	순이동(전입-전출)
2012	서울특별시	2월	남자	83,184	85,069	52,825	20,870	31,955	31,955	30,359	32,244	-1,885
2012	서울특별시	2월	여자	85,402	86,370	55,011	22,200	32,811	32,811	30,391	31,359	-968
2012	서울특별시	3월	합계	153,149	162,181	104,621	46,747	57,874	57,874	48,528	57,560	-9,032
2012	서울특별시	3월	남자	76,384	81,263	51,501	22,772	28,729	28,729	24,883	29,762	-4,879
2012	서울특별시	3월	여자	76,765	80,918	53,120	23,975	29,145	29,145	23,645	27,798	-4,153
2012	서울특별시	4월	합계	135,660	144,355	95,985	44,838	51,147	51,147	39,675	48,370	-8,695
2012	서울특별시	4월	남자	67,012	71,599	46,828	21,539	25,289	25,289	20,184	24,771	-4,587
2012	서울특별시	4월	여자	68,648	72,756	49,157	23,299	25,858	25,858	19,491	23,599	-4,108
2012	서울특별시	5월	합계	133,247	141,626	94,388	44,401	49,987	49,987	38,859	47,238	-8,379
2012	서울특별시	5월	남자	65,849	70,529	46,077	21,366	24,711	24,711	19,772	24,452	-4,680
2012	서울특별시	5월	여자	67,398	71,097	48,311	23,035	25,276	25,276	19,087	22,786	-3,699
2012	서울특별시	6월	합계	112,473	120,307	78,802	36,233	42,569	42,569	33,671	41,505	-7,834
2012	서울특별시	6월	남자	55,824	60,122	38,711	17,680	21,031	21,031	17,113	21,411	-4,298
2012	서울특별시	6월	여자	56,649	60,185	40,091	18,553	21,538	21,538	16,558	20,094	-3,536
2012	서울특별시	7월	합계	115,200	123,953	79,972	35,978	43,994	43,994	35,228	43,981	-8,753
2012	서울특별시	7월	남자	57,140	61,931	39,229	17,520	21,709	21,709	17,911	22,702	-4,791
2012	서울특별시	7월	여자	58,060	62,022	40,743	18,458	22,285	22,285	17,317	21,279	-3,962
2012	서울특별시	8월	합계	119,234	128,460	80,951	35,488	45,463	45,463	38,283	47,509	-9,226
2012	서울특별시	8월	남자	59,610	64,407	39,881	17,273	22,608	22,608	19,729	24,526	-4,797
2012	서울특별시	8월	여자	59,624	64,053	41,070	18,215	22,855	22,855	18,554	22,983	-4,429
2012	서울특별시	9월	합계	105,895	114,085	74,031	33,678	40,353	40,353	31,864	40,054	-8,190
2012	서울특별시	9월	남자	52,687	57,092	36,494	16,348	20,146	20,146	16,193	20,598	-4,405
2012	서울특별시	9월	여자	53,208	56,993	37,537	17,330	20,207	20,207	15,671	19,456	-3,785
2012	서울특별시	10월	합계	139,686	151,035	99,740	44,970	54,770	54,770	39,946	51,295	-11,349
2012	서울특별시	10월	남자	68,802	75,078	48,975	21,561	27,414	27,414	19,827	26,103	-6,276
2012	서울특별시	10월	여자	70,884	75,957	50,765	23,409	27,356	27,356	20,119	25,192	-5,073
2012	서울특별시	11월	합계	134,791	145,921	94,873	42,464	52,409	52,409	39,918	51,048	-11,130
2012	서울특별시	11월	남자	66,524	72,208	46,453	20,491	25,962	25,962	20,071	25,755	-5,684
2012	서울특별시	11월	여자	68,267	73,713	48,420	21,973	26,447	26,447	19,847	25,293	-5,446
2012	서울특별시	12월	합계	125,363	140,188	86,283	36,796	49,487	49,487	39,080	53,905	-14,825
2012	서울특별시	12월	남자	60,743	68,466	41,615	17,569	24,046	24,046	19,128	26,851	-7,723
2012	서울특별시	12월	여자	64,620	71,722	44,668	19,227	25,441	25,441	19,952	27,054	-7,102
2012	종로구	합계	합계	26,001	29,398	17,465	4,935	12,530	15,681	8,536	8,782	-3,397
2012	종로구	합계	남자	13,215	14,948	8,714	2,401	6,313	7,885	4,501	4,662	-1,733
2012	종로구	합계	여자	12,786	14,450	8,751	2,534	6,217	7,796	4,035	4,120	-1,664
2012	종로구	1월	합계	1,969	2,013	1,245	317	928	1,040	724	656	-44
2012	종로구	1월	남자	1,007	1,030	638	156	482	527	369	347	-23
2012	종로구	1월	여자	962	983	607	161	446	513	355	309	-21
2012	종로구	2월	합계	3,126	3,278	1,943	522	1,421	1,728	1,183	1,028	-152
2012	종로구	2월	남자	1,556	1,680	963	260	703	872	593	548	-124
2012	종로구	2월	여자	1,570	1,598	980	262	718	856	590	480	-28
2012	종로구	3월	합계	2,721	2,937	1,826	547	1,279	1,599	895	791	-216
2012	종로구	3월	남자	1,429	1,522	953	286	667	812	476	424	-93
2012	종로구	3월	여자	1,292	1,415	873	261	612	787	419	367	-123
2012	종로구	4월	합계	2,096	2,538	1,460	474	986	1,301	636	763	-442
2012	종로구	4월	남자	1,032	1,276	690	214	476	664	342	398	-244
2012	종로구	4월	여자	1,064	1,262	770	260	510	637	294	365	-198
2012	종로구	5월	합계	2,102	2,460	1,476	450	1,026	1,357	626	653	-358
2012	종로구	5월	남자	1,085	1,268	738	232	506	670	347	366	-183
2012	종로구	5월	여자	1,017	1,192	738	218	520	687	279	287	-175
2012	종로구	6월	합계	1,891	2,092	1,352	396	956	1,079	539	617	-201
2012	종로구	6월	남자	975	1,079	689	204	485	541	286	334	-104
2012	종로구	6월	여자	916	1,013	663	192	471	538	253	283	-97
2012	종로구	7월	합계	2,057	2,185	1,374	389	985	1,119	683	677	-128
2012	종로구	7월	남자	1,044	1,114	680	187	493	565	364	362	-70
2012	종로구	7월	여자	1,013	1,071	694	202	492	554	319	315	-58
2012	종로구	8월	합계	2,018	2,160	1,343	341	1,002	1,141	675	678	-142
2012	종로구	8월	남자	1,055	1,072	667	146	521	582	388	344	-17
2012	종로구	8월	여자	963	1,088	676	195	481	559	287	334	-125
2012	종로구	9월	합계	1,821	2,022	1,252	328	924	1,127	569	567	-201
2012	종로구	9월	남자	934	1,050	618	152	466	588	316	310	-116
2012	종로구	9월	여자	887	972	634	176	458	539	253	257	-85
2012	종로구	10월	합계	2,158	2,471	1,537	410	1,127	1,285	621	776	-313
2012	종로구	10월	남자	1,084	1,250	766	193	573	643	318	414	-166
2012	종로구	10월	여자	1,074	1,221	771	217	554	642	303	362	-147
2012	종로구	11월	합계	2,123	2,445	1,405	400	1,005	1,312	718	733	-322
2012	종로구	11월	남자	1,061	1,236	698	190	508	656	363	390	-175
2012	종로구	11월	여자	1,062	1,209	707	210	497	656	355	343	-147
2012	종로구	12월	합계	1,919	2,797	1,252	361	891	1,593	667	843	-878
2012	종로구	12월	남자	953	1,371	614	181	433	765	339	425	-418
2012	종로구	12월	여자	966	1,426	638	180	458	828	328	418	-460
2012	중구	합계	합계	24,872	25,198	17,896	4,832	13,064	13,252	6,976	7,114	-326
2012	중구	합계	남자	12,736	12,945	9,075	2,445	6,630	6,668	3,661	3,832	-209
2012	중구	합계	여자	12,136	12,253	8,821	2,387	6,434	6,584	3,315	3,282	-117
2012	중구	1월	합계	2,553	1,833	1,904	558	1,346	753	649	522	720
2012	중구	1월	남자	1,296	931	948	280	668	368	348	283	365
2012	중구	1월	여자	1,257	902	956	278	678	385	301	239	355
2012	중구	2월	합계	3,375	2,405	2,442	599	1,843	1,102	933	704	970
2012	중구	2월	남자	1,716	1,238	1,247	302	945	561	469	375	478
2012	중구	2월	여자	1,659	1,167	1,195	297	898	541	464	329	492
2012	중구	3월	합계	2,583	2,153	1,861	483	1,378	1,049	722	621	430
2012	중구	3월	남자	1,335	1,112	940	244	696	534	395	334	223
2012	중구	3월	여자	1,248	1,041	921	239	682	515	327	287	207
2012	중구	4월	합계	2,123	1,957	1,552	403	1,149	996	571	558	166
2012	중구	4월	남자	1,048	1,027	759	191	568	520	289	316	21
2012	중구	4월	여자	1,075	930	793	212	581	476	282	242	145
2012	중구	5월	합계	2,083	1,930	1,515	429	1,086	947	568	554	153
2012	중구	5월	남자	1,064	989	777	216	561	457	287	316	75
2012	중구	5월	여자	1,019	941	738	213	525	490	281	238	78
2012	중구	6월	합계	1,835	1,844	1,337	367	970	937	498	540	-9
2012	중구	6월	남자	961	944	700	189	511	482	261	273	17
2012	중구	6월	여자	874	900	637	178	459	455	237	267	-26
2012	중구	7월	합계	1,774	1,836	1,224	294	930	962	550	580	-62
2012	중구	7월	남자	895	924	608	137	471	475	287	312	-29
2012	중구	7월	여자	879	912	616	157	459	487	263	268	-33
2012	중구	8월	합계	1,732	2,029	1,189	342	847	1,108	543	579	-297
2012	중구	8월	남자	892	1,049	598	177	421	552	294	320	-157
2012	중구	8월	여자	840	980	591	165	426	556	249	259	-140
2012	중구	9월	합계	1,629	1,994	1,140	331	809	1,118	489	545	-365
2012	중구	9월	남자	848	1,028	578	174	404	564	270	290	-180
2012	중구	9월	여자	781	966	562	157	405	554	219	255	-185
2012	중구	10월	합계	1,884	2,779	1,395	388	1,007	1,684	489	707	-895
2012	중구	10월	남자	996	1,424	739	203	536	850	257	371	-428
2012	중구	10월	여자	888	1,355	656	185	471	834	232	336	-467
2012	중구	11월	합계	1,677	2,417	1,205	322	883	1,474	472	621	-740
2012	중구	11월	남자	868	1,267	612	171	441	757	256	339	-399
2012	중구	11월	여자	809	1,150	593	151	442	717	216	282	-341
2012	중구	12월	합계	1,624	2,021	1,132	316	816	1,122	492	583	-397
2012	중구	12월	남자	817	1,012	569	161	408	548	248	303	-195
2012	중구	12월	여자	807	1,009	563	155	408	574	244	280	-202
2012	용산구	합계	합계	36,702	41,248	24,610	8,504	16,106	18,001	12,092	14,743	-4,546
2012	용산구	합계	남자	18,117	20,457	12,098	4,077	8,021	8,958	6,019	7,422	-2,340
2012	용산구	합계	여자	18,585	20,791	12,512	4,427	8,085	9,043	6,073	7,321	-2,206
2012	용산구	1월	합계	2,696	2,836	1,663	501	1,162	1,204	1,033	1,131	-140
2012	용산구	1월	남자	1,309	1,397	810	248	562	577	499	572	-88
2012	용산구	1월	여자	1,387	1,439	853	253	600	627	534	559	-52
2012	용산구	2월	합계	3,839	4,210	2,353	669	1,684	1,886	1,486	1,655	-371
2012	용산구	2월	남자	1,840	2,050	1,152	324	828	932	688	794	-210
2012	용산구	2월	여자	1,999	2,160	1,201	345	856	954	798	861	-161
2012	용산구	3월	합계	3,621	4,179	2,385	873	1,512	1,858	1,236	1,448	-558
2012	용산구	3월	남자	1,821	2,085	1,178	432	746	934	643	719	-264
2012	용산구	3월	여자	1,800	2,094	1,207	441	766	924	593	729	-294
2012	용산구	4월	합계	3,067	3,644	2,089	760	1,329	1,655	978	1,229	-577
2012	용산구	4월	남자	1,558	1,793	1,038	358	680	835	520	600	-235
2012	용산구	4월	여자	1,509	1,851	1,051	402	649	820	458	629	-342
2012	용산구	5월	합계	2,981	3,380	1,998	747	1,251	1,421	983	1,212	-399
2012	용산구	5월	남자	1,458	1,687	965	354	611	719	493	614	-229
2012	용산구	5월	여자	1,523	1,693	1,033	393	640	702	490	598	-170
2012	용산구	6월	합계	2,681	2,977	1,849	633	1,216	1,304	832	1,040	-296
2012	용산구	6월	남자	1,330	1,521	929	332	597	652	401	537	-191
2012	용산구	6월	여자	1,351	1,456	920	301	619	652	431	503	-105
2012	용산구	7월	합계	2,835	3,147	1,952	708	1,244	1,264	883	1,175	-312
2012	용산구	7월	남자	1,389	1,567	961	346	615	616	428	605	-178
2012	용산구	7월	여자	1,446	1,580	991	362	629	648	455	570	-134
2012	용산구	8월	합계	3,054	3,225	2,072	629	1,443	1,330	982	1,266	-171
2012	용산구	8월	남자	1,537	1,589	1,043	295	748	644	494	650	-52
2012	용산구	8월	여자	1,517	1,636	1,029	334	695	686	488	616	-119
2012	용산구	9월	합계	2,589	2,960	1,777	664	1,113	1,359	812	937	-371
2012	용산구	9월	남자	1,310	1,477	912	313	599	668	398	496	-167
2012	용산구	9월	여자	1,279	1,483	865	351	514	691	414	441	-204
2012	용산구	10월	합계	3,323	3,750	2,313	845	1,468	1,684	1,010	1,221	-427
2012	용산구	10월	남자	1,697	1,885	1,159	402	757	871	538	612	-188
2012	용산구	10월	여자	1,626	1,865	1,154	443	711	813	472	609	-239
2012	용산구	11월	합계	3,143	3,562	2,217	829	1,388	1,551	926	1,182	-419
2012	용산구	11월	남자	1,512	1,757	1,059	377	682	777	453	603	-245
2012	용산구	11월	여자	1,631	1,805	1,158	452	706	774	473	579	-174
2012	용산구	12월	합계	2,873	3,378	1,942	646	1,296	1,485	931	1,247	-505
2012	용산구	12월	남자	1,356	1,649	892	296	596	733	464	620	-293
2012	용산구	12월	여자	1,517	1,729	1,050	350	700	752	467	627	-212
2012	성동구	합계	합계	48,010	50,610	34,315	12,882	21,433	22,444	13,695	15,284	-2,600
2012	성동구	합계	남자	24,287	25,820	17,071	6,357	10,714	11,373	7,216	8,090	-1,533
2012	성동구	합계	여자	23,723	24,790	17,244	6,525	10,719	11,071	6,479	7,194	-1,067
2012	성동구	1월	합계	2,968	3,391	1,925	641	1,284	1,627	1,043	1,123	-423
2012	성동구	1월	남자	1,477	1,691	937	301	636	800	540	590	-214
2012	성동구	1월	여자	1,491	1,700	988	340	648	827	503	533	-209
2012	성동구	2월	합계	4,880	5,087	3,075	1,019	2,056	2,435	1,805	1,633	-207
2012	성동구	2월	남자	2,547	2,618	1,556	519	1,037	1,250	991	849	-71
2012	성동구	2월	여자	2,333	2,469	1,519	500	1,019	1,185	814	784	-136
2012	성동구	3월	합계	4,599	4,925	3,160	1,263	1,897	2,087	1,439	1,575	-326
2012	성동구	3월	남자	2,340	2,480	1,579	618	961	1,037	761	825	-140
2012	성동구	3월	여자	2,259	2,445	1,581	645	936	1,050	678	750	-186
2012	성동구	4월	합계	4,061	4,177	3,016	1,118	1,898	1,863	1,045	1,196	-116
2012	성동구	4월	남자	2,078	2,169	1,503	565	938	972	575	632	-91
2012	성동구	4월	여자	1,983	2,008	1,513	553	960	891	470	564	-25
2012	성동구	5월	합계	4,322	4,691	3,283	1,336	1,947	2,052	1,039	1,303	-369
2012	성동구	5월	남자	2,121	2,333	1,605	636	969	1,002	516	695	-212
2012	성동구	5월	여자	2,201	2,358	1,678	700	978	1,050	523	608	-157
2012	성동구	6월	합계	4,144	4,358	3,209	1,335	1,874	1,907	935	1,116	-214
2012	성동구	6월	남자	2,090	2,188	1,586	663	923	939	504	586	-98
2012	성동구	6월	여자	2,054	2,170	1,623	672	951	968	431	530	-116
2012	성동구	7월	합계	3,719	3,962	2,718	1,059	1,659	1,804	1,001	1,099	-243
2012	성동구	7월	남자	1,870	2,047	1,344	528	816	903	526	616	-177
2012	성동구	7월	여자	1,849	1,915	1,374	531	843	901	475	483	-66
2012	성동구	8월	합계	4,160	4,087	2,916	1,067	1,849	1,788	1,244	1,232	73
2012	성동구	8월	남자	2,116	2,126	1,460	530	930	942	656	654	-10
2012	성동구	8월	여자	2,044	1,961	1,456	537	919	846	588	578	83
2012	성동구	9월	합계	3,776	3,616	2,836	1,108	1,728	1,497	940	1,011	160
2012	성동구	9월	남자	1,872	1,854	1,383	522	861	773	489	559	18
2012	성동구	9월	여자	1,904	1,762	1,453	586	867	724	451	452	142
2012	성동구	10월	합계	4,068	4,355	2,922	1,104	1,818	1,927	1,146	1,324	-287
2012	성동구	10월	남자	2,024	2,246	1,458	544	914	1,021	566	681	-222
2012	성동구	10월	여자	2,044	2,109	1,464	560	904	906	580	643	-65
2012	성동구	11월	합계	3,765	4,066	2,670	1,086	1,584	1,688	1,095	1,292	-301
2012	성동구	11월	남자	1,942	2,075	1,357	551	806	844	585	680	-133
2012	성동구	11월	여자	1,823	1,991	1,313	535	778	844	510	612	-168
2012	성동구	12월	합계	3,548	3,895	2,585	746	1,839	1,769	963	1,380	-347
2012	성동구	12월	남자	1,810	1,993	1,303	380	923	890	507	723	-183
2012	성동구	12월	여자	1,738	1,902	1,282	366	916	879	456	657	-164
2012	광진구	합계	합계	58,688	61,194	39,813	17,181	22,632	22,889	18,875	21,124	-2,506
2012	광진구	합계	남자	28,970	30,473	19,497	8,327	11,170	11,298	9,473	10,848	-1,503
2012	광진구	합계	여자	29,718	30,721	20,316	8,854	11,462	11,591	9,402	10,276	-1,003
2012	광진구	1월	합계	3,898	4,080	2,343	943	1,400	1,649	1,555	1,488	-182
2012	광진구	1월	남자	1,895	1,987	1,127	461	666	779	768	747	-92
2012	광진구	1월	여자	2,003	2,093	1,216	482	734	870	787	741	-90
2012	광진구	2월	합계	5,835	6,149	3,596	1,347	2,249	2,499	2,239	2,303	-314
2012	광진구	2월	남자	2,865	3,067	1,728	648	1,080	1,253	1,137	1,166	-202
2012	광진구	2월	여자	2,970	3,082	1,868	699	1,169	1,246	1,102	1,137	-112
2012	광진구	3월	합계	6,012	6,057	4,046	1,811	2,235	2,173	1,966	2,073	-45
2012	광진구	3월	남자	2,967	3,016	1,990	878	1,112	1,080	977	1,058	-49
2012	광진구	3월	여자	3,045	3,041	2,056	933	1,123	1,093	989	1,015	4
2012	광진구	4월	합계	5,745	5,875	4,130	1,916	2,214	2,202	1,615	1,757	-130
2012	광진구	4월	남자	2,870	2,980	2,044	946	1,098	1,097	826	937	-110
2012	광진구	4월	여자	2,875	2,895	2,086	970	1,116	1,105	789	820	-20
2012	광진구	5월	합계	5,601	5,682	4,085	1,854	2,231	2,016	1,516	1,812	-81
2012	광진구	5월	남자	2,787	2,806	1,997	886	1,111	988	790	932	-19
2012	광진구	5월	여자	2,814	2,876	2,088	968	1,120	1,028	726	880	-62
2012	광진구	6월	합계	4,430	4,673	3,123	1,489	1,634	1,621	1,307	1,563	-243
2012	광진구	6월	남자	2,210	2,342	1,555	737	818	801	655	804	-132
2012	광진구	6월	여자	2,220	2,331	1,568	752	816	820	652	759	-111
2012	광진구	7월	합계	4,628	4,480	3,180	1,364	1,816	1,605	1,448	1,511	148
2012	광진구	7월	남자	2,309	2,222	1,569	657	912	789	740	776	87
2012	광진구	7월	여자	2,319	2,258	1,611	707	904	816	708	735	61
2012	광진구	8월	합계	4,500	4,639	3,027	1,252	1,775	1,751	1,473	1,636	-139
2012	광진구	8월	남자	2,213	2,366	1,471	611	860	880	742	875	-153
2012	광진구	8월	여자	2,287	2,273	1,556	641	915	871	731	761	14
2012	광진구	9월	합계	3,882	4,040	2,664	1,169	1,495	1,450	1,218	1,421	-158
2012	광진구	9월	남자	1,907	2,008	1,287	540	747	728	620	740	-101
2012	광진구	9월	여자	1,975	2,032	1,377	629	748	722	598	681	-57
2012	광진구	10월	합계	4,836	5,337	3,406	1,470	1,936	2,067	1,430	1,800	-501
2012	광진구	10월	남자	2,403	2,653	1,705	716	989	1,023	698	914	-250
2012	광진구	10월	여자	2,433	2,684	1,701	754	947	1,044	732	886	-251
2012	광진구	11월	합계	4,879	5,279	3,277	1,425	1,852	2,027	1,602	1,827	-400
2012	광진구	11월	남자	2,435	2,637	1,627	700	927	1,007	808	930	-202
2012	광진구	11월	여자	2,444	2,642	1,650	725	925	1,020	794	897	-198
2012	광진구	12월	합계	4,442	4,903	2,936	1,141	1,795	1,829	1,506	1,933	-461
2012	광진구	12월	남자	2,109	2,389	1,397	547	850	873	712	969	-280
2012	광진구	12월	여자	2,333	2,514	1,539	594	945	956	794	964	-181
2012	동대문구	합계	합계	51,643	54,915	34,754	13,798	20,956	22,422	16,889	18,695	-3,272
2012	동대문구	합계	남자	26,388	28,074	17,513	6,797	10,716	11,470	8,875	9,807	-1,686
2012	동대문구	합계	여자	25,255	26,841	17,241	7,001	10,240	10,952	8,014	8,888	-1,586
2012	동대문구	1월	합계	3,746	3,868	2,400	874	1,526	1,662	1,346	1,332	-122
2012	동대문구	1월	남자	1,923	1,943	1,222	433	789	837	701	673	-20
2012	동대문구	1월	여자	1,823	1,925	1,178	441	737	825	645	659	-102
2012	동대문구	2월	합계	6,006	5,644	3,469	1,159	2,310	2,432	2,537	2,053	362
2012	동대문구	2월	남자	3,058	2,841	1,716	546	1,170	1,210	1,342	1,085	217
2012	동대문구	2월	여자	2,948	2,803	1,753	613	1,140	1,222	1,195	968	145
2012	동대문구	3월	합계	5,422	5,656	3,582	1,454	2,128	2,286	1,840	1,916	-234
2012	동대문구	3월	남자	2,844	2,928	1,863	752	1,111	1,183	981	993	-84
2012	동대문구	3월	여자	2,578	2,728	1,719	702	1,017	1,103	859	923	-150
2012	동대문구	4월	합계	4,493	4,861	3,119	1,276	1,843	1,968	1,374	1,617	-368
2012	동대문구	4월	남자	2,336	2,493	1,594	661	933	982	742	850	-157
2012	동대문구	4월	여자	2,157	2,368	1,525	615	910	986	632	767	-211
2012	동대문구	5월	합계	4,629	4,763	3,351	1,427	1,924	1,872	1,278	1,464	-134
2012	동대문구	5월	남자	2,345	2,406	1,671	673	998	952	674	781	-61
2012	동대문구	5월	여자	2,284	2,357	1,680	754	926	920	604	683	-73
2012	동대문구	6월	합계	3,807	3,965	2,686	1,047	1,639	1,650	1,121	1,268	-158
2012	동대문구	6월	남자	1,925	2,069	1,348	510	838	855	577	704	-144
2012	동대문구	6월	여자	1,882	1,896	1,338	537	801	795	544	564	-14
2012	동대문구	7월	합계	3,647	3,998	2,486	1,009	1,477	1,632	1,161	1,357	-351
2012	동대문구	7월	남자	1,875	2,084	1,258	501	757	836	617	747	-209
2012	동대문구	7월	여자	1,772	1,914	1,228	508	720	796	544	610	-142
2012	동대문구	8월	합계	3,815	4,268	2,495	1,024	1,471	1,726	1,320	1,518	-453
2012	동대문구	8월	남자	1,985	2,232	1,268	511	757	924	717	797	-247
2012	동대문구	8월	여자	1,830	2,036	1,227	513	714	802	603	721	-206
2012	동대문구	9월	합계	3,605	3,900	2,506	1,006	1,500	1,528	1,099	1,366	-295
2012	동대문구	9월	남자	1,875	2,029	1,295	528	767	782	580	719	-154
2012	동대문구	9월	여자	1,730	1,871	1,211	478	733	746	519	647	-141
2012	동대문구	10월	합계	4,558	4,849	3,277	1,376	1,901	1,918	1,281	1,555	-291
2012	동대문구	10월	남자	2,286	2,447	1,616	643	973	1,002	670	802	-161
2012	동대문구	10월	여자	2,272	2,402	1,661	733	928	916	611	753	-130
2012	동대문구	11월	합계	4,179	4,710	2,889	1,223	1,666	1,868	1,290	1,619	-531
2012	동대문구	11월	남자	2,074	2,401	1,426	592	834	957	648	852	-327
2012	동대문구	11월	여자	2,105	2,309	1,463	631	832	911	642	767	-204
2012	동대문구	12월	합계	3,736	4,433	2,494	923	1,571	1,880	1,242	1,630	-697
2012	동대문구	12월	남자	1,862	2,201	1,236	447	789	950	626	804	-339
2012	동대문구	12월	여자	1,874	2,232	1,258	476	782	930	616	826	-358
2012	중랑구	합계	합계	60,157	66,109	43,735	23,447	20,288	20,098	16,422	22,564	-5,952
2012	중랑구	합계	남자	29,805	32,714	21,682	11,400	10,282	9,849	8,123	11,465	-2,909
2012	중랑구	합계	여자	30,352	33,395	22,053	12,047	10,006	10,249	8,299	11,099	-3,043
2012	중랑구	1월	합계	3,735	4,121	2,463	1,194	1,269	1,366	1,272	1,561	-386
2012	중랑구	1월	남자	1,827	1,984	1,225	573	652	646	602	765	-157
2012	중랑구	1월	여자	1,908	2,137	1,238	621	617	720	670	796	-229
2012	중랑구	2월	합계	5,314	5,906	3,510	1,641	1,869	2,058	1,804	2,207	-592
2012	중랑구	2월	남자	2,587	2,857	1,718	768	950	989	869	1,100	-270
2012	중랑구	2월	여자	2,727	3,049	1,792	873	919	1,069	935	1,107	-322
2012	중랑구	3월	합계	5,999	6,465	4,398	2,294	2,104	2,036	1,601	2,135	-466
2012	중랑구	3월	남자	2,982	3,239	2,157	1,097	1,060	1,025	825	1,117	-257
2012	중랑구	3월	여자	3,017	3,226	2,241	1,197	1,044	1,011	776	1,018	-209
2012	중랑구	4월	합계	5,711	6,429	4,336	2,532	1,804	1,820	1,375	2,077	-718
2012	중랑구	4월	남자	2,798	3,167	2,150	1,238	912	881	648	1,048	-369
2012	중랑구	4월	여자	2,913	3,262	2,186	1,294	892	939	727	1,029	-349
2012	중랑구	5월	합계	5,874	6,306	4,528	2,600	1,928	1,873	1,346	1,833	-432
2012	중랑구	5월	남자	2,891	3,158	2,210	1,258	952	931	681	969	-267
2012	중랑구	5월	여자	2,983	3,148	2,318	1,342	976	942	665	864	-165
2012	중랑구	6월	합계	4,708	5,109	3,497	2,008	1,489	1,407	1,211	1,694	-401
2012	중랑구	6월	남자	2,318	2,544	1,728	985	743	699	590	860	-226
2012	중랑구	6월	여자	2,390	2,565	1,769	1,023	746	708	621	834	-175
2012	중랑구	7월	합계	4,404	4,889	3,218	1,744	1,474	1,572	1,186	1,573	-485
2012	중랑구	7월	남자	2,182	2,403	1,601	835	766	785	581	783	-221
2012	중랑구	7월	여자	2,222	2,486	1,617	909	708	787	605	790	-264
2012	중랑구	8월	합계	4,592	5,097	3,296	1,776	1,520	1,481	1,296	1,840	-505
2012	중랑구	8월	남자	2,324	2,572	1,658	872	786	716	666	984	-248
2012	중랑구	8월	여자	2,268	2,525	1,638	904	734	765	630	856	-257
2012	중랑구	9월	합계	4,307	4,616	3,126	1,692	1,434	1,371	1,181	1,553	-309
2012	중랑구	9월	남자	2,208	2,303	1,599	855	744	648	609	800	-95
2012	중랑구	9월	여자	2,099	2,313	1,527	837	690	723	572	753	-214
2012	중랑구	10월	합계	5,743	6,038	4,228	2,268	1,960	1,818	1,515	1,952	-295
2012	중랑구	10월	남자	2,855	3,008	2,111	1,110	1,001	918	744	980	-153
2012	중랑구	10월	여자	2,888	3,030	2,117	1,158	959	900	771	972	-142
2012	중랑구	11월	합계	5,363	6,088	3,996	2,181	1,815	1,769	1,367	2,138	-725
2012	중랑구	11월	남자	2,656	2,993	1,966	1,058	908	877	690	1,058	-337
2012	중랑구	11월	여자	2,707	3,095	2,030	1,123	907	892	677	1,080	-388
2012	중랑구	12월	합계	4,407	5,045	3,139	1,517	1,622	1,527	1,268	2,001	-638
2012	중랑구	12월	남자	2,177	2,486	1,559	751	808	734	618	1,001	-309
2012	중랑구	12월	여자	2,230	2,559	1,580	766	814	793	650	1,000	-329
2012	성북구	합계	합계	67,929	73,180	48,419	19,958	28,461	30,263	19,510	22,959	-5,251
2012	성북구	합계	남자	33,064	36,245	23,533	9,520	14,013	15,073	9,531	11,652	-3,181
2012	성북구	합계	여자	34,865	36,935	24,886	10,438	14,448	15,190	9,979	11,307	-2,070
2012	성북구	1월	합계	4,784	5,175	3,129	1,154	1,975	2,286	1,655	1,735	-391
2012	성북구	1월	남자	2,329	2,571	1,517	569	948	1,124	812	878	-242
2012	성북구	1월	여자	2,455	2,604	1,612	585	1,027	1,162	843	857	-149
2012	성북구	2월	합계	7,091	7,372	4,512	1,631	2,881	3,308	2,579	2,433	-281
2012	성북구	2월	남자	3,483	3,614	2,244	786	1,458	1,594	1,239	1,234	-131
2012	성북구	2월	여자	3,608	3,758	2,268	845	1,423	1,714	1,340	1,199	-150
2012	성북구	3월	합계	6,628	6,912	4,571	1,799	2,772	2,881	2,057	2,232	-284
2012	성북구	3월	남자	3,226	3,473	2,229	865	1,364	1,466	997	1,142	-247
2012	성북구	3월	여자	3,402	3,439	2,342	934	1,408	1,415	1,060	1,090	-37
2012	성북구	4월	합계	5,553	6,156	4,104	1,877	2,227	2,474	1,449	1,805	-603
2012	성북구	4월	남자	2,718	3,058	1,994	900	1,094	1,212	724	946	-340
2012	성북구	4월	여자	2,835	3,098	2,110	977	1,133	1,262	725	859	-263
2012	성북구	5월	합계	5,889	6,286	4,389	1,954	2,435	2,540	1,500	1,792	-397
2012	성북구	5월	남자	2,809	3,095	2,078	905	1,173	1,302	731	888	-286
2012	성북구	5월	여자	3,080	3,191	2,311	1,049	1,262	1,238	769	904	-111
2012	성북구	6월	합계	5,216	5,460	3,948	1,691	2,257	2,182	1,268	1,587	-244
2012	성북구	6월	남자	2,537	2,724	1,912	826	1,086	1,084	625	814	-187
2012	성북구	6월	여자	2,679	2,736	2,036	865	1,171	1,098	643	773	-57
2012	성북구	7월	합계	5,350	5,590	3,937	1,630	2,307	2,188	1,413	1,772	-240
