기간	자치구	월별	성별	총이동	총이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도간이동	시ㆍ도간이동	순이동(전입-전출)
기간	자치구	월별	성별	총전입(시=④+⑤)(구=①+②+⑤)	총전출(시=④+⑥)(구=①+③+⑥)	시ㆍ도내이동(④=①+②)	구내이동(①)	구간이동	구간이동	시ㆍ도간이동	시ㆍ도간이동	순이동(전입-전출)
기간	자치구	월별	성별	총전입(시=④+⑤)(구=①+②+⑤)	총전출(시=④+⑥)(구=①+③+⑥)	시ㆍ도내이동(④=①+②)	구내이동(①)	전입(②)	전출(③)	전입(⑤)	전출(⑥)	순이동(전입-전출)
2007	용산구	7월	합계	3,849	3,585	2,616	914	1,702	1,570	1,233	1,101	264
2007	용산구	7월	남자	1,931	1,786	1,329	464	865	795	602	527	145
2007	용산구	7월	여자	1,918	1,799	1,287	450	837	775	631	574	119
2007	용산구	8월	합계	4,428	3,932	2,950	927	2,023	1,736	1,478	1,269	496
2007	용산구	8월	남자	2,196	1,920	1,435	428	1,007	854	761	638	276
2007	용산구	8월	여자	2,232	2,012	1,515	499	1,016	882	717	631	220
2007	용산구	9월	합계	3,629	3,290	2,539	840	1,699	1,428	1,090	1,022	339
2007	용산구	9월	남자	1,836	1,645	1,296	428	868	719	540	498	191
2007	용산구	9월	여자	1,793	1,645	1,243	412	831	709	550	524	148
2007	용산구	10월	합계	5,447	5,127	3,915	1,379	2,536	2,158	1,532	1,590	320
2007	용산구	10월	남자	2,745	2,571	1,980	675	1,305	1,076	765	820	174
2007	용산구	10월	여자	2,702	2,556	1,935	704	1,231	1,082	767	770	146
2007	용산구	11월	합계	4,509	4,191	3,217	1,111	2,106	1,854	1,292	1,226	318
2007	용산구	11월	남자	2,205	2,092	1,571	560	1,011	920	634	612	113
2007	용산구	11월	여자	2,304	2,099	1,646	551	1,095	934	658	614	205
2007	용산구	12월	합계	4,292	3,927	2,896	938	1,958	1,762	1,396	1,227	365
2007	용산구	12월	남자	2,056	1,944	1,381	430	951	905	675	609	112
2007	용산구	12월	여자	2,236	1,983	1,515	508	1,007	857	721	618	253
2007	성동구	합계	합계	61,098	64,526	43,077	15,072	28,005	30,290	18,021	19,164	-3,428
2007	성동구	합계	남자	30,940	32,511	21,549	7,426	14,123	15,266	9,391	9,819	-1,571
2007	성동구	합계	여자	30,158	32,015	21,528	7,646	13,882	15,024	8,630	9,345	-1,857
2007	성동구	1월	합계	5,860	6,195	3,987	1,421	2,566	3,000	1,873	1,774	-335
2007	성동구	1월	남자	2,985	3,122	2,004	703	1,301	1,510	981	909	-137
2007	성동구	1월	여자	2,875	3,073	1,983	718	1,265	1,490	892	865	-198
2007	성동구	2월	합계	5,667	5,934	3,656	1,159	2,497	3,010	2,011	1,765	-267
2007	성동구	2월	남자	2,843	2,967	1,783	541	1,242	1,540	1,060	886	-124
2007	성동구	2월	여자	2,824	2,967	1,873	618	1,255	1,470	951	879	-143
2007	성동구	3월	합계	5,971	6,121	4,196	1,548	2,648	2,698	1,775	1,875	-150
2007	성동구	3월	남자	3,076	3,133	2,117	784	1,333	1,400	959	949	-57
2007	성동구	3월	여자	2,895	2,988	2,079	764	1,315	1,298	816	926	-93
2007	성동구	4월	합계	5,771	5,905	4,219	1,589	2,630	2,699	1,552	1,617	-134
2007	성동구	4월	남자	2,919	2,976	2,109	773	1,336	1,368	810	835	-57
2007	성동구	4월	여자	2,852	2,929	2,110	816	1,294	1,331	742	782	-77
2007	성동구	5월	합계	5,285	5,572	3,881	1,427	2,454	2,559	1,404	1,586	-287
2007	성동구	5월	남자	2,654	2,787	1,927	686	1,241	1,283	727	818	-133
2007	성동구	5월	여자	2,631	2,785	1,954	741	1,213	1,276	677	768	-154
2007	성동구	6월	합계	4,311	4,682	3,101	1,169	1,932	2,115	1,210	1,398	-371
2007	성동구	6월	남자	2,205	2,377	1,566	589	977	1,051	639	737	-172
2007	성동구	6월	여자	2,106	2,305	1,535	580	955	1,064	571	661	-199
2007	성동구	7월	합계	3,921	4,283	2,641	885	1,756	2,011	1,280	1,387	-362
2007	성동구	7월	남자	2,051	2,168	1,374	457	917	1,007	677	704	-117
2007	성동구	7월	여자	1,870	2,115	1,267	428	839	1,004	603	683	-245
2007	성동구	8월	합계	4,815	4,923	3,326	1,060	2,266	2,385	1,489	1,478	-108
2007	성동구	8월	남자	2,444	2,489	1,676	536	1,140	1,200	768	753	-45
2007	성동구	8월	여자	2,371	2,434	1,650	524	1,126	1,185	721	725	-63
2007	성동구	9월	합계	4,290	4,421	3,194	1,108	2,086	2,014	1,096	1,299	-131
2007	성동구	9월	남자	2,178	2,271	1,610	554	1,056	1,041	568	676	-93
2007	성동구	9월	여자	2,112	2,150	1,584	554	1,030	973	528	623	-38
2007	성동구	10월	합계	5,725	6,125	4,163	1,494	2,669	2,876	1,562	1,755	-400
2007	성동구	10월	남자	2,855	3,075	2,072	733	1,339	1,429	783	913	-220
2007	성동구	10월	여자	2,870	3,050	2,091	761	1,330	1,447	779	842	-180
2007	성동구	11월	합계	4,810	5,333	3,479	1,157	2,322	2,595	1,331	1,581	-523
2007	성동구	11월	남자	2,421	2,693	1,730	556	1,174	1,314	691	823	-272
2007	성동구	11월	여자	2,389	2,640	1,749	601	1,148	1,281	640	758	-251
2007	성동구	12월	합계	4,672	5,032	3,234	1,055	2,179	2,328	1,438	1,649	-360
2007	성동구	12월	남자	2,309	2,453	1,581	514	1,067	1,123	728	816	-144
2007	성동구	12월	여자	2,363	2,579	1,653	541	1,112	1,205	710	833	-216
2007	광진구	합계	합계	80,713	81,438	55,558	23,506	32,052	32,016	25,155	25,916	-725
2007	광진구	합계	남자	39,713	40,398	27,423	11,458	15,965	15,911	12,290	13,029	-685
2007	광진구	합계	여자	41,000	41,040	28,135	12,048	16,087	16,105	12,865	12,887	-40
2007	광진구	1월	합계	7,199	7,425	4,740	1,945	2,795	2,959	2,459	2,521	-226
2007	광진구	1월	남자	3,480	3,643	2,301	924	1,377	1,425	1,179	1,294	-163
2007	광진구	1월	여자	3,719	3,782	2,439	1,021	1,418	1,534	1,280	1,227	-63
2007	광진구	2월	합계	7,479	7,469	4,801	1,870	2,931	3,081	2,678	2,518	10
2007	광진구	2월	남자	3,622	3,649	2,317	881	1,436	1,507	1,305	1,261	-27
2007	광진구	2월	여자	3,857	3,820	2,484	989	1,495	1,574	1,373	1,257	37
2007	광진구	3월	합계	8,114	7,931	5,675	2,470	3,205	3,048	2,439	2,413	183
2007	광진구	3월	남자	4,019	3,905	2,784	1,174	1,610	1,524	1,235	1,207	114
2007	광진구	3월	여자	4,095	4,026	2,891	1,296	1,595	1,524	1,204	1,206	69
2007	광진구	4월	합계	7,427	7,390	5,282	2,347	2,935	2,852	2,145	2,191	37
2007	광진구	4월	남자	3,661	3,698	2,568	1,134	1,434	1,456	1,093	1,108	-37
2007	광진구	4월	여자	3,766	3,692	2,714	1,213	1,501	1,396	1,052	1,083	74
2007	광진구	5월	합계	7,543	7,473	5,430	2,449	2,981	2,861	2,113	2,163	70
2007	광진구	5월	남자	3,729	3,753	2,684	1,194	1,490	1,450	1,045	1,109	-24
2007	광진구	5월	여자	3,814	3,720	2,746	1,255	1,491	1,411	1,068	1,054	94
2007	광진구	6월	합계	6,025	5,824	4,295	1,796	2,499	2,278	1,730	1,750	201
2007	광진구	6월	남자	2,908	2,918	2,092	861	1,231	1,149	816	908	-10
2007	광진구	6월	여자	3,117	2,906	2,203	935	1,268	1,129	914	842	211
2007	광진구	7월	합계	5,772	5,449	3,910	1,588	2,322	2,100	1,862	1,761	323
2007	광진구	7월	남자	2,876	2,695	1,955	778	1,177	1,023	921	894	181
2007	광진구	7월	여자	2,896	2,754	1,955	810	1,145	1,077	941	867	142
2007	광진구	8월	합계	6,244	6,199	4,095	1,646	2,449	2,450	2,149	2,103	45
2007	광진구	8월	남자	3,165	3,136	2,088	849	1,239	1,212	1,077	1,075	29
2007	광진구	8월	여자	3,079	3,063	2,007	797	1,210	1,238	1,072	1,028	16
2007	광진구	9월	합계	4,988	5,289	3,438	1,419	2,019	2,131	1,550	1,739	-301
2007	광진구	9월	남자	2,536	2,660	1,773	730	1,043	1,048	763	882	-124
2007	광진구	9월	여자	2,452	2,629	1,665	689	976	1,083	787	857	-177
2007	광진구	10월	합계	7,570	8,032	5,396	2,388	3,008	3,187	2,174	2,457	-462
2007	광진구	10월	남자	3,706	4,012	2,688	1,201	1,487	1,585	1,018	1,226	-306
2007	광진구	10월	여자	3,864	4,020	2,708	1,187	1,521	1,602	1,156	1,231	-156
2007	광진구	11월	합계	6,435	6,840	4,565	2,057	2,508	2,677	1,870	2,106	-405
2007	광진구	11월	남자	3,160	3,406	2,267	1,003	1,264	1,355	893	1,048	-246
2007	광진구	11월	여자	3,275	3,434	2,298	1,054	1,244	1,322	977	1,058	-159
2007	광진구	12월	합계	5,917	6,117	3,931	1,531	2,400	2,392	1,986	2,194	-200
2007	광진구	12월	남자	2,851	2,923	1,906	729	1,177	1,177	945	1,017	-72
2007	광진구	12월	여자	3,066	3,194	2,025	802	1,223	1,215	1,041	1,177	-128
2007	동대문구	합계	합계	77,895	82,022	56,180	26,227	29,953	32,095	21,715	23,700	-4,127
2007	동대문구	합계	남자	39,691	41,759	28,422	13,133	15,289	16,351	11,269	12,275	-2,068
2007	동대문구	합계	여자	38,204	40,263	27,758	13,094	14,664	15,744	10,446	11,425	-2,059
2007	동대문구	1월	합계	6,938	7,384	4,773	2,118	2,655	3,073	2,165	2,193	-446
2007	동대문구	1월	남자	3,482	3,737	2,421	1,065	1,356	1,534	1,061	1,138	-255
2007	동대문구	1월	여자	3,456	3,647	2,352	1,053	1,299	1,539	1,104	1,055	-191
2007	동대문구	2월	합계	6,755	7,012	4,535	1,891	2,644	2,889	2,220	2,232	-257
2007	동대문구	2월	남자	3,436	3,565	2,283	925	1,358	1,497	1,153	1,143	-129
2007	동대문구	2월	여자	3,319	3,447	2,252	966	1,286	1,392	1,067	1,089	-128
2007	동대문구	3월	합계	7,106	7,255	4,945	2,201	2,744	2,825	2,161	2,229	-149
2007	동대문구	3월	남자	3,597	3,671	2,455	1,054	1,401	1,462	1,142	1,155	-74
2007	동대문구	3월	여자	3,509	3,584	2,490	1,147	1,343	1,363	1,019	1,074	-75
2007	동대문구	4월	합계	6,516	7,107	4,743	2,258	2,485	2,790	1,773	2,059	-591
2007	동대문구	4월	남자	3,399	3,610	2,429	1,140	1,289	1,371	970	1,099	-211
2007	동대문구	4월	여자	3,117	3,497	2,314	1,118	1,196	1,419	803	960	-380
2007	동대문구	5월	합계	6,769	7,265	5,081	2,516	2,565	2,738	1,688	2,011	-496
2007	동대문구	5월	남자	3,464	3,759	2,580	1,267	1,313	1,420	884	1,072	-295
2007	동대문구	5월	여자	3,305	3,506	2,501	1,249	1,252	1,318	804	939	-201
2007	동대문구	6월	합계	6,088	6,047	4,629	2,133	2,496	2,165	1,459	1,749	41
2007	동대문구	6월	남자	3,061	3,070	2,294	1,048	1,246	1,118	767	904	-9
2007	동대문구	6월	여자	3,027	2,977	2,335	1,085	1,250	1,047	692	845	50
2007	동대문구	7월	합계	5,602	5,754	4,000	1,817	2,183	2,285	1,602	1,652	-152
2007	동대문구	7월	남자	2,917	2,947	2,068	940	1,128	1,150	849	857	-30
2007	동대문구	7월	여자	2,685	2,807	1,932	877	1,055	1,135	753	795	-122
2007	동대문구	8월	합계	6,328	6,295	4,398	1,931	2,467	2,555	1,930	1,809	33
2007	동대문구	8월	남자	3,216	3,196	2,174	964	1,210	1,305	1,042	927	20
2007	동대문구	8월	여자	3,112	3,099	2,224	967	1,257	1,250	888	882	13
2007	동대문구	9월	합계	5,608	5,381	4,108	1,847	2,261	2,039	1,500	1,495	227
2007	동대문구	9월	남자	2,877	2,774	2,121	962	1,159	1,046	756	766	103
2007	동대문구	9월	여자	2,731	2,607	1,987	885	1,102	993	744	729	124
2007	동대문구	10월	합계	7,898	8,481	5,920	3,031	2,889	3,228	1,978	2,222	-583
2007	동대문구	10월	남자	4,037	4,313	3,034	1,514	1,520	1,668	1,003	1,131	-276
2007	동대문구	10월	여자	3,861	4,168	2,886	1,517	1,369	1,560	975	1,091	-307
2007	동대문구	11월	합계	6,617	7,627	4,952	2,544	2,408	3,001	1,665	2,082	-1,010
2007	동대문구	11월	남자	3,345	3,886	2,499	1,282	1,217	1,528	846	1,076	-541
2007	동대문구	11월	여자	3,272	3,741	2,453	1,262	1,191	1,473	819	1,006	-469
2007	동대문구	12월	합계	5,670	6,414	4,096	1,940	2,156	2,507	1,574	1,967	-744
2007	동대문구	12월	남자	2,860	3,231	2,064	972	1,092	1,252	796	1,007	-371
2007	동대문구	12월	여자	2,810	3,183	2,032	968	1,064	1,255	778	960	-373
2007	중랑구	합계	합계	86,931	88,596	64,443	33,827	30,616	27,444	22,488	27,325	-1,665
2007	중랑구	합계	남자	43,098	43,628	32,026	16,620	15,406	13,515	11,072	13,493	-530
2007	중랑구	합계	여자	43,833	44,968	32,417	17,207	15,210	13,929	11,416	13,832	-1,135
2007	중랑구	1월	합계	7,512	7,356	5,277	2,428	2,849	2,451	2,235	2,477	156
2007	중랑구	1월	남자	3,732	3,596	2,623	1,203	1,420	1,186	1,109	1,207	136
2007	중랑구	1월	여자	3,780	3,760	2,654	1,225	1,429	1,265	1,126	1,270	20
2007	중랑구	2월	합계	7,241	7,315	5,129	2,435	2,694	2,538	2,112	2,342	-74
2007	중랑구	2월	남자	3,548	3,513	2,516	1,164	1,352	1,240	1,032	1,109	35
2007	중랑구	2월	여자	3,693	3,802	2,613	1,271	1,342	1,298	1,080	1,233	-109
2007	중랑구	3월	합계	8,084	8,422	6,086	3,241	2,845	2,534	1,998	2,647	-338
2007	중랑구	3월	남자	4,028	4,163	3,037	1,576	1,461	1,251	991	1,336	-135
2007	중랑구	3월	여자	4,056	4,259	3,049	1,665	1,384	1,283	1,007	1,311	-203
2007	중랑구	4월	합계	8,397	8,059	6,404	3,421	2,983	2,217	1,993	2,421	338
2007	중랑구	4월	남자	4,199	4,013	3,207	1,687	1,520	1,097	992	1,229	186
2007	중랑구	4월	여자	4,198	4,046	3,197	1,734	1,463	1,120	1,001	1,192	152
2007	중랑구	5월	합계	7,977	7,915	6,097	3,403	2,694	2,371	1,880	2,141	62
2007	중랑구	5월	남자	3,992	3,908	3,054	1,687	1,367	1,139	938	1,082	84
2007	중랑구	5월	여자	3,985	4,007	3,043	1,716	1,327	1,232	942	1,059	-22
2007	중랑구	6월	합계	6,545	6,560	4,938	2,722	2,216	1,900	1,607	1,938	-15
2007	중랑구	6월	남자	3,269	3,219	2,487	1,358	1,129	924	782	937	50
2007	중랑구	6월	여자	3,276	3,341	2,451	1,364	1,087	976	825	1,001	-65
2007	중랑구	7월	합계	6,033	6,012	4,492	2,327	2,165	1,875	1,541	1,810	21
2007	중랑구	7월	남자	2,969	3,017	2,253	1,141	1,112	969	716	907	-48
2007	중랑구	7월	여자	3,064	2,995	2,239	1,186	1,053	906	825	903	69
2007	중랑구	8월	합계	6,808	7,185	4,968	2,637	2,331	2,376	1,840	2,172	-377
2007	중랑구	8월	남자	3,326	3,562	2,428	1,295	1,133	1,175	898	1,092	-236
2007	중랑구	8월	여자	3,482	3,623	2,540	1,342	1,198	1,201	942	1,080	-141
2007	중랑구	9월	합계	5,787	5,823	4,290	2,254	2,036	1,810	1,497	1,759	-36
2007	중랑구	9월	남자	2,949	2,899	2,165	1,124	1,041	900	784	875	50
2007	중랑구	9월	여자	2,838	2,924	2,125	1,130	995	910	713	884	-86
2007	중랑구	10월	합계	8,619	9,208	6,539	3,499	3,040	2,890	2,080	2,819	-589
2007	중랑구	10월	남자	4,271	4,488	3,238	1,694	1,544	1,429	1,033	1,365	-217
2007	중랑구	10월	여자	4,348	4,720	3,301	1,805	1,496	1,461	1,047	1,454	-372
2007	중랑구	11월	합계	7,360	7,623	5,498	2,944	2,554	2,332	1,862	2,347	-263
2007	중랑구	11월	남자	3,625	3,795	2,711	1,466	1,245	1,169	914	1,160	-170
2007	중랑구	11월	여자	3,735	3,828	2,787	1,478	1,309	1,163	948	1,187	-93
2007	중랑구	12월	합계	6,568	7,118	4,725	2,516	2,209	2,150	1,843	2,452	-550
2007	중랑구	12월	남자	3,190	3,455	2,307	1,225	1,082	1,036	883	1,194	-265
2007	중랑구	12월	여자	3,378	3,663	2,418	1,291	1,127	1,114	960	1,258	-285
2007	성북구	합계	합계	96,820	102,420	73,090	33,264	39,826	43,152	23,730	26,004	-5,600
2007	성북구	합계	남자	47,738	50,526	36,033	16,108	19,925	21,309	11,705	13,109	-2,788
2007	성북구	합계	여자	49,082	51,894	37,057	17,156	19,901	21,843	12,025	12,895	-2,812
2007	성북구	1월	합계	9,679	10,004	7,166	3,259	3,907	4,337	2,513	2,408	-325
2007	성북구	1월	남자	4,788	4,931	3,569	1,587	1,982	2,107	1,219	1,237	-143
2007	성북구	1월	여자	4,891	5,073	3,597	1,672	1,925	2,230	1,294	1,171	-182
2007	성북구	2월	합계	9,423	10,174	6,816	2,928	3,888	4,602	2,607	2,644	-751
2007	성북구	2월	남자	4,630	5,028	3,346	1,401	1,945	2,295	1,284	1,332	-398
2007	성북구	2월	여자	4,793	5,146	3,470	1,527	1,943	2,307	1,323	1,312	-353
2007	성북구	3월	합계	9,044	9,459	6,799	3,121	3,678	3,984	2,245	2,354	-415
2007	성북구	3월	남자	4,413	4,649	3,328	1,473	1,855	1,969	1,085	1,207	-236
2007	성북구	3월	여자	4,631	4,810	3,471	1,648	1,823	2,015	1,160	1,147	-179
2007	성북구	4월	합계	7,647	9,076	5,855	2,826	3,029	3,957	1,792	2,293	-1,429
2007	성북구	4월	남자	3,750	4,423	2,825	1,339	1,486	1,926	925	1,158	-673
2007	성북구	4월	여자	3,897	4,653	3,030	1,487	1,543	2,031	867	1,135	-756
2007	성북구	5월	합계	7,863	8,703	5,957	2,824	3,133	3,609	1,906	2,270	-840
2007	성북구	5월	남자	3,850	4,310	2,904	1,358	1,546	1,820	946	1,132	-460
2007	성북구	5월	여자	4,013	4,393	3,053	1,466	1,587	1,789	960	1,138	-380
2007	성북구	6월	합계	6,893	7,353	5,269	2,547	2,722	2,964	1,624	1,842	-460
2007	성북구	6월	남자	3,423	3,696	2,648	1,288	1,360	1,448	775	960	-273
2007	성북구	6월	여자	3,470	3,657	2,621	1,259	1,362	1,516	849	882	-187
2007	성북구	7월	합계	6,197	6,733	4,555	2,004	2,551	2,850	1,642	1,879	-536
2007	성북구	7월	남자	3,128	3,346	2,289	965	1,324	1,395	839	986	-218
2007	성북구	7월	여자	3,069	3,387	2,266	1,039	1,227	1,455	803	893	-318
2007	성북구	8월	합계	7,225	7,415	5,290	2,161	3,129	3,210	1,935	2,044	-190
2007	성북구	8월	남자	3,585	3,662	2,601	1,062	1,539	1,596	984	1,004	-77
2007	성북구	8월	여자	3,640	3,753	2,689	1,099	1,590	1,614	951	1,040	-113
2007	성북구	9월	합계	5,856	6,282	4,364	2,039	2,325	2,658	1,492	1,585	-426
2007	성북구	9월	남자	2,921	3,102	2,169	977	1,192	1,346	752	779	-181
2007	성북구	9월	여자	2,935	3,180	2,195	1,062	1,133	1,312	740	806	-245
2007	성북구	10월	합계	9,078	9,696	7,052	3,224	3,828	4,166	2,026	2,306	-618
2007	성북구	10월	남자	4,406	4,828	3,427	1,557	1,870	2,088	979	1,183	-422
2007	성북구	10월	여자	4,672	4,868	3,625	1,667	1,958	2,078	1,047	1,123	-196
2007	성북구	11월	합계	9,685	9,108	7,719	3,538	4,181	3,540	1,966	2,030	577
2007	성북구	11월	남자	4,788	4,451	3,830	1,741	2,089	1,715	958	995	337
2007	성북구	11월	여자	4,897	4,657	3,889	1,797	2,092	1,825	1,008	1,035	240
2007	성북구	12월	합계	8,230	8,417	6,248	2,793	3,455	3,275	1,982	2,349	-187
2007	성북구	12월	남자	4,056	4,100	3,097	1,360	1,737	1,604	959	1,136	-44
2007	성북구	12월	여자	4,174	4,317	3,151	1,433	1,718	1,671	1,023	1,213	-143
2007	강북구	합계	합계	69,503	74,648	54,413	25,215	29,198	30,264	15,090	19,169	-5,145
2007	강북구	합계	남자	34,129	36,713	26,778	12,525	14,253	14,762	7,351	9,426	-2,584
2007	강북구	합계	여자	35,374	37,935	27,635	12,690	14,945	15,502	7,739	9,743	-2,561
2007	강북구	1월	합계	6,737	7,062	5,218	2,406	2,812	2,938	1,519	1,718	-325
2007	강북구	1월	남자	3,294	3,532	2,553	1,202	1,351	1,487	741	843	-238
2007	강북구	1월	여자	3,443	3,530	2,665	1,204	1,461	1,451	778	875	-87
2007	강북구	2월	합계	6,575	6,821	5,084	2,146	2,938	2,841	1,491	1,834	-246
2007	강북구	2월	남자	3,218	3,333	2,502	1,058	1,444	1,348	716	927	-115
2007	강북구	2월	여자	3,357	3,488	2,582	1,088	1,494	1,493	775	907	-131
2007	강북구	3월	합계	6,719	7,222	5,369	2,563	2,806	2,859	1,350	1,800	-503
2007	강북구	3월	남자	3,366	3,557	2,695	1,294	1,401	1,387	671	876	-191
2007	강북구	3월	여자	3,353	3,665	2,674	1,269	1,405	1,472	679	924	-312
2007	강북구	4월	합계	6,372	6,948	5,160	2,423	2,737	2,893	1,212	1,632	-576
2007	강북구	4월	남자	3,184	3,473	2,586	1,240	1,346	1,423	598	810	-289
2007	강북구	4월	여자	3,188	3,475	2,574	1,183	1,391	1,470	614	822	-287
2007	강북구	5월	합계	5,937	6,317	4,708	2,240	2,468	2,561	1,229	1,516	-380
2007	강북구	5월	남자	2,895	3,066	2,275	1,091	1,184	1,226	620	749	-171
2007	강북구	5월	여자	3,042	3,251	2,433	1,149	1,284	1,335	609	767	-209
2007	강북구	6월	합계	4,834	5,045	3,777	1,772	2,005	1,968	1,057	1,305	-211
2007	강북구	6월	남자	2,367	2,470	1,847	894	953	922	520	654	-103
2007	강북구	6월	여자	2,467	2,575	1,930	878	1,052	1,046	537	651	-108
2007	강북구	7월	합계	4,425	4,817	3,386	1,528	1,858	1,930	1,039	1,359	-392
2007	강북구	7월	남자	2,170	2,417	1,675	750	925	987	495	680	-247
2007	강북구	7월	여자	2,255	2,400	1,711	778	933	943	544	679	-145
2007	강북구	8월	합계	4,881	5,372	3,657	1,626	2,031	2,227	1,224	1,519	-491
2007	강북구	8월	남자	2,377	2,630	1,783	801	982	1,075	594	754	-253
2007	강북구	8월	여자	2,504	2,742	1,874	825	1,049	1,152	630	765	-238
2007	강북구	9월	합계	4,405	4,743	3,357	1,491	1,866	1,938	1,048	1,314	-338
2007	강북구	9월	남자	2,212	2,311	1,692	726	966	948	520	637	-99
2007	강북구	9월	여자	2,193	2,432	1,665	765	900	990	528	677	-239
2007	강북구	10월	합계	7,007	7,314	5,528	2,529	2,999	2,910	1,479	1,875	-307
2007	강북구	10월	남자	3,357	3,550	2,664	1,217	1,447	1,440	693	893	-193
2007	강북구	10월	여자	3,650	3,764	2,864	1,312	1,552	1,470	786	982	-114
2007	강북구	11월	합계	5,959	6,433	4,711	2,238	2,473	2,654	1,248	1,541	-474
2007	강북구	11월	남자	2,961	3,159	2,329	1,115	1,214	1,307	632	737	-198
2007	강북구	11월	여자	2,998	3,274	2,382	1,123	1,259	1,347	616	804	-276
2007	강북구	12월	합계	5,652	6,554	4,458	2,253	2,205	2,545	1,194	1,756	-902
2007	강북구	12월	남자	2,728	3,215	2,177	1,137	1,040	1,212	551	866	-487
2007	강북구	12월	여자	2,924	3,339	2,281	1,116	1,165	1,333	643	890	-415
2007	도봉구	합계	합계	72,973	76,208	54,668	23,844	30,824	28,843	18,305	23,521	-3,235
2007	도봉구	합계	남자	35,580	37,445	26,777	11,605	15,172	14,153	8,803	11,687	-1,865
2007	도봉구	합계	여자	37,393	38,763	27,891	12,239	15,652	14,690	9,502	11,834	-1,370
2007	도봉구	1월	합계	7,106	7,198	5,166	2,074	3,092	2,913	1,940	2,211	-92
2007	도봉구	1월	남자	3,491	3,534	2,538	1,007	1,531	1,433	953	1,094	-43
2007	도봉구	1월	여자	3,615	3,664	2,628	1,067	1,561	1,480	987	1,117	-49
2007	도봉구	2월	합계	7,193	7,349	5,149	2,104	3,045	3,009	2,044	2,236	-156
2007	도봉구	2월	남자	3,457	3,603	2,504	1,018	1,486	1,472	953	1,113	-146
2007	도봉구	2월	여자	3,736	3,746	2,645	1,086	1,559	1,537	1,091	1,123	-10
2007	도봉구	3월	합계	7,139	7,232	5,407	2,387	3,020	2,589	1,732	2,256	-93
2007	도봉구	3월	남자	3,453	3,543	2,600	1,126	1,474	1,267	853	1,150	-90
2007	도봉구	3월	여자	3,686	3,689	2,807	1,261	1,546	1,322	879	1,106	-3
2007	도봉구	4월	합계	6,422	6,734	4,985	2,229	2,756	2,467	1,437	2,038	-312
2007	도봉구	4월	남자	3,173	3,338	2,473	1,115	1,358	1,211	700	1,012	-165
2007	도봉구	4월	여자	3,249	3,396	2,512	1,114	1,398	1,256	737	1,026	-147
2007	도봉구	5월	합계	6,220	6,391	4,772	2,117	2,655	2,380	1,448	1,894	-171
2007	도봉구	5월	남자	3,006	3,114	2,305	1,010	1,295	1,157	701	947	-108
2007	도봉구	5월	여자	3,214	3,277	2,467	1,107	1,360	1,223	747	947	-63
2007	도봉구	6월	합계	4,993	5,293	3,710	1,699	2,011	1,950	1,283	1,644	-300
2007	도봉구	6월	남자	2,431	2,637	1,822	861	961	958	609	818	-206
2007	도봉구	6월	여자	2,562	2,656	1,888	838	1,050	992	674	826	-94
2007	도봉구	7월	합계	4,650	4,906	3,416	1,480	1,936	1,835	1,234	1,591	-256
2007	도봉구	7월	남자	2,253	2,411	1,642	706	936	912	611	793	-158
2007	도봉구	7월	여자	2,397	2,495	1,774	774	1,000	923	623	798	-98
2007	도봉구	8월	합계	5,612	5,957	4,158	1,848	2,310	2,228	1,454	1,881	-345
2007	도봉구	8월	남자	2,759	2,947	2,065	907	1,158	1,084	694	956	-188
2007	도봉구	8월	여자	2,853	3,010	2,093	941	1,152	1,144	760	925	-157
2007	도봉구	9월	합계	4,707	4,849	3,561	1,563	1,998	1,744	1,146	1,542	-142
2007	도봉구	9월	남자	2,315	2,435	1,754	772	982	877	561	786	-120
2007	도봉구	9월	여자	2,392	2,414	1,807	791	1,016	867	585	756	-22
2007	도봉구	10월	합계	7,160	7,659	5,444	2,480	2,964	2,968	1,716	2,211	-499
2007	도봉구	10월	남자	3,471	3,744	2,644	1,193	1,451	1,466	827	1,085	-273
2007	도봉구	10월	여자	3,689	3,915	2,800	1,287	1,513	1,502	889	1,126	-226
2007	도봉구	11월	합계	6,110	6,594	4,686	2,083	2,603	2,497	1,424	2,014	-484
2007	도봉구	11월	남자	3,021	3,221	2,337	1,016	1,321	1,217	684	988	-200
2007	도봉구	11월	여자	3,089	3,373	2,349	1,067	1,282	1,280	740	1,026	-284
2007	도봉구	12월	합계	5,661	6,046	4,214	1,780	2,434	2,263	1,447	2,003	-385
2007	도봉구	12월	남자	2,750	2,918	2,093	874	1,219	1,099	657	945	-168
2007	도봉구	12월	여자	2,911	3,128	2,121	906	1,215	1,164	790	1,058	-217
2007	노원구	합계	합계	112,976	117,901	81,200	38,296	42,904	41,814	31,776	37,791	-4,925
2007	노원구	합계	남자	54,360	57,415	39,277	18,409	20,868	20,499	15,083	18,507	-3,055
2007	노원구	합계	여자	58,616	60,486	41,923	19,887	22,036	21,315	16,693	19,284	-1,870
2007	노원구	1월	합계	12,594	12,462	8,926	4,376	4,550	4,474	3,668	3,612	132
2007	노원구	1월	남자	6,100	6,124	4,336	2,137	2,199	2,193	1,764	1,794	-24
2007	노원구	1월	여자	6,494	6,338	4,590	2,239	2,351	2,281	1,904	1,818	156
