기간	자치구	월별	성별	총이동	총이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도내이동	시ㆍ도간이동	시ㆍ도간이동	순이동(전입-전출)
2001	광진구	4월	남자	4,266	4,658	3,151	1,516	1,635	1,878	1,115	1,264	-392
2001	광진구	4월	여자	3,981	4,487	2,974	1,466	1,508	1,869	1,007	1,152	-506
2001	광진구	5월	합계	7,873	8,610	5,787	2,535	3,252	3,524	2,086	2,551	-737
2001	광진구	5월	남자	4,016	4,325	2,922	1,305	1,617	1,702	1,094	1,318	-309
2001	광진구	5월	여자	3,857	4,285	2,865	1,230	1,635	1,822	992	1,233	-428
2001	광진구	6월	합계	7,853	8,110	5,763	2,504	3,259	3,202	2,090	2,404	-257
2001	광진구	6월	남자	3,900	4,024	2,830	1,210	1,620	1,607	1,070	1,207	-124
2001	광진구	6월	여자	3,953	4,086	2,933	1,294	1,639	1,595	1,020	1,197	-133
2001	광진구	7월	합계	7,036	7,066	5,018	2,118	2,900	2,756	2,018	2,192	-30
2001	광진구	7월	남자	3,453	3,612	2,470	1,059	1,411	1,413	983	1,140	-159
2001	광진구	7월	여자	3,583	3,454	2,548	1,059	1,489	1,343	1,035	1,052	129
2001	광진구	8월	합계	6,894	7,256	4,854	2,032	2,822	2,836	2,040	2,388	-362
2001	광진구	8월	남자	3,434	3,577	2,398	997	1,401	1,398	1,036	1,182	-143
2001	광진구	8월	여자	3,460	3,679	2,456	1,035	1,421	1,438	1,004	1,206	-219
2001	광진구	9월	합계	6,745	7,434	4,950	2,061	2,889	2,935	1,795	2,438	-689
2001	광진구	9월	남자	3,449	3,811	2,545	1,046	1,499	1,526	904	1,239	-362
2001	광진구	9월	여자	3,296	3,623	2,405	1,015	1,390	1,409	891	1,199	-327
2001	광진구	10월	합계	7,548	8,284	5,519	2,404	3,115	3,348	2,029	2,532	-736
2001	광진구	10월	남자	3,876	4,183	2,847	1,242	1,605	1,674	1,029	1,267	-307
2001	광진구	10월	여자	3,672	4,101	2,672	1,162	1,510	1,674	1,000	1,265	-429
2001	광진구	11월	합계	7,626	8,176	5,427	2,307	3,120	3,280	2,199	2,589	-550
2001	광진구	11월	남자	3,811	4,134	2,698	1,154	1,544	1,643	1,113	1,337	-323
2001	광진구	11월	여자	3,815	4,042	2,729	1,153	1,576	1,637	1,086	1,252	-227
2001	광진구	12월	합계	7,407	8,350	5,304	2,409	2,895	3,072	2,103	2,869	-943
2001	광진구	12월	남자	3,603	4,003	2,596	1,160	1,436	1,501	1,007	1,342	-400
2001	광진구	12월	여자	3,804	4,347	2,708	1,249	1,459	1,571	1,096	1,527	-543
2001	동대문구	합계	합계	87,547	88,263	65,779	30,265	35,514	35,148	21,768	22,850	-716
2001	동대문구	합계	남자	44,271	44,635	33,041	15,158	17,883	17,775	11,230	11,702	-364
2001	동대문구	합계	여자	43,276	43,628	32,738	15,107	17,631	17,373	10,538	11,148	-352
2001	동대문구	1월	합계	5,159	4,080	3,577	1,315	2,262	1,638	1,582	1,127	1,079
2001	동대문구	1월	남자	2,582	2,067	1,808	675	1,133	794	774	598	515
2001	동대문구	1월	여자	2,577	2,013	1,769	640	1,129	844	808	529	564
2001	동대문구	2월	합계	7,230	6,288	4,793	1,872	2,921	2,489	2,437	1,927	942
2001	동대문구	2월	남자	3,614	3,240	2,398	932	1,466	1,279	1,216	1,029	374
2001	동대문구	2월	여자	3,616	3,048	2,395	940	1,455	1,210	1,221	898	568
2001	동대문구	3월	합계	8,854	8,240	6,418	2,887	3,531	3,314	2,436	2,039	614
2001	동대문구	3월	남자	4,525	4,221	3,234	1,407	1,827	1,733	1,291	1,081	304
2001	동대문구	3월	여자	4,329	4,019	3,184	1,480	1,704	1,581	1,145	958	310
2001	동대문구	4월	합계	7,418	7,947	5,609	2,694	2,915	3,239	1,809	2,014	-529
2001	동대문구	4월	남자	3,772	4,051	2,808	1,344	1,464	1,660	964	1,047	-279
2001	동대문구	4월	여자	3,646	3,896	2,801	1,350	1,451	1,579	845	967	-250
2001	동대문구	5월	합계	7,616	7,881	5,939	2,766	3,173	3,002	1,677	2,113	-265
2001	동대문구	5월	남자	3,844	4,063	2,979	1,415	1,564	1,564	865	1,084	-219
2001	동대문구	5월	여자	3,772	3,818	2,960	1,351	1,609	1,438	812	1,029	-46
2001	동대문구	6월	합계	6,143	7,245	4,612	2,272	2,340	2,985	1,531	1,988	-1,102
2001	동대문구	6월	남자	3,174	3,644	2,369	1,161	1,208	1,473	805	1,010	-470
2001	동대문구	6월	여자	2,969	3,601	2,243	1,111	1,132	1,512	726	978	-632
2001	동대문구	7월	합계	6,178	6,960	4,678	2,302	2,376	3,009	1,500	1,649	-782
2001	동대문구	7월	남자	3,113	3,484	2,341	1,138	1,203	1,498	772	848	-371
2001	동대문구	7월	여자	3,065	3,476	2,337	1,164	1,173	1,511	728	801	-411
2001	동대문구	8월	합계	6,331	7,393	4,649	2,320	2,329	3,014	1,682	2,059	-1,062
2001	동대문구	8월	남자	3,209	3,718	2,312	1,141	1,171	1,507	897	1,070	-509
2001	동대문구	8월	여자	3,122	3,675	2,337	1,179	1,158	1,507	785	989	-553
2001	동대문구	9월	합계	6,127	7,563	4,583	2,428	2,155	3,225	1,544	1,910	-1,436
2001	동대문구	9월	남자	3,160	3,824	2,362	1,226	1,136	1,632	798	966	-664
2001	동대문구	9월	여자	2,967	3,739	2,221	1,202	1,019	1,593	746	944	-772
2001	동대문구	10월	합계	7,949	8,508	6,200	3,273	2,927	3,351	1,749	1,884	-559
2001	동대문구	10월	남자	4,007	4,282	3,088	1,647	1,441	1,696	919	939	-275
2001	동대문구	10월	여자	3,942	4,226	3,112	1,626	1,486	1,655	830	945	-284
2001	동대문구	11월	합계	8,356	8,285	6,644	3,187	3,457	3,070	1,712	2,028	71
2001	동대문구	11월	남자	4,205	4,172	3,327	1,608	1,719	1,522	878	1,042	33
2001	동대문구	11월	여자	4,151	4,113	3,317	1,579	1,738	1,548	834	986	38
2001	동대문구	12월	합계	10,186	7,873	8,077	2,949	5,128	2,812	2,109	2,112	2,313
2001	동대문구	12월	남자	5,066	3,869	4,015	1,464	2,551	1,417	1,051	988	1,197
2001	동대문구	12월	여자	5,120	4,004	4,062	1,485	2,577	1,395	1,058	1,124	1,116
2001	중랑구	합계	합계	92,984	105,281	68,766	37,012	31,754	36,504	24,218	31,765	-12,297
2001	중랑구	합계	남자	45,777	52,285	34,083	18,285	15,798	18,070	11,694	15,930	-6,508
2001	중랑구	합계	여자	47,207	52,996	34,683	18,727	15,956	18,434	12,524	15,835	-5,789
2001	중랑구	1월	합계	4,295	4,810	2,893	1,417	1,476	1,811	1,402	1,582	-515
2001	중랑구	1월	남자	2,079	2,362	1,399	689	710	895	680	778	-283
2001	중랑구	1월	여자	2,216	2,448	1,494	728	766	916	722	804	-232
2001	중랑구	2월	합계	7,138	7,695	4,793	2,196	2,597	2,794	2,345	2,705	-557
2001	중랑구	2월	남자	3,530	3,896	2,399	1,085	1,314	1,435	1,131	1,376	-366
2001	중랑구	2월	여자	3,608	3,799	2,394	1,111	1,283	1,359	1,214	1,329	-191
2001	중랑구	3월	합계	10,278	10,580	7,633	3,923	3,710	3,486	2,645	3,171	-302
2001	중랑구	3월	남자	5,166	5,266	3,824	1,944	1,880	1,724	1,342	1,598	-100
2001	중랑구	3월	여자	5,112	5,314	3,809	1,979	1,830	1,762	1,303	1,573	-202
2001	중랑구	4월	합계	9,572	10,297	7,555	4,267	3,288	3,226	2,017	2,804	-725
2001	중랑구	4월	남자	4,716	5,107	3,723	2,098	1,625	1,592	993	1,417	-391
2001	중랑구	4월	여자	4,856	5,190	3,832	2,169	1,663	1,634	1,024	1,387	-334
2001	중랑구	5월	합계	9,240	10,344	7,070	4,020	3,050	3,412	2,170	2,912	-1,104
2001	중랑구	5월	남자	4,515	5,122	3,509	1,990	1,519	1,653	1,006	1,479	-607
2001	중랑구	5월	여자	4,725	5,222	3,561	2,030	1,531	1,759	1,164	1,433	-497
2001	중랑구	6월	합계	7,566	8,736	5,682	3,063	2,619	3,082	1,884	2,591	-1,170
2001	중랑구	6월	남자	3,665	4,351	2,819	1,539	1,280	1,529	846	1,283	-686
2001	중랑구	6월	여자	3,901	4,385	2,863	1,524	1,339	1,553	1,038	1,308	-484
2001	중랑구	7월	합계	6,812	7,719	4,838	2,663	2,175	2,975	1,974	2,081	-907
2001	중랑구	7월	남자	3,302	3,821	2,383	1,311	1,072	1,467	919	1,043	-519
2001	중랑구	7월	여자	3,510	3,898	2,455	1,352	1,103	1,508	1,055	1,038	-388
2001	중랑구	8월	합계	7,052	8,355	5,101	2,705	2,396	3,008	1,951	2,642	-1,303
2001	중랑구	8월	남자	3,390	4,068	2,466	1,282	1,184	1,456	924	1,330	-678
2001	중랑구	8월	여자	3,662	4,287	2,635	1,423	1,212	1,552	1,027	1,312	-625
2001	중랑구	9월	합계	7,446	8,584	5,687	3,051	2,636	2,781	1,759	2,752	-1,138
2001	중랑구	9월	남자	3,718	4,320	2,865	1,519	1,346	1,418	853	1,383	-602
2001	중랑구	9월	여자	3,728	4,264	2,822	1,532	1,290	1,363	906	1,369	-536
2001	중랑구	10월	합계	8,738	10,167	6,623	3,738	2,885	3,553	2,115	2,876	-1,429
2001	중랑구	10월	남자	4,318	5,105	3,276	1,840	1,436	1,781	1,042	1,484	-787
2001	중랑구	10월	여자	4,420	5,062	3,347	1,898	1,449	1,772	1,073	1,392	-642
2001	중랑구	11월	합계	7,868	9,531	5,831	3,352	2,479	3,400	2,037	2,779	-1,663
2001	중랑구	11월	남자	3,947	4,738	2,919	1,691	1,228	1,675	1,028	1,372	-791
2001	중랑구	11월	여자	3,921	4,793	2,912	1,661	1,251	1,725	1,009	1,407	-872
2001	중랑구	12월	합계	6,979	8,463	5,060	2,617	2,443	2,976	1,919	2,870	-1,484
2001	중랑구	12월	남자	3,431	4,129	2,501	1,297	1,204	1,445	930	1,387	-698
2001	중랑구	12월	여자	3,548	4,334	2,559	1,320	1,239	1,531	989	1,483	-786
2001	성북구	합계	합계	87,648	100,253	66,444	30,471	35,973	44,877	21,204	24,905	-12,605
2001	성북구	합계	남자	43,332	49,642	32,548	14,797	17,751	22,260	10,784	12,585	-6,310
2001	성북구	합계	여자	44,316	50,611	33,896	15,674	18,222	22,617	10,420	12,320	-6,295
2001	성북구	1월	합계	4,207	4,848	2,803	1,115	1,688	2,312	1,404	1,421	-641
2001	성북구	1월	남자	2,050	2,376	1,364	525	839	1,127	686	724	-326
2001	성북구	1월	여자	2,157	2,472	1,439	590	849	1,185	718	697	-315
2001	성북구	2월	합계	7,209	7,553	4,862	2,070	2,792	3,445	2,347	2,038	-344
2001	성북구	2월	남자	3,510	3,683	2,302	958	1,344	1,694	1,208	1,031	-173
2001	성북구	2월	여자	3,699	3,870	2,560	1,112	1,448	1,751	1,139	1,007	-171
2001	성북구	3월	합계	9,256	10,125	7,095	3,183	3,912	4,498	2,161	2,444	-869
2001	성북구	3월	남자	4,572	5,020	3,467	1,521	1,946	2,205	1,105	1,294	-448
2001	성북구	3월	여자	4,684	5,105	3,628	1,662	1,966	2,293	1,056	1,150	-421
2001	성북구	4월	합계	8,449	9,558	6,769	3,243	3,526	4,041	1,680	2,274	-1,109
2001	성북구	4월	남자	4,277	4,780	3,406	1,636	1,770	1,982	871	1,162	-503
2001	성북구	4월	여자	4,172	4,778	3,363	1,607	1,756	2,059	809	1,112	-606
2001	성북구	5월	합계	8,583	9,782	6,721	3,289	3,432	4,228	1,862	2,265	-1,199
2001	성북구	5월	남자	4,252	4,826	3,300	1,606	1,694	2,097	952	1,123	-574
2001	성북구	5월	여자	4,331	4,956	3,421	1,683	1,738	2,131	910	1,142	-625
2001	성북구	6월	합계	6,919	8,483	5,359	2,592	2,767	3,697	1,560	2,194	-1,564
2001	성북구	6월	남자	3,438	4,248	2,630	1,293	1,337	1,835	808	1,120	-810
2001	성북구	6월	여자	3,481	4,235	2,729	1,299	1,430	1,862	752	1,074	-754
2001	성북구	7월	합계	6,545	7,909	4,875	2,208	2,667	3,937	1,670	1,764	-1,364
2001	성북구	7월	남자	3,198	3,945	2,368	1,069	1,299	1,986	830	890	-747
2001	성북구	7월	여자	3,347	3,964	2,507	1,139	1,368	1,951	840	874	-617
2001	성북구	8월	합계	6,786	7,759	5,068	2,274	2,794	3,452	1,718	2,033	-973
2001	성북구	8월	남자	3,328	3,822	2,463	1,073	1,390	1,717	865	1,032	-494
2001	성북구	8월	여자	3,458	3,937	2,605	1,201	1,404	1,735	853	1,001	-479
2001	성북구	9월	합계	6,833	7,994	5,331	2,582	2,749	3,496	1,502	1,916	-1,161
2001	성북구	9월	남자	3,369	3,999	2,619	1,265	1,354	1,748	750	986	-630
2001	성북구	9월	여자	3,464	3,995	2,712	1,317	1,395	1,748	752	930	-531
2001	성북구	10월	합계	7,703	8,982	6,072	2,949	3,123	3,893	1,631	2,140	-1,279
2001	성북구	10월	남자	3,884	4,492	3,016	1,462	1,554	1,963	868	1,067	-608
2001	성북구	10월	여자	3,819	4,490	3,056	1,487	1,569	1,930	763	1,073	-671
2001	성북구	11월	합계	7,204	8,634	5,458	2,627	2,831	3,927	1,746	2,080	-1,430
2001	성북구	11월	남자	3,554	4,286	2,682	1,296	1,386	1,954	872	1,036	-732
2001	성북구	11월	여자	3,650	4,348	2,776	1,331	1,445	1,973	874	1,044	-698
2001	성북구	12월	합계	7,954	8,626	6,031	2,339	3,692	3,951	1,923	2,336	-672
2001	성북구	12월	남자	3,900	4,165	2,931	1,093	1,838	1,952	969	1,120	-265
2001	성북구	12월	여자	4,054	4,461	3,100	1,246	1,854	1,999	954	1,216	-407
2001	강북구	합계	합계	71,505	74,015	56,589	24,005	32,584	31,750	14,916	18,260	-2,510
2001	강북구	합계	남자	35,421	36,632	28,108	11,977	16,131	15,566	7,313	9,089	-1,211
2001	강북구	합계	여자	36,084	37,383	28,481	12,028	16,453	16,184	7,603	9,171	-1,299
2001	강북구	1월	합계	2,948	3,355	1,983	751	1,232	1,501	965	1,103	-407
2001	강북구	1월	남자	1,467	1,655	985	366	619	734	482	555	-188
2001	강북구	1월	여자	1,481	1,700	998	385	613	767	483	548	-219
2001	강북구	2월	합계	4,674	5,049	3,322	1,203	2,119	2,311	1,352	1,535	-375
2001	강북구	2월	남자	2,304	2,547	1,680	605	1,075	1,123	624	819	-243
2001	강북구	2월	여자	2,370	2,502	1,642	598	1,044	1,188	728	716	-132
2001	강북구	3월	합계	7,031	7,352	5,567	2,405	3,162	3,234	1,464	1,713	-321
2001	강북구	3월	남자	3,529	3,661	2,798	1,201	1,597	1,603	731	857	-132
2001	강북구	3월	여자	3,502	3,691	2,769	1,204	1,565	1,631	733	856	-189
2001	강북구	4월	합계	6,908	7,209	5,663	2,608	3,055	3,005	1,245	1,596	-301
2001	강북구	4월	남자	3,477	3,641	2,837	1,323	1,514	1,516	640	802	-164
2001	강북구	4월	여자	3,431	3,568	2,826	1,285	1,541	1,489	605	794	-137
2001	강북구	5월	합계	6,615	6,771	5,355	2,180	3,175	2,929	1,260	1,662	-156
2001	강북구	5월	남자	3,298	3,330	2,681	1,108	1,573	1,410	617	812	-32
2001	강북구	5월	여자	3,317	3,441	2,674	1,072	1,602	1,519	643	850	-124
2001	강북구	6월	합계	5,462	6,247	4,395	1,986	2,409	2,757	1,067	1,504	-785
2001	강북구	6월	남자	2,664	3,035	2,153	987	1,166	1,337	511	711	-371
2001	강북구	6월	여자	2,798	3,212	2,242	999	1,243	1,420	556	793	-414
2001	강북구	7월	합계	5,019	5,271	3,888	1,680	2,208	2,430	1,131	1,161	-252
2001	강북구	7월	남자	2,489	2,596	1,931	845	1,086	1,175	558	576	-107
2001	강북구	7월	여자	2,530	2,675	1,957	835	1,122	1,255	573	585	-145
2001	강북구	8월	합계	5,244	5,607	4,029	1,697	2,332	2,448	1,215	1,462	-363
2001	강북구	8월	남자	2,537	2,768	1,957	835	1,122	1,194	580	739	-231
2001	강북구	8월	여자	2,707	2,839	2,072	862	1,210	1,254	635	723	-132
2001	강북구	9월	합계	5,624	5,790	4,601	1,872	2,729	2,519	1,023	1,399	-166
2001	강북구	9월	남자	2,744	2,849	2,245	898	1,347	1,254	499	697	-105
2001	강북구	9월	여자	2,880	2,941	2,356	974	1,382	1,265	524	702	-61
2001	강북구	10월	합계	6,856	7,160	5,604	2,479	3,125	3,052	1,252	1,629	-304
2001	강북구	10월	남자	3,411	3,567	2,786	1,224	1,562	1,526	625	817	-156
2001	강북구	10월	여자	3,445	3,593	2,818	1,255	1,563	1,526	627	812	-148
2001	강북구	11월	합계	6,667	7,007	5,299	2,501	2,798	2,812	1,368	1,694	-340
2001	강북구	11월	남자	3,282	3,449	2,601	1,225	1,376	1,381	681	843	-167
2001	강북구	11월	여자	3,385	3,558	2,698	1,276	1,422	1,431	687	851	-173
2001	강북구	12월	합계	8,457	7,197	6,883	2,643	4,240	2,752	1,574	1,802	1,260
2001	강북구	12월	남자	4,219	3,534	3,454	1,360	2,094	1,313	765	861	685
2001	강북구	12월	여자	4,238	3,663	3,429	1,283	2,146	1,439	809	941	575
2001	도봉구	합계	합계	82,253	84,289	63,342	27,026	36,316	33,358	18,911	23,905	-2,036
2001	도봉구	합계	남자	40,449	41,649	31,293	13,420	17,873	16,458	9,156	11,771	-1,200
2001	도봉구	합계	여자	41,804	42,640	32,049	13,606	18,443	16,900	9,755	12,134	-836
2001	도봉구	1월	합계	3,595	3,841	2,380	869	1,511	1,691	1,215	1,281	-246
2001	도봉구	1월	남자	1,743	1,890	1,159	433	726	828	584	629	-147
2001	도봉구	1월	여자	1,852	1,951	1,221	436	785	863	631	652	-99
2001	도봉구	2월	합계	6,149	6,549	4,233	1,751	2,482	2,740	1,916	2,058	-400
2001	도봉구	2월	남자	2,995	3,229	2,075	858	1,217	1,350	920	1,021	-234
2001	도봉구	2월	여자	3,154	3,320	2,158	893	1,265	1,390	996	1,037	-166
2001	도봉구	3월	합계	8,102	8,255	6,232	2,735	3,497	3,174	1,870	2,346	-153
2001	도봉구	3월	남자	4,020	4,094	3,079	1,326	1,753	1,613	941	1,155	-74
2001	도봉구	3월	여자	4,082	4,161	3,153	1,409	1,744	1,561	929	1,191	-79
2001	도봉구	4월	합계	7,885	8,024	6,106	2,701	3,405	3,146	1,779	2,177	-139
2001	도봉구	4월	남자	3,898	4,007	3,052	1,342	1,710	1,581	846	1,084	-109
2001	도봉구	4월	여자	3,987	4,017	3,054	1,359	1,695	1,565	933	1,093	-30
2001	도봉구	5월	합계	7,025	7,482	5,539	2,566	2,973	2,786	1,486	2,130	-457
2001	도봉구	5월	남자	3,500	3,765	2,770	1,294	1,476	1,401	730	1,070	-265
2001	도봉구	5월	여자	3,525	3,717	2,769	1,272	1,497	1,385	756	1,060	-192
2001	도봉구	6월	합계	7,455	7,289	5,973	2,590	3,383	2,626	1,482	2,073	166
2001	도봉구	6월	남자	3,644	3,595	2,909	1,295	1,614	1,277	735	1,023	49
2001	도봉구	6월	여자	3,811	3,694	3,064	1,295	1,769	1,349	747	1,050	117
2001	도봉구	7월	합계	6,303	6,481	4,979	2,006	2,973	2,745	1,324	1,730	-178
2001	도봉구	7월	남자	3,078	3,174	2,454	980	1,474	1,341	624	853	-96
2001	도봉구	7월	여자	3,225	3,307	2,525	1,026	1,499	1,404	700	877	-82
2001	도봉구	8월	합계	6,276	6,844	4,776	1,999	2,777	2,814	1,500	2,031	-568
2001	도봉구	8월	남자	3,057	3,338	2,348	986	1,362	1,349	709	1,003	-281
2001	도봉구	8월	여자	3,219	3,506	2,428	1,013	1,415	1,465	791	1,028	-287
2001	도봉구	9월	합계	5,949	6,515	4,678	2,003	2,675	2,675	1,271	1,837	-566
2001	도봉구	9월	남자	3,008	3,274	2,362	1,028	1,334	1,339	646	907	-266
2001	도봉구	9월	여자	2,941	3,241	2,316	975	1,341	1,336	625	930	-300
2001	도봉구	10월	합계	7,068	7,414	5,478	2,338	3,140	3,055	1,590	2,021	-346
2001	도봉구	10월	남자	3,502	3,662	2,740	1,186	1,554	1,505	762	971	-160
2001	도봉구	10월	여자	3,566	3,752	2,738	1,152	1,586	1,550	828	1,050	-186
2001	도봉구	11월	합계	9,684	8,185	7,796	3,394	4,402	2,668	1,888	2,123	1,499
2001	도봉구	11월	남자	4,762	4,014	3,849	1,674	2,175	1,284	913	1,056	748
2001	도봉구	11월	여자	4,922	4,171	3,947	1,720	2,227	1,384	975	1,067	751
2001	도봉구	12월	합계	6,762	7,410	5,172	2,074	3,098	3,238	1,590	2,098	-648
2001	도봉구	12월	남자	3,242	3,607	2,496	1,018	1,478	1,590	746	999	-365
2001	도봉구	12월	여자	3,520	3,803	2,676	1,056	1,620	1,648	844	1,099	-283
2001	노원구	합계	합계	147,829	138,543	114,487	52,612	61,875	46,712	33,342	39,219	9,286
2001	노원구	합계	남자	72,157	67,687	55,867	25,467	30,400	22,762	16,290	19,458	4,470
2001	노원구	합계	여자	75,672	70,856	58,620	27,145	31,475	23,950	17,052	19,761	4,816
2001	노원구	1월	합계	8,123	7,463	5,916	2,558	3,358	2,578	2,207	2,327	660
2001	노원구	1월	남자	3,900	3,562	2,847	1,237	1,610	1,222	1,053	1,103	338
2001	노원구	1월	여자	4,223	3,901	3,069	1,321	1,748	1,356	1,154	1,224	322
2001	노원구	2월	합계	13,741	12,548	9,717	4,705	5,012	4,160	4,024	3,683	1,193
2001	노원구	2월	남자	6,752	6,179	4,780	2,282	2,498	2,053	1,972	1,844	573
2001	노원구	2월	여자	6,989	6,369	4,937	2,423	2,514	2,107	2,052	1,839	620
2001	노원구	3월	합계	13,695	13,686	10,647	5,053	5,594	4,649	3,048	3,984	9
2001	노원구	3월	남자	6,783	6,790	5,247	2,471	2,776	2,301	1,536	2,018	-7
2001	노원구	3월	여자	6,912	6,896	5,400	2,582	2,818	2,348	1,512	1,966	16
2001	노원구	4월	합계	11,972	11,955	9,497	4,691	4,806	4,076	2,475	3,188	17
2001	노원구	4월	남자	5,835	5,790	4,596	2,263	2,333	1,971	1,239	1,556	45
2001	노원구	4월	여자	6,137	6,165	4,901	2,428	2,473	2,105	1,236	1,632	-28
2001	노원구	5월	합계	11,087	11,086	8,604	3,975	4,629	3,711	2,483	3,400	1
2001	노원구	5월	남자	5,407	5,443	4,202	1,929	2,273	1,833	1,205	1,681	-36
2001	노원구	5월	여자	5,680	5,643	4,402	2,046	2,356	1,878	1,278	1,719	37
2001	노원구	6월	합계	11,492	10,945	9,185	3,915	5,270	3,883	2,307	3,147	547
2001	노원구	6월	남자	5,573	5,358	4,457	1,909	2,548	1,894	1,116	1,555	215
2001	노원구	6월	여자	5,919	5,587	4,728	2,006	2,722	1,989	1,191	1,592	332
2001	노원구	7월	합계	15,095	11,136	12,053	5,062	6,991	3,441	3,042	2,633	3,959
2001	노원구	7월	남자	7,446	5,480	5,960	2,468	3,492	1,658	1,486	1,354	1,966
2001	노원구	7월	여자	7,649	5,656	6,093	2,594	3,499	1,783	1,556	1,279	1,993
2001	노원구	8월	합계	12,924	11,435	9,947	4,574	5,373	3,646	2,977	3,215	1,489
2001	노원구	8월	남자	6,270	5,562	4,813	2,207	2,606	1,761	1,457	1,594	708
2001	노원구	8월	여자	6,654	5,873	5,134	2,367	2,767	1,885	1,520	1,621	781
2001	노원구	9월	합계	11,380	10,193	8,988	4,066	4,922	3,258	2,392	2,869	1,187
2001	노원구	9월	남자	5,596	5,045	4,431	1,982	2,449	1,620	1,165	1,443	551
2001	노원구	9월	여자	5,784	5,148	4,557	2,084	2,473	1,638	1,227	1,426	636
2001	노원구	10월	합계	14,485	12,845	11,709	5,664	6,045	3,809	2,776	3,372	1,640
2001	노원구	10월	남자	7,139	6,313	5,764	2,744	3,020	1,864	1,375	1,705	826
2001	노원구	10월	여자	7,346	6,532	5,945	2,920	3,025	1,945	1,401	1,667	814
2001	노원구	11월	합계	12,380	12,687	9,747	4,561	5,186	4,685	2,633	3,441	-307
2001	노원구	11월	남자	6,016	6,162	4,710	2,165	2,545	2,290	1,306	1,707	-146
2001	노원구	11월	여자	6,364	6,525	5,037	2,396	2,641	2,395	1,327	1,734	-161
2001	노원구	12월	합계	11,455	12,564	8,477	3,788	4,689	4,816	2,978	3,960	-1,109
2001	노원구	12월	남자	5,440	6,003	4,060	1,810	2,250	2,295	1,380	1,898	-563
2001	노원구	12월	여자	6,015	6,561	4,417	1,978	2,439	2,521	1,598	2,062	-546
2001	은평구	합계	합계	102,341	106,823	73,928	40,529	33,399	29,052	28,413	37,242	-4,482
2001	은평구	합계	남자	50,365	52,374	36,402	19,713	16,689	14,201	13,963	18,460	-2,009
2001	은평구	합계	여자	51,976	54,449	37,526	20,816	16,710	14,851	14,450	18,782	-2,473
2001	은평구	1월	합계	4,545	5,160	2,862	1,512	1,350	1,604	1,683	2,044	-615
2001	은평구	1월	남자	2,165	2,462	1,375	719	656	759	790	984	-297
2001	은평구	1월	여자	2,380	2,698	1,487	793	694	845	893	1,060	-318
2001	은평구	2월	합계	7,869	7,753	4,751	2,465	2,286	2,267	3,118	3,021	116
2001	은평구	2월	남자	3,869	3,793	2,309	1,164	1,145	1,129	1,560	1,500	76
2001	은평구	2월	여자	4,000	3,960	2,442	1,301	1,141	1,138	1,558	1,521	40
2001	은평구	3월	합계	9,875	10,212	7,048	3,762	3,286	2,926	2,827	3,524	-337
2001	은평구	3월	남자	4,898	5,093	3,491	1,820	1,671	1,478	1,407	1,795	-195
2001	은평구	3월	여자	4,977	5,119	3,557	1,942	1,615	1,448	1,420	1,729	-142
2001	은평구	4월	합계	9,637	10,048	7,200	3,987	3,213	2,627	2,437	3,434	-411
2001	은평구	4월	남자	4,828	4,983	3,603	1,996	1,607	1,296	1,225	1,691	-155
2001	은평구	4월	여자	4,809	5,065	3,597	1,991	1,606	1,331	1,212	1,743	-256
2001	은평구	5월	합계	8,918	9,616	6,741	3,839	2,902	2,484	2,177	3,293	-698
2001	은평구	5월	남자	4,463	4,754	3,348	1,904	1,444	1,182	1,115	1,668	-291
2001	은평구	5월	여자	4,455	4,862	3,393	1,935	1,458	1,302	1,062	1,625	-407
2001	은평구	6월	합계	8,352	9,424	6,372	3,741	2,631	2,549	1,980	3,134	-1,072
2001	은평구	6월	남자	4,074	4,582	3,106	1,797	1,309	1,212	968	1,573	-508
2001	은평구	6월	여자	4,278	4,842	3,266	1,944	1,322	1,337	1,012	1,561	-564
2001	은평구	7월	합계	7,113	7,910	5,095	2,981	2,114	2,188	2,018	2,741	-797
2001	은평구	7월	남자	3,463	3,901	2,498	1,471	1,027	1,063	965	1,367	-438
2001	은평구	7월	여자	3,650	4,009	2,597	1,510	1,087	1,125	1,053	1,374	-359
2001	은평구	8월	합계	8,333	8,649	5,951	3,236	2,715	2,402	2,382	3,011	-316
2001	은평구	8월	남자	4,069	4,161	2,928	1,553	1,375	1,119	1,141	1,489	-92
2001	은평구	8월	여자	4,264	4,488	3,023	1,683	1,340	1,283	1,241	1,522	-224
2001	은평구	9월	합계	10,483	9,361	7,987	4,044	3,943	2,248	2,496	3,069	1,122
2001	은평구	9월	남자	5,211	4,634	4,003	1,971	2,032	1,112	1,208	1,551	577
2001	은평구	9월	여자	5,272	4,727	3,984	2,073	1,911	1,136	1,288	1,518	545
2001	은평구	10월	합계	10,246	10,652	7,808	4,363	3,445	2,686	2,438	3,603	-406
2001	은평구	10월	남자	5,048	5,244	3,848	2,142	1,706	1,320	1,200	1,782	-196
2001	은평구	10월	여자	5,198	5,408	3,960	2,221	1,739	1,366	1,238	1,821	-210
2001	은평구	11월	합계	9,330	9,739	6,870	3,846	3,024	2,632	2,460	3,261	-409
2001	은평구	11월	남자	4,593	4,746	3,364	1,864	1,500	1,303	1,229	1,579	-153
